m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 9.6737638E+000, 0.0000000E+000, 1.8587155E+000
 2.3077672E-001, 8.2728765E+000, 7.5510204E-002, 2.0646954E+000
 2.5759274E-001, 6.7963007E+000, 1.5102041E-001, 2.2017811E+000
 2.8440883E-001, 6.0462846E+000, 2.2653061E-001, 2.2989551E+000
 3.1122496E-001, 5.4318990E+000, 3.0204082E-001, 2.4188438E+000
 3.3804113E-001, 4.9184307E+000, 3.7755102E-001, 2.5306311E+000
 3.6485732E-001, 4.4822273E+000, 4.5306122E-001, 2.6287352E+000
 3.9167354E-001, 3.8880787E+000, 5.2857143E-001, 2.6887890E+000
 4.1848978E-001, 3.5932948E+000, 6.0408163E-001, 2.7337368E+000
 4.4530603E-001, 3.3321976E+000, 6.7959184E-001, 2.7842890E+000
 4.7212229E-001, 3.0993047E+000, 7.5510204E-001, 2.8150961E+000
 4.9893857E-001, 2.8903318E+000, 8.3061224E-001, 2.8196900E+000
 5.2575485E-001, 2.5951218E+000, 9.0612245E-001, 2.7805585E+000
 5.5257114E-001, 2.4359340E+000, 9.8163265E-001, 2.6970800E+000
 5.7938743E-001, 2.2904989E+000, 1.0571429E+000, 2.6117535E+000
 6.0620373E-001, 2.1571648E+000, 1.1326531E+000, 2.5426011E+000
 6.3302004E-001, 2.0345430E+000, 1.2081633E+000, 2.4403874E+000
 6.5983635E-001, 1.8553312E+000, 1.2836735E+000, 2.2906606E+000
 6.8665266E-001, 1.7554944E+000, 1.3591837E+000, 2.1297050E+000
 7.1346898E-001, 1.5767077E+000, 1.4346939E+000, 1.9717736E+000
 7.4028530E-001, 1.4965257E+000, 1.5102041E+000, 1.8292705E+000
 7.6710162E-001, 1.4217784E+000, 1.5857143E+000, 1.6904546E+000
 7.9391795E-001, 1.3088450E+000, 1.6612245E+000, 1.5481813E+000
 8.2073427E-001, 1.2455698E+000, 1.7367347E+000, 1.4091510E+000
 8.4755060E-001, 1.1863124E+000, 1.8122449E+000, 1.2739142E+000
 8.7436693E-001, 1.1307567E+000, 1.8877551E+000, 1.1507207E+000
 9.0118327E-001, 1.0786134E+000, 1.9632653E+000, 1.0410484E+000
 9.2799960E-001, 9.9997500E-001, 2.0387755E+000, 9.4396611E-001
 9.5481593E-001, 9.5475443E-001, 2.1142857E+000, 8.5510354E-001
 9.8163227E-001, 9.1213978E-001, 2.1897959E+000, 7.7219158E-001
 1.0084486E+000, 8.7194462E-001, 2.2653061E+000, 6.9730351E-001
 1.0352649E+000, 8.3400038E-001, 2.3408163E+000, 6.3031578E-001
 1.0620813E+000, 7.7878300E-001, 2.4163265E+000, 5.6996565E-001
 1.0888976E+000, 7.4525258E-001, 2.4918367E+000, 5.1512731E-001
 1.1157140E+000, 7.1350158E-001, 2.5673469E+000, 4.6658173E-001
 1.1425303E+000, 6.8342323E-001, 2.6428571E+000, 4.2351826E-001
 1.1693467E+000, 6.5491969E-001, 2.7183673E+000, 3.8483375E-001
 1.1961630E+000, 6.1645648E-001, 2.7938776E+000, 3.4990285E-001
 1.2229793E+000, 5.6676127E-001, 2.8693878E+000, 3.1834090E-001
 1.2497957E+000, 5.4376193E-001, 2.9448980E+000, 2.8997319E-001
 1.2766120E+000, 5.2190777E-001, 3.0204082E+000, 2.6457264E-001
 1.3034284E+000, 5.0113632E-001, 3.0959184E+000, 2.4182264E-001
 1.3302447E+000, 4.7586794E-001, 3.1714286E+000, 2.2152174E-001
 1.3570611E+000, 4.5709562E-001, 3.2469388E+000, 2.0335108E-001
 1.3838774E+000, 4.3920398E-001, 3.3224490E+000, 1.8706075E-001
 1.4106938E+000, 4.2214741E-001, 3.3979592E+000, 1.7250329E-001
 1.4375101E+000, 4.0588280E-001, 3.4734694E+000, 1.5945890E-001
 1.4643265E+000, 3.8877039E-001, 3.5489796E+000, 1.4778679E-001
 1.4911428E+000, 3.7394918E-001, 3.6244898E+000, 1.3738661E-001
 1.5179592E+000, 3.5977106E-001, 3.7000000E+000, 1.2511093E-001
