m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 6.1783886E+000, 0.0000000E+000, 1.1043678E+000
 2.3077672E-001, 5.2375580E+000, 7.5510204E-002, 1.2331576E+000
 2.5759274E-001, 4.2054289E+000, 1.5102041E-001, 1.2904275E+000
 2.8440883E-001, 3.7017614E+000, 2.2653061E-001, 1.3367657E+000
 3.1122496E-001, 3.2895085E+000, 3.0204082E-001, 1.3937832E+000
 3.3804113E-001, 2.9460491E+000, 3.7755102E-001, 1.4228312E+000
 3.6485732E-001, 2.6557026E+000, 4.5306122E-001, 1.4419868E+000
 3.9167354E-001, 2.2565038E+000, 5.2857143E-001, 1.4579143E+000
 4.1848978E-001, 2.0644464E+000, 6.0408163E-001, 1.4454113E+000
 4.4530603E-001, 1.8955240E+000, 6.7959184E-001, 1.4185337E+000
 4.7212229E-001, 1.7459169E+000, 7.5510204E-001, 1.3951230E+000
 4.9893857E-001, 1.6126415E+000, 8.3061224E-001, 1.3570627E+000
 5.2575485E-001, 1.4244593E+000, 9.0612245E-001, 1.2915644E+000
 5.5257114E-001, 1.3246021E+000, 9.8163265E-001, 1.2139338E+000
 5.7938743E-001, 1.2341437E+000, 1.0571429E+000, 1.1383870E+000
 6.0620373E-001, 1.1519369E+000, 1.1326531E+000, 1.0674298E+000
 6.3302004E-001, 1.0770100E+000, 1.2081633E+000, 9.9565774E-001
 6.5983635E-001, 9.7013926E-001, 1.2836735E+000, 9.2051697E-001
 6.8665266E-001, 9.1033875E-001, 1.3591837E+000, 8.4028735E-001
 7.1346898E-001, 8.0466840E-001, 1.4346939E+000, 7.6031666E-001
 7.4028530E-001, 7.5791164E-001, 1.5102041E+000, 6.8968769E-001
 7.6710162E-001, 7.1470246E-001, 1.5857143E+000, 6.2759635E-001
 7.9391795E-001, 6.5351624E-001, 1.6612245E+000, 5.7105531E-001
 8.2073427E-001, 6.1756204E-001, 1.7367347E+000, 5.1777374E-001
 8.4755060E-001, 5.8415903E-001, 1.8122449E+000, 4.6798067E-001
 8.7436693E-001, 5.5309055E-001, 1.8877551E+000, 4.2249151E-001
 9.0118327E-001, 5.2416119E-001, 1.9632653E+000, 3.8182781E-001
 9.2799960E-001, 4.8435584E-001, 2.0387755E+000, 3.4544948E-001
 9.5481593E-001, 4.5965229E-001, 2.1142857E+000, 3.1338830E-001
 9.8163227E-001, 4.3654010E-001, 2.1897959E+000, 2.8518337E-001
 1.0084486E+000, 4.1489741E-001, 2.2653061E+000, 2.6011590E-001
 1.0352649E+000, 3.9461410E-001, 2.3408163E+000, 2.3750960E-001
 1.0620813E+000, 3.6782929E-001, 2.4163265E+000, 2.1702668E-001
 1.0888976E+000, 3.5018529E-001, 2.4918367E+000, 1.9847374E-001
 1.1157140E+000, 3.3358327E-001, 2.5673469E+000, 1.8168528E-001
 1.1425303E+000, 3.1795265E-001, 2.6428571E+000, 1.6644888E-001
 1.1693467E+000, 3.0322857E-001, 2.7183673E+000, 1.5257039E-001
 1.1961630E+000, 2.8499986E-001, 2.7938776E+000, 1.3993787E-001
 1.2229793E+000, 2.5977283E-001, 2.8693878E+000, 1.2839898E-001
 1.2497957E+000, 2.4818024E-001, 2.9448980E+000, 1.1793469E-001
 1.2766120E+000, 2.3721241E-001, 3.0204082E+000, 1.0854451E-001
 1.3034284E+000, 2.2683126E-001, 3.0959184E+000, 1.0011711E-001
 1.3302447E+000, 2.1509102E-001, 3.1714286E+000, 9.2546366E-002
 1.3570611E+000, 2.0583936E-001, 3.2469388E+000, 8.5781706E-002
 1.3838774E+000, 1.9705415E-001, 3.3224490E+000, 7.9771535E-002
 1.4106938E+000, 1.8870890E-001, 3.3979592E+000, 7.4458057E-002
 1.4375101E+000, 1.8077976E-001, 3.4734694E+000, 6.9743112E-002
 1.4643265E+000, 1.7287456E-001, 3.5489796E+000, 6.5548242E-002
 1.4911428E+000, 1.6575663E-001, 3.6244898E+000, 6.1815019E-002
 1.5179592E+000, 1.5897094E-001, 3.7000000E+000, 5.7361542E-002
