m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 7.6092523E-001, 0.0000000E+000, 7.9518153E-001
 2.3029688E-001, 6.0843922E-001, 3.7373737E-002, 8.1407995E-001
 2.5663377E-001, 4.9505976E-001, 7.4747475E-002, 8.1340334E-001
 2.8297123E-001, 3.4768716E-001, 1.1212121E-001, 7.7682802E-001
 3.0930913E-001, 2.9371479E-001, 1.4949495E-001, 7.5563809E-001
 3.3564735E-001, 2.5051362E-001, 1.8686869E-001, 7.0597209E-001
 3.6198582E-001, 2.1551301E-001, 2.2424242E-001, 6.7689932E-001
 3.8832450E-001, 1.8684892E-001, 2.6161616E-001, 6.1431704E-001
 4.1466334E-001, 1.4965223E-001, 2.9898990E-001, 5.8250715E-001
 4.4100232E-001, 1.3178422E-001, 3.3636364E-001, 5.1890775E-001
 4.6734141E-001, 1.1667570E-001, 3.7373737E-001, 4.8788146E-001
 4.9368060E-001, 1.0381972E-001, 4.1111111E-001, 4.2857556E-001
 5.2001986E-001, 9.2816178E-002, 4.4848485E-001, 4.0091204E-001
 5.4635920E-001, 7.8265354E-002, 4.8585859E-001, 3.5057057E-001
 5.7269859E-001, 7.0526710E-002, 5.2323232E-001, 3.2780288E-001
 5.9903803E-001, 6.3777550E-002, 5.6060606E-001, 2.8673230E-001
 6.2537752E-001, 5.7868883E-002, 5.9797980E-001, 2.6831576E-001
 6.5171705E-001, 5.2677454E-002, 6.3535354E-001, 2.3519831E-001
 6.7805661E-001, 4.8100752E-002, 6.7272727E-001, 2.2047770E-001
 7.0439620E-001, 4.2168725E-002, 7.1010101E-001, 1.9401748E-001
 7.3073582E-001, 3.8672709E-002, 7.4747475E-001, 1.8216368E-001
 7.5707547E-001, 3.5551119E-002, 7.8484848E-001, 1.6094760E-001
 7.8341514E-001, 3.2757123E-002, 8.2222222E-001, 1.5139627E-001
 8.0975482E-001, 3.0250594E-002, 8.5959596E-001, 1.3415836E-001
 8.3609453E-001, 2.7322544E-002, 8.9696970E-001, 1.2641820E-001
 8.6243425E-001, 2.5317090E-002, 9.3434343E-001, 1.1245527E-001
 8.8877399E-001, 2.3498170E-002, 9.7171717E-001, 1.0617082E-001
 9.1511374E-001, 2.1845472E-002, 1.0090909E+000, 9.4855996E-002
 9.4145350E-001, 1.8970210E-002, 1.0464646E+000, 8.9753170E-002
 9.6779328E-001, 1.7578088E-002, 1.0838384E+000, 8.0554464E-002
 9.9413306E-001, 1.6437225E-002, 1.1212121E+000, 7.6420614E-002
 1.0204729E+000, 1.5387567E-002, 1.1585859E+000, 6.8991144E-002
 1.0468127E+000, 1.4420663E-002, 1.1959596E+000, 6.5661046E-002
 1.0731525E+000, 1.3529018E-002, 1.2333333E+000, 5.9661005E-002
 1.0994923E+000, 1.2705944E-002, 1.2707071E+000, 5.6945663E-002
 1.1258321E+000, 1.2021735E-002, 1.3080808E+000, 5.2044036E-002
 1.1521720E+000, 1.1318788E-002, 1.3454545E+000, 4.9830054E-002
 1.1785118E+000, 1.0664454E-002, 1.3828283E+000, 4.5791802E-002
 1.2048516E+000, 1.0054813E-002, 1.4202020E+000, 4.3951768E-002
 1.2311915E+000, 9.4863776E-003, 1.4575758E+000, 4.0597808E-002
 1.2575313E+000, 9.1105696E-003, 1.4949495E+000, 3.9066953E-002
 1.2838712E+000, 8.6196004E-003, 1.5323232E+000, 3.6271358E-002
 1.3102111E+000, 8.1582794E-003, 1.5696970E+000, 3.4989263E-002
 1.3365509E+000, 7.7244779E-003, 1.6070707E+000, 3.2618058E-002
 1.3628908E+000, 7.3162435E-003, 1.6444444E+000, 3.1513892E-002
 1.3892307E+000, 7.1012856E-003, 1.6818182E+000, 2.9454103E-002
 1.4155706E+000, 6.7463883E-003, 1.7191919E+000, 2.8492426E-002
 1.4419105E+000, 6.4102181E-003, 1.7565657E+000, 2.6698170E-002
 1.4682504E+000, 6.0914031E-003, 1.7939394E+000, 2.5865379E-002
 1.4945902E+000, 5.7889004E-003, 1.8313131E+000, 2.4307357E-002
NaN,NaN, 1.8686869E+000, 2.3575076E-002
NaN,NaN, 1.9060606E+000, 2.2171023E-002
NaN,NaN, 1.9434343E+000, 2.1499474E-002
NaN,NaN, 1.9808081E+000, 2.0195618E-002
NaN,NaN, 2.0181818E+000, 1.9561958E-002
NaN,NaN, 2.0555556E+000, 1.8348787E-002
NaN,NaN, 2.0929293E+000, 1.7775976E-002
NaN,NaN, 2.1303030E+000, 1.6695444E-002
NaN,NaN, 2.1676768E+000, 1.6190636E-002
NaN,NaN, 2.2050505E+000, 1.5237483E-002
NaN,NaN, 2.2424242E+000, 1.4789027E-002
NaN,NaN, 2.2797980E+000, 1.3950888E-002
NaN,NaN, 2.3171717E+000, 1.3556910E-002
NaN,NaN, 2.3545455E+000, 1.2814508E-002
NaN,NaN, 2.3919192E+000, 1.2461972E-002
NaN,NaN, 2.4292929E+000, 1.1804553E-002
NaN,NaN, 2.4666667E+000, 1.1501268E-002
NaN,NaN, 2.5040404E+000, 1.0913895E-002
NaN,NaN, 2.5414141E+000, 1.0631207E-002
NaN,NaN, 2.5787879E+000, 1.0091473E-002
NaN,NaN, 2.6161616E+000, 9.8297323E-003
NaN,NaN, 2.6535354E+000, 9.3325082E-003
NaN,NaN, 2.6909091E+000, 9.1012592E-003
NaN,NaN, 2.7282828E+000, 8.6654825E-003
NaN,NaN, 2.7656566E+000, 8.4578384E-003
NaN,NaN, 2.8030303E+000, 8.0721174E-003
NaN,NaN, 2.8404040E+000, 7.8918241E-003
NaN,NaN, 2.8777778E+000, 7.5497499E-003
NaN,NaN, 2.9151515E+000, 7.3863050E-003
NaN,NaN, 2.9525253E+000, 7.0754772E-003
NaN,NaN, 2.9898990E+000, 6.9288420E-003
NaN,NaN, 3.0272727E+000, 6.6514744E-003
NaN,NaN, 3.0646465E+000, 6.5205543E-003
NaN,NaN, 3.1020202E+000, 6.2689160E-003
NaN,NaN, 3.1393939E+000, 6.1451313E-003
NaN,NaN, 3.1767677E+000, 5.8998662E-003
NaN,NaN, 3.2141414E+000, 5.7809091E-003
NaN,NaN, 3.2515152E+000, 5.5479161E-003
NaN,NaN, 3.2888889E+000, 5.4335837E-003
NaN,NaN, 3.3262626E+000, 5.2068763E-003
NaN,NaN, 3.3636364E+000, 5.0920473E-003
NaN,NaN, 3.4010101E+000, 4.8575301E-003
NaN,NaN, 3.4383838E+000, 4.7383311E-003
NaN,NaN, 3.4757576E+000, 4.4933072E-003
NaN,NaN, 3.5131313E+000, 4.3653771E-003
NaN,NaN, 3.5505051E+000, 4.1032205E-003
NaN,NaN, 3.5878788E+000, 3.9690833E-003
NaN,NaN, 3.6252525E+000, 3.6905520E-003
NaN,NaN, 3.6626263E+000, 3.5446378E-003
NaN,NaN, 3.7000000E+000, 3.2364480E-003
