m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 2.0116096E+000, 0.0000000E+000, 7.2241139E-001
 2.3077672E-001, 1.6279129E+000, 7.5510204E-002, 7.8479358E-001
 2.5759274E-001, 1.1603991E+000, 1.5102041E-001, 7.6263045E-001
 2.8440883E-001, 9.8153505E-001, 2.2653061E-001, 7.4635019E-001
 3.1122496E-001, 8.3924774E-001, 3.0204082E-001, 7.1175031E-001
 3.3804113E-001, 7.2429215E-001, 3.7755102E-001, 6.6227998E-001
 3.6485732E-001, 6.3019087E-001, 4.5306122E-001, 6.1018572E-001
 3.9167354E-001, 5.0507491E-001, 5.2857143E-001, 5.5309339E-001
 4.1848978E-001, 4.4757244E-001, 6.0408163E-001, 4.9099637E-001
 4.4530603E-001, 3.9870664E-001, 6.7959184E-001, 4.3347703E-001
 4.7212229E-001, 3.5688508E-001, 7.5510204E-001, 3.8197564E-001
 4.9893857E-001, 3.2086090E-001, 8.3061224E-001, 3.3596930E-001
 5.2575485E-001, 2.7240194E-001, 9.0612245E-001, 2.9374258E-001
 5.5257114E-001, 2.4706066E-001, 9.8163265E-001, 2.5508278E-001
 5.7938743E-001, 2.2479445E-001, 1.0571429E+000, 2.2133474E-001
 6.0620373E-001, 2.0515505E-001, 1.1326531E+000, 1.9301487E-001
 6.3302004E-001, 1.8777063E-001, 1.2081633E+000, 1.6907007E-001
 6.5983635E-001, 1.6464726E-001, 1.2836735E+000, 1.4847423E-001
 6.8665266E-001, 1.5143844E-001, 1.3591837E+000, 1.3079740E-001
 7.1346898E-001, 1.2896755E-001, 1.4346939E+000, 1.1560253E-001
 7.4028530E-001, 1.1938958E-001, 1.5102041E+000, 1.0258571E-001
 7.6710162E-001, 1.1074260E-001, 1.5857143E+000, 9.1478408E-002
 7.9391795E-001, 9.9584430E-002, 1.6612245E+000, 8.1806349E-002
 8.2073427E-001, 9.2623230E-002, 1.7367347E+000, 7.3304648E-002
 8.4755060E-001, 8.6277747E-002, 1.8122449E+000, 6.5830873E-002
 8.7436693E-001, 8.0482893E-002, 1.8877551E+000, 5.9273786E-002
 9.0118327E-001, 7.5182013E-002, 1.9632653E+000, 5.3573523E-002
 9.2799960E-001, 6.8884714E-002, 2.0387755E+000, 4.8643734E-002
 9.5481593E-001, 6.4474299E-002, 2.1142857E+000, 4.4386100E-002
 9.8163227E-001, 6.0407626E-002, 2.1897959E+000, 4.0721744E-002
 1.0084486E+000, 5.6653080E-002, 2.2653061E+000, 3.7561192E-002
 1.0352649E+000, 5.3182910E-002, 2.3408163E+000, 3.4826982E-002
 1.0620813E+000, 4.9515847E-002, 2.4163265E+000, 3.2456284E-002
 1.0888976E+000, 4.6572568E-002, 2.4918367E+000, 3.0380349E-002
 1.1157140E+000, 4.3833905E-002, 2.5673469E+000, 2.8469989E-002
 1.1425303E+000, 4.1283280E-002, 2.6428571E+000, 2.6648978E-002
 1.1693467E+000, 3.8906007E-002, 2.7183673E+000, 2.4929324E-002
 1.1961630E+000, 3.6728750E-002, 2.7938776E+000, 2.3278511E-002
 1.2229793E+000, 3.2780626E-002, 2.8693878E+000, 2.1652944E-002
 1.2497957E+000, 3.0988594E-002, 2.9448980E+000, 2.0040337E-002
 1.2766120E+000, 2.9306043E-002, 3.0204082E+000, 1.8465858E-002
 1.3034284E+000, 2.7725639E-002, 3.0959184E+000, 1.6928485E-002
 1.3302447E+000, 2.6533887E-002, 3.1714286E+000, 1.5444832E-002
 1.3570611E+000, 2.5165322E-002, 3.2469388E+000, 1.4019003E-002
 1.3838774E+000, 2.3872953E-002, 3.3224490E+000, 1.2649895E-002
 1.4106938E+000, 2.2651844E-002, 3.3979592E+000, 1.1355798E-002
 1.4375101E+000, 2.1497922E-002, 3.4734694E+000, 1.0150366E-002
 1.4643265E+000, 2.0766646E-002, 3.5489796E+000, 9.0296327E-003
 1.4911428E+000, 1.9764423E-002, 3.6244898E+000, 7.9776248E-003
 1.5179592E+000, 1.8812289E-002, 3.7000000E+000, 6.6818525E-003
