m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.0148105E+000, 0.0000000E+000, 8.8330871E-001
 6.4459234E-002, 1.2934457E+000, 6.6101695E-003, 1.1256712E+000
 7.6526347E-002, 1.1053405E+000, 1.3220339E-002, 1.1869614E+000
 8.8593831E-002, 8.0924450E-001, 1.9830508E-002, 1.2232714E+000
 1.0066155E-001, 6.8017848E-001, 2.6440678E-002, 1.2455184E+000
 1.1272943E-001, 5.5616999E-001, 3.3050847E-002, 1.2659165E+000
 1.2479743E-001, 4.2768721E-001, 3.9661017E-002, 1.2871710E+000
 1.3686551E-001, 3.7088796E-001, 4.6271186E-002, 1.3227923E+000
 1.4893365E-001, 3.1502477E-001, 5.2881356E-002, 1.3339441E+000
 1.6100185E-001, 2.5998742E-001, 5.9491525E-002, 1.3405708E+000
 1.7307008E-001, 2.2531501E-001, 6.6101695E-002, 1.3427876E+000
 1.8513834E-001, 1.9661242E-001, 7.2711864E-002, 1.3406411E+000
 1.9720663E-001, 1.6668762E-001, 7.9322034E-002, 1.3343864E+000
 2.0927494E-001, 1.4727033E-001, 8.5932203E-002, 1.3120663E+000
 2.2134327E-001, 1.3304918E-001, 9.2542373E-002, 1.2970380E+000
 2.3341161E-001, 1.1286723E-001, 9.9152542E-002, 1.2793283E+000
 2.4547997E-001, 1.0085847E-001, 1.0576271E-001, 1.2582944E+000
 2.5754834E-001, 9.2104581E-002, 1.1237288E-001, 1.2336225E+000
 2.6961671E-001, 7.9262450E-002, 1.1898305E-001, 1.1754593E+000
 2.8168510E-001, 7.2800992E-002, 1.2559322E-001, 1.1440618E+000
 2.9375349E-001, 6.5890155E-002, 1.3220339E-001, 1.1121313E+000
 3.0582189E-001, 5.7562737E-002, 1.3881356E-001, 1.0798279E+000
 3.1789029E-001, 5.3255028E-002, 1.4542373E-001, 1.0472664E+000
 3.2995870E-001, 4.8763861E-002, 1.5203390E-001, 1.0145989E+000
 3.4202711E-001, 4.3655248E-002, 1.5864407E-001, 9.4871638E-001
 3.5409553E-001, 4.0242616E-002, 1.6525424E-001, 9.1505125E-001
 3.6616395E-001, 3.7208723E-002, 1.7186441E-001, 8.8090461E-001
 3.7823238E-001, 3.3604519E-002, 1.7847458E-001, 8.4665860E-001
 3.9030080E-001, 3.1220280E-002, 1.8508475E-001, 8.1280247E-001
 4.0236923E-001, 2.8353644E-002, 1.9169492E-001, 7.7971035E-001
NaN,NaN, 1.9830508E-001, 7.1640164E-001
NaN,NaN, 2.0491525E-001, 6.8618706E-001
NaN,NaN, 2.1152542E-001, 6.5689822E-001
NaN,NaN, 2.1813559E-001, 6.2852037E-001
NaN,NaN, 2.2474576E-001, 6.0101571E-001
NaN,NaN, 2.3135593E-001, 5.4846881E-001
NaN,NaN, 2.3796610E-001, 5.2337490E-001
NaN,NaN, 2.4457627E-001, 4.9908474E-001
NaN,NaN, 2.5118644E-001, 4.7571063E-001
NaN,NaN, 2.5779661E-001, 4.5335475E-001
NaN,NaN, 2.6440678E-001, 4.3201538E-001
NaN,NaN, 2.7101695E-001, 3.9226324E-001
NaN,NaN, 2.7762712E-001, 3.7374457E-001
NaN,NaN, 2.8423729E-001, 3.5604681E-001
NaN,NaN, 2.9084746E-001, 3.3912496E-001
NaN,NaN, 2.9745763E-001, 3.2295131E-001
NaN,NaN, 3.0406780E-001, 3.0750035E-001
NaN,NaN, 3.1067797E-001, 2.7869970E-001
NaN,NaN, 3.1728814E-001, 2.6531702E-001
NaN,NaN, 3.2389831E-001, 2.5260292E-001
NaN,NaN, 3.3050847E-001, 2.4055667E-001
NaN,NaN, 3.3711864E-001, 2.2916823E-001
NaN,NaN, 3.4372881E-001, 2.1842266E-001
NaN,NaN, 3.5033898E-001, 1.9873090E-001
NaN,NaN, 3.5694915E-001, 1.8966908E-001
NaN,NaN, 3.6355932E-001, 1.8106112E-001
NaN,NaN, 3.7016949E-001, 1.7287743E-001
NaN,NaN, 3.7677966E-001, 1.6509697E-001
NaN,NaN, 3.8338983E-001, 1.5059262E-001
NaN,NaN, 3.9000000E-001, 1.4380401E-001
