m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 2.0396078E-001, 6.3920530E+000, 0.0000000E+000, 1.8730720E+000
 2.3245767E-001, 5.1110560E+000, 7.5510204E-002, 2.0628651E+000
 2.6095458E-001, 3.6379515E+000, 1.5102041E-001, 1.9440952E+000
 2.8945151E-001, 3.0529316E+000, 2.2653061E-001, 1.9030919E+000
 3.1794844E-001, 2.5936143E+000, 3.0204082E-001, 1.8318879E+000
 3.4644539E-001, 2.2264977E+000, 3.7755102E-001, 1.7184220E+000
 3.7494234E-001, 1.9285782E+000, 4.5306122E-001, 1.5837712E+000
 4.0343930E-001, 1.5382173E+000, 5.2857143E-001, 1.4442620E+000
 4.3193626E-001, 1.3582051E+000, 6.0408163E-001, 1.3021896E+000
 4.6043322E-001, 1.0761899E+000, 6.7959184E-001, 1.1573466E+000
 4.8893019E-001, 9.6487620E-001, 7.5510204E-001, 1.0121343E+000
 5.1742716E-001, 8.1338639E-001, 8.3061224E-001, 8.8722089E-001
 5.4592413E-001, 7.3614103E-001, 9.0612245E-001, 7.8102709E-001
 5.7442110E-001, 6.6848266E-001, 9.8163265E-001, 6.8338975E-001
 6.0291807E-001, 6.0897076E-001, 1.0571429E+000, 5.9535696E-001
 6.3141505E-001, 5.5641686E-001, 1.1326531E+000, 5.1888759E-001
 6.5991203E-001, 4.8597153E-001, 1.2081633E+000, 4.5352311E-001
 6.8840900E-001, 4.1063112E-001, 1.2836735E+000, 3.9805166E-001
 7.1690598E-001, 3.7868819E-001, 1.3591837E+000, 3.5060900E-001
 7.4540296E-001, 3.4994605E-001, 1.4346939E+000, 3.0965647E-001
 7.7389994E-001, 3.1398442E-001, 1.5102041E+000, 2.7417145E-001
 8.0239692E-001, 2.9103807E-001, 1.5857143E+000, 2.4365223E-001
 8.3089390E-001, 2.7019223E-001, 1.6612245E+000, 2.1744954E-001
 8.5939088E-001, 2.5122234E-001, 1.7367347E+000, 1.9474923E-001
 8.8788786E-001, 2.3393149E-001, 1.8122449E+000, 1.7475946E-001
 9.1638484E-001, 2.1475656E-001, 1.8877551E+000, 1.5702667E-001
 9.4488183E-001, 1.8739831E-001, 1.9632653E+000, 1.4137803E-001
 9.7337881E-001, 1.7534488E-001, 2.0387755E+000, 1.2759290E-001
 1.0018758E+000, 1.6424094E-001, 2.1142857E+000, 1.1540920E-001
 1.0303728E+000, 1.5400007E-001, 2.1897959E+000, 1.0466698E-001
 1.0588698E+000, 1.4435875E-001, 2.2653061E+000, 9.5296444E-002
 1.0873667E+000, 1.3567739E-001, 2.3408163E+000, 8.7265696E-002
 1.1158637E+000, 1.2761187E-001, 2.4163265E+000, 8.0461761E-002
 1.1443607E+000, 1.2011112E-001, 2.4918367E+000, 7.4677239E-002
 1.1728577E+000, 1.0767875E-001, 2.5673469E+000, 6.9700872E-002
 1.2013547E+000, 1.0168067E-001, 2.6428571E+000, 6.5359312E-002
 1.2298517E+000, 9.6060630E-002, 2.7183673E+000, 6.1516321E-002
 1.2583486E+000, 9.0790167E-002, 2.7938776E+000, 5.8064215E-002
 1.2868456E+000, 8.5843235E-002, 2.8693878E+000, 5.4850802E-002
 1.3153426E+000, 8.2604332E-002, 2.9448980E+000, 5.1729621E-002
 1.3438396E+000, 7.8322540E-002, 3.0204082E+000, 4.8629990E-002
 1.3723366E+000, 7.4280569E-002, 3.0959184E+000, 4.5525457E-002
 1.4008336E+000, 7.0461552E-002, 3.1714286E+000, 4.2395188E-002
 1.4293306E+000, 6.4798088E-002, 3.2469388E+000, 3.9224501E-002
 1.4578275E+000, 6.1662202E-002, 3.3224490E+000, 3.6030681E-002
 1.4863245E+000, 5.8681521E-002, 3.3979592E+000, 3.2856662E-002
 1.5148215E+000, 5.5847018E-002, 3.4734694E+000, 2.9711718E-002
NaN,NaN, 3.5489796E+000, 2.6637137E-002
NaN,NaN, 3.6244898E+000, 2.3692059E-002
NaN,NaN, 3.7000000E+000, 2.0010589E-002
