m,kW/m2,m,kW/m2
r,HF_radi,z,HF_vert
 5.2392748E-002, 1.2815593E+001,-1.9000000E-002, 1.8135573E+000
 6.1853826E-002, 1.1040467E+001,-8.8505155E-003, 1.8889614E+000
 7.1315140E-002, 1.1040467E+001, 1.2989691E-003, 1.9640153E+000
 8.0776606E-002, 9.7111929E+000, 1.1448454E-002, 2.0335805E+000
 9.0238177E-002, 8.3955240E+000, 2.1597938E-002, 2.0977346E+000
 9.9699822E-002, 7.5590300E+000, 3.1747423E-002, 2.1614791E+000
 1.0916152E-001, 6.8521266E+000, 4.1896907E-002, 2.2309612E+000
 1.1862326E-001, 6.2487609E+000, 5.2046392E-002, 2.3048712E+000
 1.2808504E-001, 5.4784467E+000, 6.2195876E-002, 2.3768050E+000
 1.3754684E-001, 5.0625638E+000, 7.2345361E-002, 2.4423949E+000
 1.4700866E-001, 4.6950018E+000, 8.2494845E-002, 2.5017673E+000
 1.5647050E-001, 4.3671647E+000, 9.2644330E-002, 2.5575719E+000
 1.6593236E-001, 4.0724139E+000, 1.0279381E-001, 2.6122473E+000
 1.7539422E-001, 3.6530169E+000, 1.1294330E-001, 2.6668717E+000
 1.8485610E-001, 3.6530169E+000, 1.2309278E-001, 2.7215100E+000
 1.9431798E-001, 3.4313243E+000, 1.3324227E-001, 2.7760287E+000
 2.0377987E-001, 3.2281620E+000, 1.4339175E-001, 2.8304913E+000
 2.1324177E-001, 2.9424829E+000, 1.5354124E-001, 2.8846727E+000
 2.2270367E-001, 2.7812148E+000, 1.6369072E-001, 2.9376180E+000
 2.3216558E-001, 2.6318770E+000, 1.7384021E-001, 2.9879740E+000
 2.4162749E-001, 2.4933410E+000, 1.8398969E-001, 3.0348729E+000
 2.5108941E-001, 2.2971136E+000, 1.9413918E-001, 3.0784131E+000
 2.6055133E-001, 2.1827508E+000, 2.0428866E-001, 3.1193141E+000
 2.7001325E-001, 2.0759343E+000, 2.1443814E-001, 3.1582163E+000
 2.7947518E-001, 1.9760064E+000, 2.2458763E-001, 3.1952198E+000
 2.8893711E-001, 1.8823785E+000, 2.3473711E-001, 3.2298265E+000
 2.9839904E-001, 1.8341004E+000, 2.4488660E-001, 3.2616004E+000
 3.0786097E-001, 1.7492493E+000, 2.5503608E-001, 3.2908786E+000
 3.1732291E-001, 1.6694135E+000, 2.6518557E-001, 3.3189195E+000
 3.2678484E-001, 1.5942142E+000, 2.7533505E-001, 3.3470450E+000
 3.3624678E-001, 1.4882949E+000, 2.8548454E-001, 3.3752097E+000
 3.4570872E-001, 1.4231059E+000, 2.9563402E-001, 3.4016634E+000
 3.5517066E-001, 1.3614659E+000, 3.0578351E-001, 3.4239971E+000
 3.6463260E-001, 1.3031501E+000, 3.1593299E-001, 3.4407430E+000
 3.7409455E-001, 1.2223656E+000, 3.2608247E-001, 3.4519298E+000
 3.8355649E-001, 1.1712079E+000, 3.3623196E-001, 3.4585177E+000
 3.9301843E-001, 1.1226921E+000, 3.4638144E-001, 3.4618260E+000
 4.0248038E-001, 1.0766655E+000, 3.5653093E-001, 3.4628795E+000
 4.1194233E-001, 1.0766655E+000, 3.6668041E-001, 3.4620873E+000
 4.2140427E-001, 1.0145885E+000, 3.7682990E-001, 3.4589053E+000
 4.3086622E-001, 9.7391811E-001, 3.8697938E-001, 3.4521400E+000
 4.4032817E-001, 9.3524556E-001, 3.9712887E-001, 3.4405881E+000
 4.4979012E-001, 8.9845833E-001, 4.0727835E-001, 3.4234899E+000
 4.5925207E-001, 8.5057086E-001, 4.1742784E-001, 3.4011713E+000
 4.6871402E-001, 8.1784404E-001, 4.2757732E-001, 3.3752232E+000
 4.7817597E-001, 7.8663922E-001, 4.3772680E-001, 3.3472171E+000
 4.8763792E-001, 7.5687450E-001, 4.4787629E-001, 3.3173621E+000
 4.9709988E-001, 7.1964954E-001, 4.5802577E-001, 3.2850704E+000
 5.0656183E-001, 6.9301301E-001, 4.6817526E-001, 3.2498774E+000
 5.1602378E-001, 6.6755117E-001, 4.7832474E-001, 3.2119203E+000
 5.2548574E-001, 6.6755117E-001, 4.8847423E-001, 3.1721731E+000
 5.3494769E-001, 6.4320375E-001, 4.9862371E-001, 3.1316516E+000
 5.4440964E-001, 6.1399628E-001, 5.0877320E-001, 3.0902859E+000
