m,C,m,kW/m2,kW/m2,m,kW
NaN,NaN,NaN,NaN,NaN, 3.0500000E+000, 1.1380841E+002
NaN,NaN,NaN,NaN,NaN, 3.1500000E+000, 1.1296484E+002
NaN,NaN,NaN,NaN,NaN, 3.2500000E+000, 1.1141755E+002
NaN,NaN,NaN,NaN,NaN, 3.3500000E+000, 1.0953319E+002
NaN,NaN,NaN,NaN,NaN, 3.4500000E+000, 1.0761043E+002
NaN,NaN,NaN,NaN,NaN, 3.5500000E+000, 1.0527323E+002
NaN,NaN,NaN,NaN,NaN, 3.6500000E+000, 1.0283940E+002
NaN,NaN,NaN,NaN,NaN, 3.7500000E+000, 1.0057186E+002
NaN,NaN,NaN,NaN,NaN, 3.8500000E+000, 9.8334100E+001
NaN,NaN,NaN,NaN,NaN, 3.9500000E+000, 9.6359190E+001
NaN,NaN,NaN,NaN,NaN, 4.0500000E+000, 9.4322189E+001
NaN,NaN,NaN,NaN,NaN, 4.1500000E+000, 9.1962223E+001
NaN,NaN,NaN,NaN,NaN, 4.2500000E+000, 8.9425726E+001
NaN,NaN,NaN,NaN,NaN, 4.3500000E+000, 8.7026845E+001
NaN,NaN,NaN,NaN,NaN, 4.4500000E+000, 8.4750685E+001
NaN,NaN,NaN,NaN,NaN, 4.5500000E+000, 8.2383712E+001
NaN,NaN,NaN,NaN,NaN, 4.6500000E+000, 8.0043360E+001
NaN,NaN,NaN,NaN,NaN, 4.7500000E+000, 7.7863406E+001
NaN,NaN,NaN,NaN,NaN, 4.8500000E+000, 7.5581494E+001
NaN,NaN,NaN,NaN,NaN, 4.9500000E+000, 7.3147226E+001
NaN,NaN,NaN,NaN,NaN, 5.0500000E+000, 7.0560856E+001
NaN,NaN,NaN,NaN,NaN, 5.1500000E+000, 6.8162634E+001
NaN,NaN,NaN,NaN,NaN, 5.2500000E+000, 6.5691267E+001
NaN,NaN,NaN,NaN,NaN, 5.3500000E+000, 6.2922471E+001
NaN,NaN,NaN,NaN,NaN, 5.4500000E+000, 6.0179114E+001
NaN,NaN,NaN,NaN,NaN, 5.5500000E+000, 5.7488774E+001
NaN,NaN,NaN,NaN,NaN, 5.6500000E+000, 5.4619173E+001
NaN,NaN,NaN,NaN,NaN, 5.7500000E+000, 5.1792936E+001
NaN,NaN,NaN,NaN,NaN, 5.8500000E+000, 4.9211535E+001
NaN,NaN,NaN,NaN,NaN, 5.9500000E+000, 4.6901626E+001
NaN,NaN,NaN,NaN,NaN, 6.0500000E+000, 4.4592319E+001
NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 4.2253771E+001
NaN,NaN,NaN,NaN,NaN, 6.2500000E+000, 3.9980085E+001
NaN,NaN,NaN,NaN,NaN, 6.3500000E+000, 3.7847368E+001
NaN,NaN,NaN,NaN,NaN, 6.4500000E+000, 3.6063359E+001
NaN,NaN,NaN,NaN,NaN, 6.5500000E+000, 3.4432643E+001
NaN,NaN,NaN,NaN,NaN, 6.6500000E+000, 3.2869248E+001
NaN,NaN,NaN,NaN,NaN, 6.7500000E+000, 3.1225727E+001
NaN,NaN,NaN,NaN,NaN, 6.8500000E+000, 2.9577837E+001
NaN,NaN,NaN,NaN,NaN, 6.9500000E+000, 2.8059340E+001
NaN,NaN,NaN,NaN,NaN, 7.0500000E+000, 2.6542789E+001
NaN,NaN,NaN,NaN,NaN, 7.1500000E+000, 2.5212009E+001
NaN,NaN,NaN,NaN,NaN, 7.2500000E+000, 2.4009377E+001
NaN,NaN,NaN,NaN,NaN, 7.3500000E+000, 2.2809314E+001
NaN,NaN,NaN,NaN,NaN, 7.4500000E+000, 2.1579052E+001
NaN,NaN,NaN,NaN,NaN, 7.5500000E+000, 2.0315650E+001
NaN,NaN,NaN,NaN,NaN, 7.6500000E+000, 1.9072686E+001
NaN,NaN,NaN,NaN,NaN, 7.7500000E+000, 1.7870621E+001
NaN,NaN,NaN,NaN,NaN, 7.8500000E+000, 1.6636042E+001
NaN,NaN,NaN,NaN,NaN, 7.9500000E+000, 1.5423911E+001
NaN,NaN,NaN,NaN,NaN, 8.0500000E+000, 1.4372300E+001
NaN,NaN,NaN,NaN,NaN, 8.1500000E+000, 1.3287497E+001
NaN,NaN,NaN,NaN,NaN, 8.2500000E+000, 1.2219934E+001
NaN,NaN,NaN,NaN,NaN, 8.3500000E+000, 1.1175183E+001
NaN,NaN,NaN,NaN,NaN, 8.4500000E+000, 1.0093875E+001
NaN,NaN,NaN,NaN,NaN, 8.5500000E+000, 9.1230199E+000
NaN,NaN,NaN,NaN,NaN, 8.6500000E+000, 8.2616805E+000
NaN,NaN,NaN,NaN,NaN, 8.7500000E+000, 7.5346745E+000
NaN,NaN,NaN,NaN,NaN, 8.8500000E+000, 6.8523545E+000
NaN,NaN,NaN,NaN,NaN, 8.9500000E+000, 6.2361160E+000
NaN,NaN,NaN,NaN,NaN, 9.0500000E+000, 5.7089211E+000
NaN,NaN,NaN,NaN,NaN, 9.1500000E+000, 5.2175782E+000
NaN,NaN,NaN,NaN,NaN, 9.2500000E+000, 4.7057256E+000
NaN,NaN,NaN,NaN,NaN, 9.3500000E+000, 4.2159127E+000
NaN,NaN,NaN,NaN,NaN, 9.4500000E+000, 3.8114229E+000
NaN,NaN,NaN,NaN,NaN, 9.5500000E+000, 3.4333402E+000
NaN,NaN,NaN,NaN,NaN, 9.6500000E+000, 3.0926386E+000
NaN,NaN,NaN,NaN,NaN, 9.7500000E+000, 2.7608767E+000
NaN,NaN,NaN,NaN,NaN, 9.8500000E+000, 2.5373733E+000
NaN,NaN,NaN,NaN,NaN, 9.9500000E+000, 1.7632712E+000
