m,C,m,kW/m2,kW/m2,m,kW
 7.0000000E+000, 4.8160747E+002,NaN,NaN,NaN, 1.8500000E+000, 1.3881137E+002
 7.4990000E+000, 4.4209808E+002,NaN,NaN,NaN, 1.9500000E+000, 1.3830370E+002
NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.3803783E+002
NaN,NaN,NaN,NaN,NaN, 2.1500000E+000, 1.3814858E+002
NaN,NaN,NaN,NaN,NaN, 2.2500000E+000, 1.3886380E+002
NaN,NaN,NaN,NaN,NaN, 2.3500000E+000, 1.3945123E+002
NaN,NaN,NaN,NaN,NaN, 2.4500000E+000, 1.3991578E+002
NaN,NaN,NaN,NaN,NaN, 2.5500000E+000, 1.3969189E+002
NaN,NaN,NaN,NaN,NaN, 2.6500000E+000, 1.3993059E+002
NaN,NaN,NaN,NaN,NaN, 2.7500000E+000, 1.4025794E+002
NaN,NaN,NaN,NaN,NaN, 2.8500000E+000, 1.4036821E+002
NaN,NaN,NaN,NaN,NaN, 2.9500000E+000, 1.4022604E+002
NaN,NaN,NaN,NaN,NaN, 3.0500000E+000, 1.4036066E+002
NaN,NaN,NaN,NaN,NaN, 3.1500000E+000, 1.4024710E+002
NaN,NaN,NaN,NaN,NaN, 3.2500000E+000, 1.4011451E+002
NaN,NaN,NaN,NaN,NaN, 3.3500000E+000, 1.4013562E+002
NaN,NaN,NaN,NaN,NaN, 3.4500000E+000, 1.4029365E+002
NaN,NaN,NaN,NaN,NaN, 3.5500000E+000, 1.4064299E+002
NaN,NaN,NaN,NaN,NaN, 3.6500000E+000, 1.4054498E+002
NaN,NaN,NaN,NaN,NaN, 3.7500000E+000, 1.4015357E+002
NaN,NaN,NaN,NaN,NaN, 3.8500000E+000, 1.3933777E+002
NaN,NaN,NaN,NaN,NaN, 3.9500000E+000, 1.3831249E+002
NaN,NaN,NaN,NaN,NaN, 4.0500000E+000, 1.3702174E+002
NaN,NaN,NaN,NaN,NaN, 4.1500000E+000, 1.3524563E+002
NaN,NaN,NaN,NaN,NaN, 4.2500000E+000, 1.3363551E+002
NaN,NaN,NaN,NaN,NaN, 4.3500000E+000, 1.3152681E+002
NaN,NaN,NaN,NaN,NaN, 4.4500000E+000, 1.2889591E+002
NaN,NaN,NaN,NaN,NaN, 4.5500000E+000, 1.2612285E+002
NaN,NaN,NaN,NaN,NaN, 4.6500000E+000, 1.2354540E+002
NaN,NaN,NaN,NaN,NaN, 4.7500000E+000, 1.2093622E+002
NaN,NaN,NaN,NaN,NaN, 4.8500000E+000, 1.1845048E+002
NaN,NaN,NaN,NaN,NaN, 4.9500000E+000, 1.1596010E+002
NaN,NaN,NaN,NaN,NaN, 5.0500000E+000, 1.1313679E+002
NaN,NaN,NaN,NaN,NaN, 5.1500000E+000, 1.1012758E+002
NaN,NaN,NaN,NaN,NaN, 5.2500000E+000, 1.0740982E+002
NaN,NaN,NaN,NaN,NaN, 5.3500000E+000, 1.0454508E+002
NaN,NaN,NaN,NaN,NaN, 5.4500000E+000, 1.0159723E+002
NaN,NaN,NaN,NaN,NaN, 5.5500000E+000, 9.9048635E+001
NaN,NaN,NaN,NaN,NaN, 5.6500000E+000, 9.6434833E+001
NaN,NaN,NaN,NaN,NaN, 5.7500000E+000, 9.3808065E+001
NaN,NaN,NaN,NaN,NaN, 5.8500000E+000, 9.0907976E+001
NaN,NaN,NaN,NaN,NaN, 5.9500000E+000, 8.8024597E+001
NaN,NaN,NaN,NaN,NaN, 6.0500000E+000, 8.5279916E+001
NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 8.2850282E+001
NaN,NaN,NaN,NaN,NaN, 6.2500000E+000, 8.0518096E+001
NaN,NaN,NaN,NaN,NaN, 6.3500000E+000, 7.7945660E+001
NaN,NaN,NaN,NaN,NaN, 6.4500000E+000, 7.5046522E+001
NaN,NaN,NaN,NaN,NaN, 6.5500000E+000, 7.1936216E+001
NaN,NaN,NaN,NaN,NaN, 6.6500000E+000, 6.8673524E+001
NaN,NaN,NaN,NaN,NaN, 6.7500000E+000, 6.5658364E+001
NaN,NaN,NaN,NaN,NaN, 6.8500000E+000, 6.2853425E+001
NaN,NaN,NaN,NaN,NaN, 6.9500000E+000, 6.0187434E+001
NaN,NaN,NaN,NaN,NaN, 7.0500000E+000, 5.7463033E+001
NaN,NaN,NaN,NaN,NaN, 7.1500000E+000, 5.4498977E+001
NaN,NaN,NaN,NaN,NaN, 7.2500000E+000, 5.1364670E+001
NaN,NaN,NaN,NaN,NaN, 7.3500000E+000, 4.8138387E+001
NaN,NaN,NaN,NaN,NaN, 7.4500000E+000, 4.5137973E+001
NaN,NaN,NaN,NaN,NaN, 7.5500000E+000, 4.2356926E+001
NaN,NaN,NaN,NaN,NaN, 7.6500000E+000, 3.9950203E+001
NaN,NaN,NaN,NaN,NaN, 7.7500000E+000, 3.7945877E+001
NaN,NaN,NaN,NaN,NaN, 7.8500000E+000, 3.6070697E+001
NaN,NaN,NaN,NaN,NaN, 7.9500000E+000, 3.4160414E+001
NaN,NaN,NaN,NaN,NaN, 8.0500000E+000, 3.2423781E+001
NaN,NaN,NaN,NaN,NaN, 8.1500000E+000, 3.0591488E+001
NaN,NaN,NaN,NaN,NaN, 8.2500000E+000, 2.8830636E+001
NaN,NaN,NaN,NaN,NaN, 8.3500000E+000, 2.7066394E+001
NaN,NaN,NaN,NaN,NaN, 8.4500000E+000, 2.5327152E+001
NaN,NaN,NaN,NaN,NaN, 8.5500000E+000, 2.3804223E+001
NaN,NaN,NaN,NaN,NaN, 8.6500000E+000, 2.2456040E+001
NaN,NaN,NaN,NaN,NaN, 8.7500000E+000, 2.1250075E+001
NaN,NaN,NaN,NaN,NaN, 8.8500000E+000, 2.0005690E+001
NaN,NaN,NaN,NaN,NaN, 8.9500000E+000, 1.8910404E+001
NaN,NaN,NaN,NaN,NaN, 9.0500000E+000, 1.7800968E+001
NaN,NaN,NaN,NaN,NaN, 9.1500000E+000, 1.6649583E+001
NaN,NaN,NaN,NaN,NaN, 9.2500000E+000, 1.5443432E+001
NaN,NaN,NaN,NaN,NaN, 9.3500000E+000, 1.4322860E+001
NaN,NaN,NaN,NaN,NaN, 9.4500000E+000, 1.3135896E+001
NaN,NaN,NaN,NaN,NaN, 9.5500000E+000, 1.2055155E+001
NaN,NaN,NaN,NaN,NaN, 9.6500000E+000, 1.1276312E+001
NaN,NaN,NaN,NaN,NaN, 9.7500000E+000, 1.0452236E+001
NaN,NaN,NaN,NaN,NaN, 9.8500000E+000, 9.9655287E+000
NaN,NaN,NaN,NaN,NaN, 9.9500000E+000, 7.2988534E+000
