s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
Time,"MSF at balc","MSF@0HOR","MSF@0.3HOR","MSF@0.5HOR","MSF@0.73HOR","MSF@0.95HOR"
 0.000E+00, 8.830E-04,-4.229E-06,-3.545E-06, 4.845E-05, 1.235E-05, 1.273E-05
 2.001E+01, 2.616E-02, 7.390E-02, 1.411E-01, 1.790E-01, 2.168E-01, 2.506E-01
 4.000E+01, 3.105E-02, 9.228E-02, 1.834E-01, 2.375E-01, 2.968E-01, 3.507E-01
 6.000E+01, 3.136E-02, 9.279E-02, 1.873E-01, 2.454E-01, 3.083E-01, 3.660E-01
 8.000E+01, 3.117E-02, 9.295E-02, 1.885E-01, 2.470E-01, 3.085E-01, 3.657E-01
 1.000E+02, 3.132E-02, 9.415E-02, 1.915E-01, 2.511E-01, 3.156E-01, 3.742E-01
