s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
Time,"MSF at balc","MSF@0HOR","MSF@0.3HOR","MSF@0.5HOR","MSF@0.73HOR","MSF@0.95HOR"
 0.000E+00, 7.829E-04, 2.187E-05,-1.173E-06,-7.672E-06,-5.486E-06,-2.379E-05
 2.000E+01, 2.374E-02, 5.794E-02, 1.150E-01, 1.479E-01, 1.807E-01, 2.069E-01
 4.000E+01, 2.692E-02, 7.063E-02, 1.510E-01, 2.014E-01, 2.503E-01, 2.897E-01
 6.000E+01, 2.703E-02, 6.938E-02, 1.496E-01, 1.985E-01, 2.445E-01, 2.844E-01
 8.000E+01, 2.795E-02, 6.970E-02, 1.517E-01, 1.981E-01, 2.421E-01, 2.771E-01
 1.000E+02, 2.767E-02, 7.010E-02, 1.498E-01, 1.949E-01, 2.384E-01, 2.747E-01
