s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
Time,"MSF at balc","MSF@0HOR","MSF@0.3HOR","MSF@0.5HOR","MSF@0.73HOR","MSF@0.95HOR"
 0.000E+00, 8.830E-04,-4.229E-06,-3.545E-06, 4.845E-05, 1.235E-05, 1.273E-05
 2.000E+01, 3.268E-02, 9.554E-02, 1.849E-01, 2.358E-01, 2.896E-01, 3.392E-01
 4.000E+01, 3.799E-02, 1.161E-01, 2.351E-01, 3.059E-01, 3.848E-01, 4.590E-01
 6.000E+01, 3.766E-02, 1.151E-01, 2.366E-01, 3.112E-01, 3.888E-01, 4.601E-01
 8.000E+01, 3.828E-02, 1.163E-01, 2.395E-01, 3.144E-01, 3.969E-01, 4.720E-01
 1.000E+02, 3.864E-02, 1.161E-01, 2.391E-01, 3.132E-01, 3.948E-01, 4.683E-01
