s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0061882E+000, 1.3668606E-001
 2.0055580E+000, 2.7808989E-002
 3.0049277E+000, 2.5000000E-002
 4.0042975E+000, 2.5000000E-002
 5.0036672E+000, 2.5000000E-002
 6.0033552E+000, 2.6842023E-002
 7.0014371E+000, 4.1228609E-002
 8.0080375E+000, 2.5000000E-002
 9.0048650E+000, 2.5000000E-002
 1.0002243E+001, 2.5000000E-002
 1.1002202E+001, 3.0135627E-002
 1.2000846E+001, 9.8858604E-002
 1.3000660E+001, 1.2500000E-001
 1.4001570E+001, 1.2500000E-001
 1.5000809E+001, 1.6896489E-001
 1.6001097E+001, 1.7500000E-001
 1.7003224E+001, 1.7500000E-001
 1.8001387E+001, 2.2397440E-001
 1.9001039E+001, 2.2500000E-001
 2.0001395E+001, 2.2701815E-001
 2.1001754E+001, 3.0224369E-001
 2.2001809E+001, 2.7500000E-001
 2.3000022E+001, 3.8866403E-001
 2.4000182E+001, 3.2500000E-001
 2.5001822E+001, 3.2500000E-001
 2.6001755E+001, 5.6826576E-001
 2.7000594E+001, 5.5208039E-001
 2.8001251E+001, 1.0983878E+000
 2.9000103E+001, 1.3185939E+000
 3.0003431E+001, 1.1342798E+000
 3.1003920E+001, 1.2571934E+000
 3.2001230E+001, 1.3507098E+000
 3.3002484E+001, 1.4338041E+000
 3.4003053E+001, 1.6327524E+000
 3.5002382E+001, 1.3470780E+000
 3.6002608E+001, 1.6129259E+000
 3.7003676E+001, 2.0174543E+000
 3.8001169E+001, 2.1774057E+000
 3.9001476E+001, 2.3644537E+000
 4.0001252E+001, 2.3779772E+000
 4.1003647E+001, 2.4337341E+000
 4.2000491E+001, 2.6285397E+000
 4.3002677E+001, 2.7764962E+000
 4.4000914E+001, 2.7923810E+000
 4.5004238E+001, 2.8391518E+000
 4.6001620E+001, 2.8735053E+000
 4.7002274E+001, 3.0028547E+000
 4.8001713E+001, 3.0847054E+000
 4.9002369E+001, 3.0958649E+000
 5.0001683E+001, 2.7656634E+000
 5.1000432E+001, 3.3026991E+000
 5.2000180E+001, 2.7806334E+000
 5.3000652E+001, 3.3010812E+000
 5.4001435E+001, 3.2632540E+000
 5.5000192E+001, 3.2830947E+000
 5.6003618E+001, 3.5478483E+000
 5.7001567E+001, 3.8145538E+000
 5.8003012E+001, 3.8229552E+000
 5.9006049E+001, 3.8257009E+000
 6.0002648E+001, 3.8225061E+000
 6.1004693E+001, 3.6326422E+000
 6.2002848E+001, 3.5290769E+000
 6.3005079E+001, 3.8138539E+000
 6.4000195E+001, 4.0398421E+000
 6.5000482E+001, 4.2512180E+000
 6.6000676E+001, 4.3322842E+000
 6.7000440E+001, 4.7647813E+000
 6.8000604E+001, 4.7343921E+000
 6.9000381E+001, 4.7784705E+000
 7.0000958E+001, 5.0252622E+000
 7.1002436E+001, 5.0117216E+000
 7.2001207E+001, 5.0987516E+000
 7.3000690E+001, 5.0338501E+000
 7.4001874E+001, 5.1638481E+000
 7.5000670E+001, 5.3674972E+000
 7.6001301E+001, 5.3699574E+000
 7.7004687E+001, 5.2431520E+000
 7.8001794E+001, 5.4495719E+000
 7.9000704E+001, 5.4023645E+000
 8.0000368E+001, 5.7323199E+000
 8.1005540E+001, 5.7090485E+000
 8.2002328E+001, 5.7681124E+000
 8.3000204E+001, 5.9194209E+000
 8.4005654E+001, 6.0458840E+000
 8.5002568E+001, 6.2412446E+000
 8.6005582E+001, 6.2600918E+000
 8.7001783E+001, 6.3343749E+000
 8.8000177E+001, 6.3024015E+000
 8.9000090E+001, 6.4313596E+000
 9.0005203E+001, 6.3192358E+000
 9.1002043E+001, 6.3911650E+000
 9.2003659E+001, 6.4125703E+000
