s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0052527E+000, 1.4802855E-001
 2.0079331E+000, 2.5000000E-002
 3.0007226E+000, 2.6274623E-002
 4.0004144E+000, 4.2088608E-002
 5.0001062E+000, 6.0443038E-002
 6.0124523E+000, 6.4375000E-002
 7.0121441E+000, 5.3481013E-002
 8.0060283E+000, 5.6855640E-002
 9.0003847E+000, 8.3750000E-002
 1.0007170E+001, 1.0709877E-001
 1.1001527E+001, 1.0437500E-001
 1.2008313E+001, 1.1882716E-001
 1.3002669E+001, 1.2750000E-001
 1.4009455E+001, 1.2808642E-001
 1.5003811E+001, 1.5187500E-001
 1.6010597E+001, 1.5216049E-001
 1.7004953E+001, 1.3937500E-001
 1.8011739E+001, 1.4351852E-001
 1.9006095E+001, 1.9312500E-001
 2.0000011E+001, 2.1349987E-001
 2.1000159E+001, 2.4043793E-001
 2.2002359E+001, 1.4031336E-001
 2.3003565E+001, 2.7253096E-002
 2.4003241E+001, 2.5000000E-002
 2.5002556E+001, 2.5000000E-002
 2.6001259E+001, 2.5000000E-002
 2.7002006E+001, 2.5000000E-002
 2.8001132E+001, 2.5000000E-002
 2.9001648E+001, 2.5000000E-002
 3.0001016E+001, 2.5000000E-002
 3.1000412E+001, 2.5000000E-002
 3.2000547E+001, 2.5000000E-002
 3.3000800E+001, 2.5000000E-002
 3.4001035E+001, 2.5000000E-002
 3.5000755E+001, 2.5000000E-002
 3.6001668E+001, 2.5000000E-002
 3.7001986E+001, 2.5000000E-002
 3.8000406E+001, 2.5000000E-002
 3.9000013E+001, 2.5000000E-002
 4.0000274E+001, 2.5000000E-002
 4.1000825E+001, 2.5000000E-002
 4.2000004E+001, 2.5000000E-002
 4.3001918E+001, 2.5000000E-002
 4.4001725E+001, 2.5000000E-002
 4.5001690E+001, 2.5000000E-002
 4.6000043E+001, 2.5000000E-002
 4.7001131E+001, 2.5000000E-002
 4.8000214E+001, 2.5000000E-002
 4.9000800E+001, 2.5000000E-002
 5.0001888E+001, 2.5000000E-002
 5.1001333E+001, 2.5000000E-002
 5.2000637E+001, 2.5000000E-002
 5.3001890E+001, 2.5000000E-002
 5.4000669E+001, 2.5000000E-002
 5.5001844E+001, 2.5000000E-002
 5.6002128E+001, 2.5000000E-002
 5.7001661E+001, 2.5000000E-002
 5.8000130E+001, 2.5000000E-002
 5.9000591E+001, 2.5000000E-002
 6.0001726E+001, 2.5000000E-002
 6.1000524E+001, 2.5000000E-002
 6.2001315E+001, 2.5000000E-002
 6.3000237E+001, 2.5000000E-002
 6.4000520E+001, 2.5000000E-002
 6.5001777E+001, 2.5000000E-002
 6.6000739E+001, 2.5000000E-002
 6.7001156E+001, 2.5000000E-002
 6.8000744E+001, 2.5000000E-002
 6.9002196E+001, 2.5000000E-002
 7.0000597E+001, 2.5000000E-002
 7.1001784E+001, 2.5000000E-002
 7.2000717E+001, 2.5000000E-002
 7.3001908E+001, 2.5000000E-002
 7.4000522E+001, 2.5000000E-002
 7.5000097E+001, 2.5000000E-002
 7.6002032E+001, 2.5000000E-002
 7.7000369E+001, 2.5000000E-002
 7.8006061E+001, 2.5000000E-002
 7.9004667E+001, 2.5000000E-002
 8.0001240E+001, 2.5000000E-002
 8.1002040E+001, 2.5000000E-002
 8.2003561E+001, 2.5000000E-002
 8.3004374E+001, 4.9677725E-002
 8.4004675E+001, 9.6005002E-001
 8.5000345E+001, 9.7140719E-002
 8.6000581E+001, 4.5895694E-001
 8.7003760E+001, 1.0456863E+000
 8.8006051E+001, 1.2390988E+000
 8.9003654E+001, 1.2841781E+000
 9.0001534E+001, 9.1504332E-001
 9.1002384E+001, 1.2189710E+000
 9.2000091E+001, 1.4986339E+000
