s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0200371E+000, 2.4396392E-001
 2.0071437E+000, 3.4238057E-002
 3.0006012E+000, 2.5000000E-002
 4.0171624E+000, 2.5000000E-002
 5.0106199E+000, 2.5000000E-002
 6.0040775E+000, 2.5000000E-002
 7.0048993E+000, 2.5000000E-002
 8.0142893E+000, 2.5000000E-002
 9.0039005E+000, 2.5000000E-002
 1.0004988E+001, 2.5000000E-002
 1.1004583E+001, 2.5000000E-002
 1.2003858E+001, 2.5000000E-002
 1.3007249E+001, 2.5000000E-002
 1.4003893E+001, 2.5000000E-002
 1.5007693E+001, 2.5000000E-002
 1.6006357E+001, 2.5000000E-002
 1.7007782E+001, 2.5000000E-002
 1.8008176E+001, 2.5000000E-002
 1.9001719E+001, 2.5000000E-002
 2.0005641E+001, 2.5000000E-002
 2.1003479E+001, 2.6013227E-002
 2.2005894E+001, 1.2452805E-001
 2.3002426E+001, 1.8906311E-001
 2.4005439E+001, 6.9376564E-001
 2.5003916E+001, 8.5615410E-001
 2.6001312E+001, 1.0125635E+000
 2.7004180E+001, 1.0936100E+000
 2.8002959E+001, 1.0032592E+000
 2.9002733E+001, 1.1605886E+000
 3.0003704E+001, 1.2251353E+000
 3.1000690E+001, 1.3058529E+000
 3.2002744E+001, 1.3129547E+000
 3.3003539E+001, 1.3310376E+000
 3.4002122E+001, 1.4301350E+000
 3.5000347E+001, 1.4823999E+000
 3.6001068E+001, 1.5409025E+000
 3.7006632E+001, 1.6571785E+000
 3.8004730E+001, 1.6932052E+000
 3.9003155E+001, 1.6971261E+000
 4.0001446E+001, 1.7610734E+000
 4.1002143E+001, 1.9133106E+000
 4.2000122E+001, 1.9169405E+000
 4.3007186E+001, 1.9317529E+000
 4.4003522E+001, 2.0090065E+000
 4.5003523E+001, 1.9343452E+000
 4.6003565E+001, 1.9621674E+000
 4.7003437E+001, 2.1213252E+000
 4.8002927E+001, 2.1627186E+000
 4.9000430E+001, 2.1932424E+000
 5.0002884E+001, 2.2333462E+000
 5.1000111E+001, 2.2168055E+000
 5.2003167E+001, 2.0619658E+000
 5.3002657E+001, 2.2931227E+000
 5.4003479E+001, 2.1529182E+000
 5.5003062E+001, 2.2516409E+000
 5.6000685E+001, 2.3307798E+000
 5.7002353E+001, 2.4291173E+000
 5.8005381E+001, 2.7841146E+000
 5.9005097E+001, 2.7251374E+000
 6.0006380E+001, 2.8125421E+000
 6.1004607E+001, 2.8641875E+000
 6.2003459E+001, 2.9384752E+000
 6.3001007E+001, 2.9519612E+000
 6.4002261E+001, 3.0610730E+000
 6.5001950E+001, 3.3389065E+000
 6.6003625E+001, 3.5163676E+000
 6.7003047E+001, 3.6170758E+000
 6.8002961E+001, 3.4331078E+000
 6.9000730E+001, 3.5760164E+000
 7.0006437E+001, 3.8580696E+000
 7.1001965E+001, 3.9098358E+000
 7.2006621E+001, 3.8403118E+000
 7.3003230E+001, 3.9084087E+000
 7.4000954E+001, 4.2118593E+000
 7.5000778E+001, 4.2581172E+000
 7.6003327E+001, 4.4346958E+000
 7.7002121E+001, 4.5172153E+000
 7.8002767E+001, 4.5819260E+000
 7.9001691E+001, 4.6309233E+000
 8.0005645E+001, 4.6387196E+000
 8.1003011E+001, 4.6130978E+000
 8.2000854E+001, 4.5320549E+000
 8.3004156E+001, 4.6633362E+000
 8.4001889E+001, 4.8924140E+000
 8.5002455E+001, 4.8550816E+000
 8.6003622E+001, 4.8058423E+000
 8.7005367E+001, 5.1241857E+000
 8.8005251E+001, 5.2195710E+000
 8.9003670E+001, 5.0236636E+000
 9.0005928E+001, 5.0534559E+000
 9.1001076E+001, 5.3659741E+000
 9.2006033E+001, 5.3732534E+000
