s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0102494E+000, 1.9103370E-001
 2.0066484E+000, 4.0279809E-002
 3.0141193E+000, 3.2376359E-002
 4.0060276E+000, 2.5000000E-002
 5.0043046E+000, 2.5000000E-002
 6.0025816E+000, 2.5000000E-002
 7.0002096E+000, 2.5000000E-002
 8.0057074E+000, 2.5000000E-002
 9.0072384E+000, 2.5000000E-002
 1.0009021E+001, 2.5000000E-002
 1.1004380E+001, 2.6847834E-002
 1.2007792E+001, 7.5000000E-002
 1.3000256E+001, 8.0172711E-002
 1.4006670E+001, 1.4888889E-001
 1.5004786E+001, 1.2500000E-001
 1.6006921E+001, 1.3931740E-001
 1.7004382E+001, 1.7500000E-001
 1.8005508E+001, 1.7500000E-001
 1.9003866E+001, 2.0273635E-001
 2.0002152E+001, 2.2500000E-001
 2.1001823E+001, 2.2500000E-001
 2.2003071E+001, 2.6322822E-001
 2.3000370E+001, 2.7951517E-001
 2.4002794E+001, 2.9383696E-001
 2.5004099E+001, 3.2500000E-001
 2.6006021E+001, 3.2500000E-001
 2.7001298E+001, 5.3699428E-001
 2.8002159E+001, 3.7500000E-001
 2.9006714E+001, 3.9333116E-001
 3.0000251E+001, 9.9410576E-001
 3.1007624E+001, 7.6226083E-001
 3.2005409E+001, 1.1876884E+000
 3.3004502E+001, 1.0273302E+000
 3.4003139E+001, 1.0422040E+000
 3.5003048E+001, 1.4654950E+000
 3.6000094E+001, 1.5259902E+000
 3.7002179E+001, 1.4333841E+000
 3.8000043E+001, 1.5499367E+000
 3.9001469E+001, 1.6499719E+000
 4.0000994E+001, 1.7677415E+000
 4.1001569E+001, 1.8618228E+000
 4.2002720E+001, 1.8865198E+000
 4.3004081E+001, 1.9621863E+000
 4.4004216E+001, 1.7730225E+000
 4.5003624E+001, 2.0672010E+000
 4.6005749E+001, 2.1790862E+000
 4.7007455E+001, 2.2714456E+000
 4.8006079E+001, 2.4184224E+000
 4.9000428E+001, 2.3464838E+000
 5.0000530E+001, 2.4737232E+000
 5.1003627E+001, 2.0470336E+000
 5.2004398E+001, 1.9532759E+000
 5.3002037E+001, 2.6204161E+000
 5.4002122E+001, 2.4877662E+000
 5.5000516E+001, 2.2918761E+000
 5.6007709E+001, 2.1784802E+000
 5.7005750E+001, 2.4802138E+000
 5.8002748E+001, 2.7749257E+000
 5.9005011E+001, 2.8240762E+000
 6.0002858E+001, 2.6880311E+000
 6.1000160E+001, 2.9055341E+000
 6.2004295E+001, 2.9635706E+000
 6.3001053E+001, 3.0617807E+000
 6.4000225E+001, 2.6971787E+000
 6.5002129E+001, 3.0898407E+000
 6.6003570E+001, 3.2985866E+000
 6.7004018E+001, 3.3524332E+000
 6.8007155E+001, 3.3354385E+000
 6.9004872E+001, 2.9883906E+000
 7.0000374E+001, 3.1755730E+000
 7.1004507E+001, 3.7945468E+000
 7.2005031E+001, 3.6450642E+000
 7.3003167E+001, 3.8259074E+000
 7.4005061E+001, 3.5861047E+000
 7.5007514E+001, 3.7702642E+000
 7.6008258E+001, 3.7519405E+000
 7.7004720E+001, 3.7288498E+000
 7.8003684E+001, 3.9875890E+000
 7.9001190E+001, 4.0196238E+000
 8.0006516E+001, 3.8250678E+000
 8.1000128E+001, 4.1963592E+000
 8.2001212E+001, 4.0462361E+000
 8.3002470E+001, 3.9787712E+000
 8.4004455E+001, 4.1261969E+000
 8.5001411E+001, 4.3023223E+000
 8.6000204E+001, 4.4033166E+000
 8.7007003E+001, 4.5107538E+000
 8.8008458E+001, 4.5938529E+000
 8.9008795E+001, 4.5854242E+000
 9.0001338E+001, 4.6889761E+000
 9.1006227E+001, 4.6766175E+000
 9.2004823E+001, 4.7067524E+000
