s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0129375E+000, 2.1277778E-001
 2.0110755E+000, 6.2270883E-002
 3.0003978E+000, 5.8896326E-002
 4.0119787E+000, 6.1253856E-002
 5.0116393E+000, 5.2419355E-002
 6.0046097E+000, 4.5715414E-002
 7.0040555E+000, 5.2568331E-002
 8.0038649E+000, 4.1471327E-002
 9.0022154E+000, 3.5719607E-002
 1.0001568E+001, 3.1583527E-002
 1.1000628E+001, 2.5323028E-002
 1.2001055E+001, 2.5000000E-002
 1.3002108E+001, 3.3645745E-002
 1.4000414E+001, 4.1292842E-002
 1.5001429E+001, 2.7242997E-002
 1.6001952E+001, 3.0079924E-002
 1.7000891E+001, 3.3829870E-002
 1.8001868E+001, 3.8527483E-002
 1.9000026E+001, 4.5132141E-002
 2.0001168E+001, 5.4598453E-002
 2.1000494E+001, 5.5572391E-002
 2.2002816E+001, 4.8648554E-002
 2.3004083E+001, 5.1752608E-002
 2.4005145E+001, 7.8881466E-002
 2.5001822E+001, 7.5615956E-002
 2.6000175E+001, 5.5428271E-002
 2.7003724E+001, 2.9545542E-002
 2.8002696E+001, 3.2069941E-002
 2.9003356E+001, 6.3025860E-002
 3.0003026E+001, 5.6090024E-002
 3.1001389E+001, 7.2635749E-002
 3.2004187E+001, 6.9056055E-002
 3.3001914E+001, 7.1166284E-002
 3.4003986E+001, 4.8340498E-002
 3.5004422E+001, 5.2876768E-002
 3.6002591E+001, 7.1724596E-002
 3.7008107E+001, 7.5464078E-002
 3.8002331E+001, 8.8476232E-002
 3.9001078E+001, 7.9449271E-002
 4.0004153E+001, 7.0068592E-002
 4.1002175E+001, 1.3829907E-001
 4.2003080E+001, 3.9828352E-001
 4.3003806E+001, 5.7643235E-001
 4.4006631E+001, 5.5986694E-001
 4.5002600E+001, 6.0359230E-001
 4.6006096E+001, 6.2956303E-001
 4.7003540E+001, 6.4014898E-001
 4.8007003E+001, 6.4151713E-001
 4.9002503E+001, 6.7080349E-001
 5.0003362E+001, 7.0437659E-001
 5.1001053E+001, 6.9875103E-001
 5.2000328E+001, 6.9218933E-001
 5.3001762E+001, 6.8688689E-001
 5.4002005E+001, 6.5845109E-001
 5.5002039E+001, 7.6356081E-001
 5.6001664E+001, 7.3121347E-001
 5.7002469E+001, 7.0762043E-001
 5.8001058E+001, 8.0175609E-001
 5.9002615E+001, 8.3178962E-001
 6.0002333E+001, 7.3514486E-001
 6.1001403E+001, 7.1350255E-001
 6.2000835E+001, 7.2810052E-001
 6.3000030E+001, 8.4082621E-001
 6.4001640E+001, 8.1991096E-001
 6.5001952E+001, 8.4564269E-001
 6.6002606E+001, 9.5206603E-001
 6.7000487E+001, 8.5601617E-001
 6.8002155E+001, 7.6392037E-001
 6.9001730E+001, 8.4418480E-001
 7.0000126E+001, 8.0026991E-001
 7.1000850E+001, 8.3080126E-001
 7.2001858E+001, 8.8802432E-001
 7.3002129E+001, 8.4858477E-001
 7.4000895E+001, 8.3093233E-001
 7.5002788E+001, 8.4115185E-001
 7.6001000E+001, 8.5969843E-001
 7.7001368E+001, 9.4397120E-001
 7.8000138E+001, 8.6412302E-001
 7.9002560E+001, 8.7026122E-001
 8.0001426E+001, 8.8414863E-001
 8.1001232E+001, 8.5228926E-001
 8.2002119E+001, 9.8453785E-001
 8.3002662E+001, 8.4600835E-001
 8.4002322E+001, 8.7244708E-001
 8.5002122E+001, 9.8416358E-001
 8.6001699E+001, 9.7180568E-001
 8.7002746E+001, 9.5732796E-001
 8.8002572E+001, 1.0243771E+000
 8.9002116E+001, 9.8200607E-001
 9.0002559E+001, 9.8462796E-001
 9.1000377E+001, 9.9645553E-001
 9.2000523E+001, 9.9470898E-001
