s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0095925E+000, 1.3748704E-001
 2.0034370E+000, 2.5594904E-002
 3.0028238E+000, 2.5000000E-002
 4.0022105E+000, 2.5000000E-002
 5.0040432E+000, 2.5000000E-002
 6.0068920E+000, 2.5000000E-002
 7.0084569E+000, 2.5000000E-002
 8.0014613E+000, 2.5000000E-002
 9.0021623E+000, 2.5000000E-002
 1.0001813E+001, 2.5000000E-002
 1.1000595E+001, 3.6526700E-002
 1.2000666E+001, 9.1745579E-002
 1.3003714E+001, 1.2500000E-001
 1.4002223E+001, 1.2500000E-001
 1.5000969E+001, 1.6023359E-001
 1.6001895E+001, 1.7500000E-001
 1.7001953E+001, 1.7500000E-001
 1.8001839E+001, 1.8622131E-001
 1.9003272E+001, 2.2500000E-001
 2.0000641E+001, 2.2500000E-001
 2.1000216E+001, 2.2500000E-001
 2.2004534E+001, 2.2500000E-001
 2.3001320E+001, 4.3564741E-001
 2.4000206E+001, 4.3536218E-001
 2.5001641E+001, 1.2745200E+000
 2.6001796E+001, 1.2847677E+000
 2.7000527E+001, 1.4722350E+000
 2.8002097E+001, 1.5813751E+000
 2.9000434E+001, 1.6284352E+000
 3.0001077E+001, 1.7052019E+000
 3.1001574E+001, 1.8312991E+000
 3.2001737E+001, 2.0576225E+000
 3.3003861E+001, 2.1397853E+000
 3.4002492E+001, 2.3224522E+000
 3.5005192E+001, 2.4319439E+000
 3.6004684E+001, 2.5045195E+000
 3.7003446E+001, 2.7161053E+000
 3.8000317E+001, 2.6289976E+000
 3.9000202E+001, 2.5661351E+000
 4.0003840E+001, 2.6355976E+000
 4.1003053E+001, 2.7829100E+000
 4.2000485E+001, 2.8799630E+000
 4.3003116E+001, 3.0221542E+000
 4.4001068E+001, 2.9885334E+000
 4.5000140E+001, 3.2418379E+000
 4.6001352E+001, 3.4338874E+000
 4.7002656E+001, 3.4005176E+000
 4.8003445E+001, 3.7312436E+000
 4.9000588E+001, 3.8378945E+000
 5.0001150E+001, 4.0056913E+000
 5.1001069E+001, 4.0722020E+000
 5.2001133E+001, 4.1278187E+000
 5.3000856E+001, 4.3062490E+000
 5.4002509E+001, 4.3741262E+000
 5.5000002E+001, 4.4444694E+000
 5.6004625E+001, 4.5703703E+000
 5.7000952E+001, 4.6783345E+000
 5.8001691E+001, 4.7347211E+000
 5.9000941E+001, 4.8386987E+000
 6.0002212E+001, 4.9122063E+000
 6.1003278E+001, 5.0304854E+000
 6.2001611E+001, 5.1068221E+000
 6.3002187E+001, 5.2344129E+000
 6.4002110E+001, 5.2445160E+000
 6.5003749E+001, 5.1214526E+000
 6.6005158E+001, 5.3900933E+000
 6.7000598E+001, 5.5982077E+000
 6.8001081E+001, 5.6610662E+000
 6.9000853E+001, 5.8251397E+000
 7.0002330E+001, 5.8841682E+000
 7.1001860E+001, 5.9223682E+000
 7.2000640E+001, 6.1593077E+000
 7.3001871E+001, 6.1569075E+000
 7.4006845E+001, 6.2055086E+000
 7.5002626E+001, 6.1968114E+000
 7.6005126E+001, 6.3371169E+000
 7.7004665E+001, 6.2086048E+000
 7.8003416E+001, 6.4303992E+000
 7.9005866E+001, 6.6379823E+000
 8.0000054E+001, 6.6359404E+000
 8.1001862E+001, 6.9055329E+000
 8.2002731E+001, 6.9401360E+000
 8.3002608E+001, 7.2269401E+000
 8.4000842E+001, 6.9484985E+000
 8.5002096E+001, 7.2815504E+000
 8.6001292E+001, 7.4428257E+000
 8.7001269E+001, 7.0919817E+000
 8.8002562E+001, 7.4532135E+000
 8.9004422E+001, 7.5239598E+000
 9.0001303E+001, 7.4119836E+000
 9.1000811E+001, 7.6910726E+000
 9.2001651E+001, 7.6729176E+000
 9.3000046E+001, 7.7969343E+000
 9.4001467E+001, 7.5527599E+000
 9.5000848E+001, 7.7238012E+000
 9.6000460E+001, 7.7698302E+000
 9.7000215E+001, 7.7236365E+000
 9.8000128E+001, 7.7814242E+000
 9.9002233E+001, 7.7821902E+000
 1.0000129E+002, 7.8153017E+000
 1.0100078E+002, 7.9543952E+000
 1.0200115E+002, 7.9750000E+000
 1.0300000E+002, 7.9750000E+000
