s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0080822E+000, 3.5326263E-001
 2.0178061E+000, 2.5000000E-002
 3.0172206E+000, 2.5000000E-002
 4.0042156E+000, 2.5000000E-002
 5.0093950E+000, 2.5000000E-002
 6.0025523E+000, 2.5000000E-002
 7.0028833E+000, 2.5000000E-002
 8.0037529E+000, 2.5000000E-002
 9.0052099E+000, 2.5000000E-002
 1.0000481E+001, 2.5000000E-002
 1.1004602E+001, 2.5000000E-002
 1.2005194E+001, 2.5000000E-002
 1.3001272E+001, 2.5000000E-002
 1.4008028E+001, 2.5000000E-002
 1.5002519E+001, 2.5000000E-002
 1.6007462E+001, 5.4110260E-002
 1.7002513E+001, 4.9224977E-002
 1.8001451E+001, 3.9267110E-002
 1.9007939E+001, 2.5000000E-002
 2.0008732E+001, 2.5473226E-002
 2.1002594E+001, 2.5925926E-002
 2.2008530E+001, 2.6591970E-002
 2.3002544E+001, 5.3784151E-002
 2.4008399E+001, 7.5000000E-002
 2.5001765E+001, 7.5000000E-002
 2.6005032E+001, 7.5483769E-002
 2.7002899E+001, 7.5000000E-002
 2.8008200E+001, 7.5000000E-002
 2.9009226E+001, 7.5000000E-002
 3.0009062E+001, 7.5000000E-002
 3.1005466E+001, 9.6154712E-002
 3.2003824E+001, 1.3159215E-001
 3.3007686E+001, 1.2500000E-001
 3.4004547E+001, 1.2752104E-001
 3.5001513E+001, 1.2500000E-001
 3.6001737E+001, 1.3093081E-001
 3.7006720E+001, 1.2452270E-001
 3.8000487E+001, 1.2500000E-001
 3.9004804E+001, 1.4230781E-001
 4.0005158E+001, 1.7500000E-001
 4.1010322E+001, 1.7500000E-001
 4.2004705E+001, 1.7500000E-001
 4.3009711E+001, 1.7959083E-001
 4.4001662E+001, 1.7679813E-001
 4.5008986E+001, 1.7500000E-001
 4.6002865E+001, 1.7500000E-001
 4.7008935E+001, 1.8441525E-001
 4.8008487E+001, 2.1937957E-001
 4.9002743E+001, 2.2605332E-001
 5.0002141E+001, 2.3512418E-001
 5.1000630E+001, 2.2708131E-001
 5.2008543E+001, 2.3015464E-001
 5.3003651E+001, 2.2813258E-001
 5.4008228E+001, 2.2543129E-001
 5.5005112E+001, 2.2723661E-001
 5.6006656E+001, 2.5692730E-001
 5.7005068E+001, 2.7887962E-001
 5.8007713E+001, 2.8091726E-001
 5.9002107E+001, 2.7500000E-001
 6.0008672E+001, 2.7686942E-001
 6.1010022E+001, 2.8022283E-001
 6.2001411E+001, 2.9014113E-001
 6.3009440E+001, 3.0285431E-001
 6.4004229E+001, 3.2500000E-001
 6.5002640E+001, 3.2641904E-001
 6.6002522E+001, 3.5118484E-001
 6.7005098E+001, 3.2959184E-001
 6.8004652E+001, 3.2551175E-001
 6.9008731E+001, 3.2500000E-001
 7.0009859E+001, 3.2556702E-001
 7.1007995E+001, 3.2555528E-001
 7.2002210E+001, 3.4563673E-001
 7.3001787E+001, 3.8041027E-001
 7.4000862E+001, 4.1079601E-001
 7.5003644E+001, 4.2500000E-001
 7.6009223E+001, 3.9127134E-001
 7.7008761E+001, 3.9802443E-001
 7.8007486E+001, 3.7605670E-001
 7.9003232E+001, 4.0036109E-001
 8.0013648E+001, 3.9440117E-001
 8.1006342E+001, 3.9250712E-001
 8.2009148E+001, 3.7562549E-001
 8.3010786E+001, 3.7500000E-001
 8.4008341E+001, 3.7721770E-001
 8.5005486E+001, 3.9285714E-001
 8.6013196E+001, 3.7500000E-001
 8.7010032E+001, 4.1822767E-001
 8.8005431E+001, 4.6785714E-001
 8.9001960E+001, 4.7500000E-001
 9.0003178E+001, 4.7500000E-001
 9.1003231E+001, 4.7500000E-001
 9.2007223E+001, 4.7500000E-001
