s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0008974E+000, 1.3727645E-001
 2.0094235E+000, 2.5000000E-002
 3.0014713E+000, 5.6882186E-002
 4.0048975E+000, 1.5414212E-001
 5.0014315E+000, 1.1647122E-001
 6.0064648E+000, 1.0697674E-001
 7.0071927E+000, 7.5000000E-002
 8.0033671E+000, 7.5000000E-002
 9.0005840E+000, 7.5000000E-002
 1.0000882E+001, 1.9792673E-001
 1.1000245E+001, 9.5241231E-001
 1.2001319E+001, 1.5028684E+000
 1.3001783E+001, 1.6836897E+000
 1.4001792E+001, 2.1512607E+000
 1.5005492E+001, 2.4925947E+000
 1.6003846E+001, 2.7483551E+000
 1.7002257E+001, 2.8009058E+000
 1.8001378E+001, 2.9975677E+000
 1.9000312E+001, 3.2293664E+000
 2.0001272E+001, 3.3322739E+000
 2.1000583E+001, 3.7447992E+000
 2.2002506E+001, 3.9653208E+000
 2.3001706E+001, 3.9698173E+000
 2.4001922E+001, 4.3212792E+000
 2.5002709E+001, 4.6048929E+000
 2.6002659E+001, 4.8217418E+000
 2.7001295E+001, 5.1631266E+000
 2.8004189E+001, 5.3704323E+000
 2.9004418E+001, 5.6094689E+000
 3.0000648E+001, 5.8331463E+000
 3.1001515E+001, 5.9688220E+000
 3.2006979E+001, 6.3203780E+000
 3.3001604E+001, 6.3536168E+000
 3.4000066E+001, 6.6700198E+000
 3.5001259E+001, 6.9902935E+000
 3.6001874E+001, 7.2163612E+000
 3.7002112E+001, 7.4049775E+000
 3.8001215E+001, 7.5243401E+000
 3.9000999E+001, 7.6860543E+000
 4.0001025E+001, 7.8802462E+000
 4.1000216E+001, 7.9589031E+000
 4.2000593E+001, 7.8848941E+000
 4.3000601E+001, 7.5582037E+000
 4.4001108E+001, 7.6490578E+000
 4.5001678E+001, 7.7281871E+000
 4.6000565E+001, 7.8450440E+000
 4.7000884E+001, 7.8673270E+000
 4.8000526E+001, 7.8628448E+000
 4.9000379E+001, 7.7817927E+000
 5.0000887E+001, 7.5090458E+000
 5.1000757E+001, 7.8236433E+000
 5.2001205E+001, 7.3106529E+000
 5.3000000E+001, 7.5204322E+000
