s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0068198E+000, 2.4968555E-001
 2.0026746E+000, 2.6190476E-002
 3.0131850E+000, 4.8570096E-002
 4.0011861E+000, 6.6489362E-002
 5.0081065E+000, 7.8235908E-002
 6.0099009E+000, 9.8144063E-002
 7.0078860E+000, 1.3348978E-001
 8.0000693E+000, 1.4024343E-001
 9.0029664E+000, 1.2954314E-001
 1.0003387E+001, 1.5995596E-001
 1.1006496E+001, 1.6770833E-001
 1.2016692E+001, 1.7267992E-001
 1.3004862E+001, 1.7113150E-001
 1.4019581E+001, 1.7822623E-001
 1.5004013E+001, 1.7685961E-001
 1.6002882E+001, 1.6975946E-001
 1.7004262E+001, 2.5913914E-001
 1.8011324E+001, 2.1438682E-001
 1.9003263E+001, 1.9526282E-001
 2.0005386E+001, 1.9591721E-001
 2.1008855E+001, 1.9613242E-001
 2.2001552E+001, 1.6905148E-001
 2.3005913E+001, 1.5187338E-001
 2.4005547E+001, 8.7891526E-002
 2.5003756E+001, 2.7013260E-002
 2.6004015E+001, 4.4058430E-002
 2.7010043E+001, 1.3973881E-001
 2.8008597E+001, 1.8281060E-001
 2.9002068E+001, 2.1293698E-001
 3.0000707E+001, 1.6713040E-001
 3.1002934E+001, 2.5000000E-002
 3.2002097E+001, 2.5000000E-002
 3.3001208E+001, 2.5000000E-002
 3.4002212E+001, 2.5000000E-002
 3.5006982E+001, 2.5000000E-002
 3.6008883E+001, 1.8135069E-001
 3.7003333E+001, 2.6982833E-001
 3.8009361E+001, 5.7813373E-001
 3.9006108E+001, 6.1969604E-001
 4.0002062E+001, 6.4666061E-001
 4.1010788E+001, 6.9581517E-001
 4.2011569E+001, 7.9682090E-001
 4.3002746E+001, 7.9849039E-001
 4.4000936E+001, 8.3654257E-001
 4.5002124E+001, 8.6113436E-001
 4.6004980E+001, 8.9491708E-001
 4.7005719E+001, 9.8203032E-001
 4.8004860E+001, 9.5633081E-001
 4.9005950E+001, 1.0336231E+000
 5.0000684E+001, 1.0316523E+000
 5.1001453E+001, 1.1241899E+000
 5.2006705E+001, 1.1593476E+000
 5.3002648E+001, 1.1834159E+000
 5.4004047E+001, 1.1443269E+000
 5.5001387E+001, 1.2027438E+000
 5.6000120E+001, 1.3151120E+000
 5.7006113E+001, 1.3332297E+000
 5.8002666E+001, 1.3211201E+000
 5.9001962E+001, 1.4398943E+000
 6.0002860E+001, 1.5099949E+000
 6.1002085E+001, 1.5701715E+000
 6.2001428E+001, 1.6423026E+000
 6.3004532E+001, 1.6972233E+000
 6.4004778E+001, 1.7237674E+000
 6.5005521E+001, 1.8677709E+000
 6.6000208E+001, 1.8007474E+000
 6.7003409E+001, 1.9098143E+000
 6.8004510E+001, 2.0430465E+000
 6.9004714E+001, 2.1590439E+000
 7.0001448E+001, 2.1785242E+000
 7.1002751E+001, 2.2889135E+000
 7.2006837E+001, 2.0467569E+000
 7.3004940E+001, 1.8750520E+000
 7.4001923E+001, 1.9588346E+000
 7.5000440E+001, 2.1528171E+000
 7.6002091E+001, 2.4283081E+000
 7.7006662E+001, 2.5151812E+000
 7.8005976E+001, 2.6279985E+000
 7.9001429E+001, 2.3218819E+000
 8.0003712E+001, 2.4763476E+000
 8.1000125E+001, 2.5567899E+000
 8.2000532E+001, 2.7092008E+000
 8.3001119E+001, 2.8714427E+000
 8.4004895E+001, 2.9566138E+000
 8.5002365E+001, 2.8197959E+000
 8.6000373E+001, 2.7512631E+000
 8.7005629E+001, 2.9673317E+000
 8.8002760E+001, 3.1679685E+000
 8.9005321E+001, 3.1140370E+000
 9.0000676E+001, 2.9463370E+000
 9.1004494E+001, 3.2670661E+000
 9.2000888E+001, 3.1843850E+000
