s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0102112E+000, 1.9103998E-001
 2.0065564E+000, 3.6119372E-002
 3.0014201E+000, 2.8333333E-002
 4.0128648E+000, 2.5000000E-002
 5.0077285E+000, 2.5000000E-002
 6.0085490E+000, 2.5000000E-002
 7.0077380E+000, 2.5000000E-002
 8.0031754E+000, 2.5000000E-002
 9.0020080E+000, 2.8513657E-002
 1.0002521E+001, 2.5000000E-002
 1.1000648E+001, 3.1422184E-002
 1.2002465E+001, 7.5000000E-002
 1.3002167E+001, 3.6054854E-001
 1.4005622E+001, 3.2631992E-001
 1.5003060E+001, 3.9092465E-001
 1.6006558E+001, 2.0387351E-001
 1.7003021E+001, 8.5173726E-001
 1.8008088E+001, 6.6828828E-001
 1.9006627E+001, 8.6880458E-001
 2.0004182E+001, 1.1366645E+000
 2.1001869E+001, 8.8703216E-001
 2.2000940E+001, 1.2991475E+000
 2.3004140E+001, 1.4315953E+000
 2.4004540E+001, 1.4502104E+000
 2.5002153E+001, 1.1770048E+000
 2.6003793E+001, 1.4810145E+000
 2.7001478E+001, 1.6906655E+000
 2.8001830E+001, 1.9169141E+000
 2.9002934E+001, 2.0032168E+000
 3.0002548E+001, 2.0998840E+000
 3.1004567E+001, 2.2910417E+000
 3.2002820E+001, 2.2165617E+000
 3.3001660E+001, 2.4771572E+000
 3.4003126E+001, 2.4527605E+000
 3.5005116E+001, 2.6667211E+000
 3.6006192E+001, 2.6950213E+000
 3.7002316E+001, 2.5121165E+000
 3.8002416E+001, 2.5433922E+000
 3.9000411E+001, 2.7086902E+000
 4.0000114E+001, 2.6833288E+000
 4.1002342E+001, 2.5537178E+000
 4.2004148E+001, 2.6728793E+000
 4.3000009E+001, 2.8064700E+000
 4.4000662E+001, 2.7728624E+000
 4.5002541E+001, 2.9487467E+000
 4.6005416E+001, 3.1463966E+000
 4.7001576E+001, 3.4743259E+000
 4.8002371E+001, 3.4799879E+000
 4.9000709E+001, 3.8022746E+000
 5.0003182E+001, 3.8724104E+000
 5.1002232E+001, 3.9194412E+000
 5.2000018E+001, 4.2533421E+000
 5.3002519E+001, 4.0291237E+000
 5.4004909E+001, 4.3190270E+000
 5.5000277E+001, 4.2704473E+000
 5.6001716E+001, 4.5920085E+000
 5.7004793E+001, 4.7090630E+000
 5.8004315E+001, 4.8998803E+000
 5.9001114E+001, 4.6472272E+000
 6.0000420E+001, 4.6431423E+000
 6.1003713E+001, 5.0914134E+000
 6.2007000E+001, 5.1981172E+000
 6.3000912E+001, 5.2922806E+000
 6.4000323E+001, 5.3633792E+000
 6.5004624E+001, 5.3320305E+000
 6.6003670E+001, 5.4377674E+000
 6.7004774E+001, 5.6207717E+000
 6.8001515E+001, 5.5894697E+000
 6.9003638E+001, 5.8457428E+000
 7.0001591E+001, 5.8209822E+000
 7.1001228E+001, 5.9931931E+000
 7.2004505E+001, 5.7972290E+000
 7.3000631E+001, 6.2073228E+000
 7.4001999E+001, 6.3233596E+000
 7.5000224E+001, 6.1850168E+000
 7.6001977E+001, 6.3576262E+000
 7.7000805E+001, 6.4122550E+000
 7.8001718E+001, 6.4498433E+000
 7.9004254E+001, 6.5454557E+000
 8.0000045E+001, 6.6520508E+000
 8.1001314E+001, 6.6916746E+000
 8.2003007E+001, 6.5664879E+000
 8.3004979E+001, 6.9166156E+000
 8.4003260E+001, 6.9532131E+000
 8.5000718E+001, 7.0079952E+000
 8.6002036E+001, 7.1724530E+000
 8.7000029E+001, 7.1506816E+000
 8.8003179E+001, 7.2574176E+000
 8.9003032E+001, 7.5109332E+000
 9.0000788E+001, 7.5786110E+000
 9.1006076E+001, 7.6542095E+000
 9.2004811E+001, 7.7357579E+000
