s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0095933E+000, 1.3748695E-001
 2.0034136E+000, 2.6784758E-002
 3.0027604E+000, 2.5000000E-002
 4.0021071E+000, 2.5000000E-002
 5.0006316E+000, 2.5000000E-002
 6.0054520E+000, 2.5000000E-002
 7.0040758E+000, 2.5000000E-002
 8.0026996E+000, 2.5000000E-002
 9.0002754E+000, 2.5000000E-002
 1.0001096E+001, 2.5000000E-002
 1.1002086E+001, 3.6353058E-002
 1.2000039E+001, 9.1883051E-002
 1.3000806E+001, 1.2500000E-001
 1.4001292E+001, 1.2500000E-001
 1.5002059E+001, 1.5982277E-001
 1.6000984E+001, 1.7500000E-001
 1.7000223E+001, 1.7500000E-001
 1.8000776E+001, 1.8614815E-001
 1.9001517E+001, 2.2500000E-001
 2.0000776E+001, 2.2500000E-001
 2.1001126E+001, 2.2500000E-001
 2.2001663E+001, 2.2500000E-001
 2.3000763E+001, 8.3182482E-001
 2.4000236E+001, 6.3131438E-001
 2.5000684E+001, 8.7501824E-001
 2.6001689E+001, 7.0525031E-001
 2.7000543E+001, 1.3957561E+000
 2.8000447E+001, 1.5282588E+000
 2.9000639E+001, 1.5714530E+000
 3.0000838E+001, 1.7782985E+000
 3.1002868E+001, 1.7820846E+000
 3.2001929E+001, 1.9526757E+000
 3.3004129E+001, 2.0894267E+000
 3.4003436E+001, 2.1015319E+000
 3.5001202E+001, 2.1584569E+000
 3.6000561E+001, 2.5531920E+000
 3.7005969E+001, 2.6767566E+000
 3.8005143E+001, 2.7959205E+000
 3.9004402E+001, 2.7365251E+000
 4.0002891E+001, 2.7658499E+000
 4.1003946E+001, 2.9566451E+000
 4.2000018E+001, 2.8880621E+000
 4.3001629E+001, 3.1316838E+000
 4.4003793E+001, 3.0346475E+000
 4.5000251E+001, 2.9747087E+000
 4.6002025E+001, 3.3306342E+000
 4.7001959E+001, 3.2737436E+000
 4.8000167E+001, 3.2623433E+000
 4.9001247E+001, 3.9185668E+000
 5.0004297E+001, 3.9695539E+000
 5.1001089E+001, 4.0674966E+000
 5.2002758E+001, 4.0963604E+000
 5.3001743E+001, 4.1773534E+000
 5.4003765E+001, 4.3570215E+000
 5.5001552E+001, 4.3089371E+000
 5.6002813E+001, 4.5450207E+000
 5.7003511E+001, 4.5000118E+000
 5.8003186E+001, 4.7701270E+000
 5.9000623E+001, 4.8159561E+000
 6.0001615E+001, 4.9089924E+000
 6.1002635E+001, 4.9822066E+000
 6.2000616E+001, 5.1308918E+000
 6.3003018E+001, 5.2876292E+000
 6.4001938E+001, 5.1967798E+000
 6.5002456E+001, 5.3492119E+000
 6.6004342E+001, 5.5709258E+000
 6.7004833E+001, 5.6704122E+000
 6.8005300E+001, 5.8189252E+000
 6.9006667E+001, 5.8808653E+000
 7.0000634E+001, 6.0389615E+000
 7.1004101E+001, 6.0875222E+000
 7.2003731E+001, 6.0724959E+000
 7.3006509E+001, 6.2219721E+000
 7.4002364E+001, 6.2349657E+000
 7.5004039E+001, 6.4049650E+000
 7.6002518E+001, 6.4083136E+000
 7.7003715E+001, 6.3907795E+000
 7.8001606E+001, 6.5325023E+000
 7.9005190E+001, 6.5339425E+000
 8.0000704E+001, 6.5012972E+000
 8.1002737E+001, 6.7970043E+000
 8.2003000E+001, 6.9554710E+000
 8.3001203E+001, 7.2445783E+000
 8.4003003E+001, 7.3600996E+000
 8.5005595E+001, 7.4077279E+000
 8.6003128E+001, 7.3840632E+000
 8.7001051E+001, 7.5714652E+000
 8.8002258E+001, 7.6740765E+000
 8.9000468E+001, 7.7327673E+000
 9.0005086E+001, 7.7241277E+000
 9.1000474E+001, 7.6451010E+000
 9.2002851E+001, 7.8433881E+000
 9.3000395E+001, 7.7080359E+000
 9.4000325E+001, 7.8521084E+000
 9.5003602E+001, 7.7953107E+000
 9.6003649E+001, 7.6346083E+000
 9.7004545E+001, 7.6784298E+000
 9.8001733E+001, 7.8140503E+000
 9.9004026E+001, 7.9364795E+000
 1.0000409E+002, 7.9750000E+000
 1.0100148E+002, 7.9729130E+000
 1.0200052E+002, 7.9097572E+000
 1.0300573E+002, 7.9150138E+000
 1.0400082E+002, 7.9458021E+000
 1.0500151E+002, 7.9128539E+000
 1.0600033E+002, 7.8742021E+000
 1.0700234E+002, 7.8250000E+000
 1.0800253E+002, 7.3835844E+000
 1.0900118E+002, 7.1020451E+000
 1.1000162E+002, 7.6280042E+000
 1.1100046E+002, 7.6058958E+000
 1.1200166E+002, 7.4916900E+000
 1.1300012E+002, 7.3269682E+000
 1.1400009E+002, 7.6783311E+000
 1.1500143E+002, 7.6082456E+000
 1.1600019E+002, 7.6606437E+000
 1.1700268E+002, 7.6250000E+000
 1.1800461E+002, 7.4450107E+000
 1.1900027E+002, 7.5945516E+000
 1.2000083E+002, 7.5625094E+000
 1.2100021E+002, 7.4666655E+000
 1.2200038E+002, 7.6120252E+000
 1.2300143E+002, 7.6360225E+000
 1.2400088E+002, 7.5901581E+000
 1.2500305E+002, 7.4885755E+000
 1.2600010E+002, 7.5554805E+000
 1.2700095E+002, 7.5329070E+000
 1.2800275E+002, 7.2680984E+000
 1.2900005E+002, 6.9775446E+000
 1.3000000E+002, 7.6223558E+000
