s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0206562E+000, 3.4921859E-001
 2.0212115E+000, 2.5000000E-002
 3.0182849E+000, 3.0094704E-002
 4.0094841E+000, 6.3085629E-002
 5.0137099E+000, 6.5555300E-002
 6.0150623E+000, 6.6644732E-002
 7.0087815E+000, 6.7727273E-002
 8.0142791E+000, 6.5121070E-002
 9.0055694E+000, 6.0164462E-002
 1.0001530E+001, 5.3213672E-002
 1.1003988E+001, 3.5133606E-002
 1.2000450E+001, 2.9738426E-002
 1.3000236E+001, 2.9164909E-002
 1.4007810E+001, 2.5000000E-002
 1.5000154E+001, 2.5000000E-002
 1.6002675E+001, 2.6455762E-002
 1.7002923E+001, 2.5000000E-002
 1.8003902E+001, 2.5000000E-002
 1.9007078E+001, 2.5000000E-002
 2.0006483E+001, 2.5000000E-002
 2.1002386E+001, 2.5000000E-002
 2.2007785E+001, 2.5000000E-002
 2.3002344E+001, 2.5000000E-002
 2.4005825E+001, 2.5928383E-002
 2.5000028E+001, 2.5000000E-002
 2.6004683E+001, 2.5000000E-002
 2.7007402E+001, 2.5000000E-002
 2.8009243E+001, 2.6436152E-002
 2.9000804E+001, 2.5440519E-002
 3.0002944E+001, 3.2458482E-002
 3.1006699E+001, 3.5391931E-002
 3.2002923E+001, 2.5435681E-002
 3.3005650E+001, 4.3176469E-002
 3.4002882E+001, 3.8246808E-002
 3.5002964E+001, 2.9902877E-002
 3.6003238E+001, 3.8860928E-002
 3.7001393E+001, 5.3813559E-002
 3.8008043E+001, 4.0510515E-002
 3.9005206E+001, 5.0484708E-002
 4.0007990E+001, 6.4633214E-002
 4.1000154E+001, 5.6297522E-002
 4.2005603E+001, 7.2549229E-002
 4.3006304E+001, 5.3223450E-002
 4.4002264E+001, 6.7597837E-002
 4.5005485E+001, 7.0012726E-002
 4.6005807E+001, 6.8965517E-002
 4.7007480E+001, 7.3758190E-002
 4.8004249E+001, 9.9084859E-002
 4.9004866E+001, 1.0610692E-001
 5.0003689E+001, 8.2918536E-002
 5.1006885E+001, 1.0203758E-001
 5.2005532E+001, 1.0188455E-001
 5.3001567E+001, 8.8338651E-002
 5.4006873E+001, 9.1164510E-002
 5.5001245E+001, 1.0189838E-001
 5.6002048E+001, 8.8142629E-002
 5.7004724E+001, 7.7614420E-002
 5.8004618E+001, 7.5407756E-002
 5.9004895E+001, 5.3157772E-002
 6.0000581E+001, 8.9250406E-002
 6.1003793E+001, 8.4433459E-002
 6.2001278E+001, 5.8909325E-002
 6.3000440E+001, 2.5223872E-002
 6.4000368E+001, 2.5000000E-002
 6.5000445E+001, 2.5000000E-002
 6.6001928E+001, 2.5273347E-002
 6.7000444E+001, 2.5502649E-002
 6.8000555E+001, 3.3820125E-002
 6.9001777E+001, 3.4866751E-002
 7.0001006E+001, 7.4106360E-002
 7.1000412E+001, 7.5000000E-002
 7.2000098E+001, 7.5000000E-002
 7.3001083E+001, 7.5552452E-002
 7.4000859E+001, 7.6541350E-002
 7.5001019E+001, 9.3685135E-002
 7.6001508E+001, 1.2600583E-001
 7.7002270E+001, 1.2825332E-001
 7.8001220E+001, 1.2936102E-001
 7.9000060E+001, 1.5286359E-001
 8.0002447E+001, 1.6263046E-001
 8.1002963E+001, 1.6337465E-001
 8.2001787E+001, 1.8174042E-001
 8.3001185E+001, 2.0190415E-001
 8.4003164E+001, 2.1207305E-001
 8.5000707E+001, 2.0760152E-001
 8.6000037E+001, 2.0974360E-001
 8.7000325E+001, 2.0529642E-001
 8.8000629E+001, 2.2174687E-001
 8.9001709E+001, 2.2500000E-001
 9.0001712E+001, 2.3236304E-001
 9.1001487E+001, 2.5363974E-001
 9.2000769E+001, 2.5509749E-001
