s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0060887E+000, 1.3787879E-001
 2.0111688E+000, 6.6658304E-002
 3.0095279E+000, 7.5000000E-002
 4.0078870E+000, 7.5000000E-002
 5.0072540E+000, 7.5000000E-002
 6.0018929E+000, 7.5602410E-002
 7.0083279E+000, 7.5000000E-002
 8.0039086E+000, 7.5000000E-002
 9.0048929E+000, 7.5000000E-002
 1.0005346E+001, 9.0852443E-002
 1.1003805E+001, 3.3543956E-001
 1.2002263E+001, 5.5082418E-001
 1.3000722E+001, 7.3214286E-001
 1.4010152E+001, 9.0163043E-001
 1.5009708E+001, 1.0791712E+000
 1.6008496E+001, 1.2493119E+000
 1.7006632E+001, 1.4021739E+000
 1.8008837E+001, 1.5885294E+000
 1.9005211E+001, 1.7615591E+000
 2.0001585E+001, 1.8158602E+000
 2.1008753E+001, 1.9148265E+000
 2.2006122E+001, 1.9563610E+000
 2.3004422E+001, 2.0887931E+000
 2.4002722E+001, 2.1198276E+000
 2.5001022E+001, 2.1370690E+000
 2.6010796E+001, 2.2505682E+000
 2.7009097E+001, 2.2962644E+000
 2.8007397E+001, 2.3037356E+000
 2.9005697E+001, 2.2428161E+000
 3.0003997E+001, 2.2250000E+000
 3.1002297E+001, 2.3330460E+000
 3.2000597E+001, 2.5393678E+000
 3.3010372E+001, 2.4965909E+000
 3.4008672E+001, 2.4979885E+000
 3.5006972E+001, 2.4272989E+000
 3.6005272E+001, 2.4594828E+000
 3.7003572E+001, 2.4502874E+000
 3.8001872E+001, 2.5991379E+000
 3.9000172E+001, 2.7169540E+000
 4.0009947E+001, 2.6142045E+000
 4.1008247E+001, 2.5100575E+000
 4.2006547E+001, 2.5784483E+000
 4.3004847E+001, 2.6497126E+000
 4.4003147E+001, 2.6410920E+000
 4.5001447E+001, 2.5359195E+000
 4.6011222E+001, 2.7130682E+000
 4.7009522E+001, 2.5112069E+000
 4.8007822E+001, 2.5123563E+000
 4.9006122E+001, 2.5997126E+000
 5.0004422E+001, 2.4732759E+000
 5.1002722E+001, 2.5066092E+000
 5.2001022E+001, 2.2813218E+000
 5.3010797E+001, 2.0823864E+000
 5.4009097E+001, 2.2566092E+000
 5.5007397E+001, 2.0663793E+000
 5.6005697E+001, 2.2928161E+000
 5.7003997E+001, 2.3606322E+000
 5.8002297E+001, 2.1066092E+000
 5.9000597E+001, 2.1738506E+000
 6.0010372E+001, 1.9903409E+000
 6.1008672E+001, 2.1422414E+000
 6.2006972E+001, 2.0451149E+000
 6.3005272E+001, 2.0905172E+000
 6.4003572E+001, 2.0761494E+000
 6.5001872E+001, 2.1939655E+000
 6.6000172E+001, 2.1818966E+000
 6.7009947E+001, 2.2011364E+000
 6.8008247E+001, 2.1359195E+000
 6.9006547E+001, 2.1290230E+000
 7.0004847E+001, 2.1117816E+000
 7.1003147E+001, 1.9485632E+000
 7.2001447E+001, 2.0686782E+000
 7.3011222E+001, 2.1392045E+000
 7.4009522E+001, 2.2169540E+000
 7.5007822E+001, 2.1048851E+000
 7.6006122E+001, 2.2939655E+000
 7.7004422E+001, 2.3474138E+000
 7.8002722E+001, 2.0617816E+000
 7.9001022E+001, 2.1727011E+000
 8.0010797E+001, 2.2011364E+000
 8.1009097E+001, 2.0738506E+000
 8.2007397E+001, 2.1152299E+000
 8.3005697E+001, 2.1140805E+000
 8.4003997E+001, 2.1290230E+000
 8.5002297E+001, 2.1847701E+000
 8.6000597E+001, 2.1508621E+000
 8.7010372E+001, 2.0721591E+000
 8.8008672E+001, 2.0715517E+000
 8.9006972E+001, 1.9284483E+000
 9.0005272E+001, 1.9818966E+000
 9.1003572E+001, 2.1336207E+000
 9.2001872E+001, 2.0152299E+000
 9.3000172E+001, 2.0870690E+000
 9.4009947E+001, 2.1153409E+000
 9.5008247E+001, 2.2376437E+000
 9.6006547E+001, 2.2370690E+000
 9.7004847E+001, 2.3301724E+000
 9.8003147E+001, 2.0807471E+000
 9.9000000E+001, 2.2697475E+000
