s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0125025E+000, 2.4559334E-001
 2.0127458E+000, 3.2317073E-002
 3.0129892E+000, 4.9390244E-002
 4.0004368E+000, 2.7470630E-002
 5.0165978E+000, 2.5000000E-002
 6.0022453E+000, 2.5000000E-002
 7.0010181E+000, 3.8121272E-002
 8.0120449E+000, 3.4287513E-002
 9.0041116E+000, 2.5000000E-002
 1.0003342E+001, 2.5000000E-002
 1.1007231E+001, 3.4363291E-002
 1.2004337E+001, 7.3428837E-002
 1.3011126E+001, 7.5000000E-002
 1.4005539E+001, 8.8519172E-002
 1.5003037E+001, 1.2500000E-001
 1.6003532E+001, 1.2500000E-001
 1.7001400E+001, 1.2549257E-001
 1.8005751E+001, 1.7475531E-001
 1.9000773E+001, 1.7500000E-001
 2.0002296E+001, 1.8518827E-001
 2.1001831E+001, 2.2500000E-001
 2.2005376E+001, 2.2500000E-001
 2.3002010E+001, 2.5163140E-001
 2.4007540E+001, 3.1978595E-001
 2.5000094E+001, 2.7500000E-001
 2.6001071E+001, 2.9510568E-001
 2.7008287E+001, 3.5044948E-001
 2.8009746E+001, 4.2306534E-001
 2.9002047E+001, 7.5403014E-001
 3.0001505E+001, 5.7425399E-001
 3.1004370E+001, 9.1713160E-001
 3.2001930E+001, 1.0343599E+000
 3.3007303E+001, 1.1829025E+000
 3.4002568E+001, 1.2402745E+000
 3.5000439E+001, 1.1708866E+000
 3.6001205E+001, 1.1975067E+000
 3.7001819E+001, 1.3501357E+000
 3.8006360E+001, 1.3182677E+000
 3.9003815E+001, 1.4190844E+000
 4.0005657E+001, 1.1571195E+000
 4.1009467E+001, 1.0865538E+000
 4.2002283E+001, 1.4490159E+000
 4.3002052E+001, 1.2486759E+000
 4.4000803E+001, 1.1146005E+000
 4.5007323E+001, 1.2203607E+000
 4.6006961E+001, 1.2467147E+000
 4.7005564E+001, 1.7296673E+000
 4.8006728E+001, 1.6348955E+000
 4.9002103E+001, 1.5420420E+000
 5.0007770E+001, 1.9127142E+000
 5.1006328E+001, 1.6484374E+000
 5.2004335E+001, 1.6115992E+000
 5.3005554E+001, 1.9640820E+000
 5.4004762E+001, 1.6473800E+000
 5.5008151E+001, 2.1494517E+000
 5.6000378E+001, 2.0713609E+000
 5.7007130E+001, 2.2084328E+000
 5.8001202E+001, 2.2303383E+000
 5.9000497E+001, 2.1993237E+000
 6.0004725E+001, 2.3045564E+000
 6.1005219E+001, 2.3403016E+000
 6.2005368E+001, 2.4042617E+000
 6.3004249E+001, 2.4504767E+000
 6.4009497E+001, 2.5492072E+000
 6.5003345E+001, 2.6342163E+000
 6.6004168E+001, 2.7933611E+000
 6.7003173E+001, 2.7434648E+000
 6.8008733E+001, 2.7442217E+000
 6.9000356E+001, 2.8248163E+000
 7.0003469E+001, 2.8057478E+000
 7.1002694E+001, 2.8030947E+000
 7.2003079E+001, 2.7640716E+000
 7.3002675E+001, 2.8372865E+000
 7.4000638E+001, 3.0359542E+000
 7.5002941E+001, 3.0631962E+000
 7.6005310E+001, 2.9822537E+000
 7.7000043E+001, 3.0329837E+000
 7.8005041E+001, 3.2103298E+000
 7.9006074E+001, 3.2034915E+000
 8.0002828E+001, 3.1830903E+000
 8.1004417E+001, 3.2083177E+000
 8.2001940E+001, 3.3804611E+000
 8.3006831E+001, 3.2512831E+000
 8.4004223E+001, 3.4798897E+000
 8.5007620E+001, 3.4375244E+000
 8.6004409E+001, 3.6864163E+000
 8.7005123E+001, 3.7379392E+000
 8.8004652E+001, 3.4580551E+000
 8.9008021E+001, 3.5096235E+000
 9.0005309E+001, 3.5473729E+000
 9.1008459E+001, 3.8063982E+000
 9.2001815E+001, 3.9226339E+000
