s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0239354E+000, 3.4818028E-001
 2.0144991E+000, 2.5000000E-002
 3.0119645E+000, 2.5000000E-002
 4.0104723E+000, 2.5000000E-002
 5.0127737E+000, 2.5000000E-002
 6.0055167E+000, 2.5000000E-002
 7.0024851E+000, 2.5000000E-002
 8.0012452E+000, 2.5000000E-002
 9.0038756E+000, 2.5000000E-002
 1.0004599E+001, 2.5000000E-002
 1.1000461E+001, 2.5000000E-002
 1.2004280E+001, 2.7586741E-002
 1.3006370E+001, 7.5000000E-002
 1.4001751E+001, 9.0091613E-002
 1.5005587E+001, 1.2500000E-001
 1.6000941E+001, 9.2178103E-002
 1.7003721E+001, 7.5000000E-002
 1.8002709E+001, 7.5000000E-002
 1.9002491E+001, 8.0858327E-002
 2.0001395E+001, 6.6918136E-002
 2.1007648E+001, 8.3165141E-002
 2.2003282E+001, 1.3208282E-001
 2.3012589E+001, 1.7500000E-001
 2.4011267E+001, 1.7500000E-001
 2.5017186E+001, 1.7500000E-001
 2.6009363E+001, 1.5224354E-001
 2.7015297E+001, 1.7500000E-001
 2.8014112E+001, 1.7500000E-001
 2.9021384E+001, 1.7500000E-001
 3.0028420E+001, 1.7500000E-001
 3.1013327E+001, 1.7500000E-001
 3.2030353E+001, 1.7500000E-001
 3.3011058E+001, 1.7500000E-001
 3.4035268E+001, 1.7500000E-001
 3.5036806E+001, 1.7500000E-001
 3.6024000E+001, 1.7500000E-001
 3.7028178E+001, 1.7500000E-001
 3.8008579E+001, 1.7500000E-001
 3.9012737E+001, 1.7500000E-001
 4.0016895E+001, 1.7500000E-001
 4.1021053E+001, 1.7500000E-001
 4.2025212E+001, 1.7500000E-001
 4.3029370E+001, 1.7500000E-001
 4.4033528E+001, 1.7500000E-001
 4.5037686E+001, 1.7500000E-001
 4.6041844E+001, 1.7500000E-001
 4.7000358E+001, 1.0833333E-001
 4.8004516E+001, 7.5000000E-002
 4.9008674E+001, 7.5000000E-002
 5.0012832E+001, 7.5000000E-002
 5.1016990E+001, 1.2045455E-001
 5.2021148E+001, 1.2500000E-001
 5.3025306E+001, 1.2500000E-001
 5.4029464E+001, 1.2500000E-001
 5.5033622E+001, 1.2500000E-001
 5.6037780E+001, 1.2500000E-001
 5.7041938E+001, 1.2500000E-001
 5.8000453E+001, 1.2500000E-001
 5.9004611E+001, 1.2500000E-001
 6.0008769E+001, 1.2500000E-001
 6.1012927E+001, 1.2500000E-001
 6.2017085E+001, 1.2500000E-001
 6.3021243E+001, 1.2500000E-001
 6.4025401E+001, 1.2500000E-001
 6.5029559E+001, 1.2500000E-001
 6.6033717E+001, 1.2500000E-001
 6.7037875E+001, 1.2500000E-001
 6.8042033E+001, 1.2500000E-001
 6.9000547E+001, 1.2500000E-001
 7.0004705E+001, 1.2500000E-001
 7.1008864E+001, 1.2500000E-001
 7.2013022E+001, 1.2500000E-001
 7.3017180E+001, 1.2500000E-001
 7.4021338E+001, 1.2500000E-001
 7.5025496E+001, 1.2500000E-001
 7.6029654E+001, 1.2500000E-001
 7.7033812E+001, 1.2500000E-001
 7.8037970E+001, 1.2500000E-001
 7.9042128E+001, 1.2500000E-001
 8.0000642E+001, 1.2500000E-001
 8.1004800E+001, 1.2500000E-001
 8.2008958E+001, 1.2500000E-001
 8.3013116E+001, 1.2500000E-001
 8.4017274E+001, 1.2500000E-001
 8.5021432E+001, 1.2500000E-001
 8.6025590E+001, 1.2500000E-001
 8.7029748E+001, 1.2500000E-001
 8.8033906E+001, 1.2500000E-001
 8.9038064E+001, 1.2500000E-001
 9.0042222E+001, 8.4090909E-002
 9.1000737E+001, 7.5000000E-002
 9.2004895E+001, 7.5000000E-002
