s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0036879E+000, 1.3696429E-001
 2.0006938E+000, 2.9856239E-002
 3.0003467E+000, 7.5000000E-002
 4.0055766E+000, 1.1741603E-001
 5.0016015E+000, 1.2500000E-001
 6.0047413E+000, 9.4849785E-002
 7.0063495E+000, 7.8835532E-002
 8.0025903E+000, 1.0587886E-001
 9.0013082E+000, 1.1971568E-001
 1.0003748E+001, 8.1536632E-002
 1.1001518E+001, 4.1619749E-001
 1.2001124E+001, 5.0756475E-001
 1.3001659E+001, 5.8329110E-001
 1.4001941E+001, 8.6341624E-001
 1.5000145E+001, 1.2391138E+000
 1.6002551E+001, 1.5045594E+000
 1.7001637E+001, 1.7109780E+000
 1.8003067E+001, 1.8517159E+000
 1.9001582E+001, 2.0677331E+000
 2.0001981E+001, 2.4311788E+000
 2.1002328E+001, 2.5032677E+000
 2.2005194E+001, 2.8103102E+000
 2.3002298E+001, 2.9215193E+000
 2.4002078E+001, 3.1279327E+000
 2.5005335E+001, 3.2388398E+000
 2.6002429E+001, 3.5143707E+000
 2.7000911E+001, 3.6563854E+000
 2.8000055E+001, 3.6693546E+000
 2.9000256E+001, 3.9693447E+000
 3.0001798E+001, 4.1937652E+000
 3.1000071E+001, 4.2391003E+000
 3.2000277E+001, 4.4710544E+000
 3.3001822E+001, 4.5350428E+000
 3.4001201E+001, 4.8065197E+000
 3.5004788E+001, 4.8670834E+000
 3.6002040E+001, 5.1732272E+000
 3.7000743E+001, 5.3961595E+000
 3.8004367E+001, 5.5126427E+000
 3.9002899E+001, 5.6825053E+000
 4.0001236E+001, 5.8754067E+000
 4.1001230E+001, 6.0785971E+000
 4.2004910E+001, 6.1141134E+000
 4.3003154E+001, 6.3554853E+000
 4.4003928E+001, 6.5837567E+000
 4.5001172E+001, 6.4487009E+000
 4.6001060E+001, 6.8127886E+000
 4.7001406E+001, 6.8101232E+000
 4.8004458E+001, 6.8822303E+000
 4.9004058E+001, 7.0020574E+000
 5.0003995E+001, 7.3107444E+000
 5.1001501E+001, 7.5000111E+000
 5.2003000E+001, 7.5376669E+000
 5.3004850E+001, 7.7020992E+000
 5.4001544E+001, 7.7458375E+000
 5.5002468E+001, 7.8764784E+000
 5.6003707E+001, 7.9634088E+000
 5.7004738E+001, 7.9750000E+000
 5.8000608E+001, 7.9750000E+000
 5.9001566E+001, 7.9750000E+000
 6.0000691E+001, 7.9276846E+000
 6.1002409E+001, 7.9442781E+000
 6.2002860E+001, 7.8972526E+000
 6.3002860E+001, 7.7118934E+000
 6.4006048E+001, 7.3342024E+000
 6.5001917E+001, 7.4687433E+000
 6.6001785E+001, 7.3000736E+000
 6.7002001E+001, 7.5197548E+000
 6.8000906E+001, 7.4788554E+000
 6.9002188E+001, 7.4714753E+000
 7.0002439E+001, 7.6396737E+000
 7.1001119E+001, 7.4321780E+000
 7.2000091E+001, 7.6265199E+000
 7.3002760E+001, 7.6214010E+000
 7.4007336E+001, 6.8017311E+000
 7.5007782E+001, 7.3005906E+000
 7.6001834E+001, 7.2358985E+000
 7.7003412E+001, 6.8810830E+000
 7.8002876E+001, 7.3870155E+000
 7.9004300E+001, 7.2478752E+000
 8.0005132E+001, 7.2643939E+000
 8.1005964E+001, 7.5174242E+000
 8.2003483E+001, 7.2995336E+000
 8.3002219E+001, 7.4383092E+000
 8.4004877E+001, 7.4441690E+000
 8.5005298E+001, 7.4132920E+000
 8.6006475E+001, 6.9916692E+000
 8.7002385E+001, 7.5176549E+000
 8.8000595E+001, 7.4400841E+000
 8.9003549E+001, 7.5341708E+000
 9.0005099E+001, 7.4384654E+000
 9.1001371E+001, 7.5148927E+000
 9.2001932E+001, 6.2805210E+000
 9.3002463E+001, 5.6341359E+000
 9.4001631E+001, 7.3343103E+000
 9.5003461E+001, 7.7246956E+000
 9.6003500E+001, 6.7382498E+000
 9.7002378E+001, 6.2844675E+000
 9.8000000E+001, 7.1460237E+000
