s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0022576E+000, 2.4784820E-001
 2.0188400E+000, 2.5000000E-002
 3.0035866E+000, 2.7380532E-002
 4.0016105E+000, 2.8403653E-002
 5.0017900E+000, 2.5000000E-002
 6.0030811E+000, 2.5000000E-002
 7.0104145E+000, 2.5000000E-002
 8.0110694E+000, 2.5000000E-002
 9.0004297E+000, 2.5000000E-002
 1.0000490E+001, 5.1296859E-002
 1.1006725E+001, 1.1525093E-001
 1.2004471E+001, 1.7607339E-001
 1.3000109E+001, 2.5119784E-001
 1.4005193E+001, 2.5848695E-001
 1.5005478E+001, 2.8754188E-001
 1.6001866E+001, 4.5504438E-001
 1.7000808E+001, 7.2961596E-001
 1.8002574E+001, 6.8895340E-001
 1.9002624E+001, 9.7142699E-001
 2.0000846E+001, 1.3738343E+000
 2.1007550E+001, 1.3273912E+000
 2.2005827E+001, 1.3497492E+000
 2.3005596E+001, 1.4542242E+000
 2.4003118E+001, 1.4876208E+000
 2.5005821E+001, 1.6207818E+000
 2.6001557E+001, 1.7245055E+000
 2.7002077E+001, 1.9437426E+000
 2.8002237E+001, 2.0446730E+000
 2.9001934E+001, 2.0086102E+000
 3.0005318E+001, 2.1661538E+000
 3.1004377E+001, 2.1575973E+000
 3.2003785E+001, 2.2680128E+000
 3.3002148E+001, 2.3179316E+000
 3.4001905E+001, 2.4458247E+000
 3.5002970E+001, 2.6789297E+000
 3.6002633E+001, 2.7235143E+000
 3.7005955E+001, 2.7249549E+000
 3.8003449E+001, 2.8366263E+000
 3.9003351E+001, 3.0114262E+000
 4.0005761E+001, 2.7384097E+000
 4.1006439E+001, 2.9637708E+000
 4.2000402E+001, 3.2464541E+000
 4.3001048E+001, 3.3572907E+000
 4.4005702E+001, 3.6080551E+000
 4.5004977E+001, 3.7263315E+000
 4.6002059E+001, 3.7777968E+000
 4.7001783E+001, 3.9663746E+000
 4.8005358E+001, 4.1668935E+000
 4.9005627E+001, 4.1769400E+000
 5.0004369E+001, 4.3750773E+000
 5.1004850E+001, 4.3778144E+000
 5.2000522E+001, 4.5073858E+000
 5.3002603E+001, 4.6264905E+000
 5.4003704E+001, 4.7594317E+000
 5.5005194E+001, 5.0285017E+000
 5.6002289E+001, 5.2355820E+000
 5.7005868E+001, 5.0552814E+000
 5.8003600E+001, 5.2432669E+000
 5.9004276E+001, 5.3815938E+000
 6.0004191E+001, 5.4625224E+000
 6.1004073E+001, 5.6522117E+000
 6.2003842E+001, 5.9307496E+000
 6.3004475E+001, 6.0111504E+000
 6.4001677E+001, 5.8670922E+000
 6.5004028E+001, 6.1700939E+000
 6.6006117E+001, 6.3987861E+000
 6.7004257E+001, 6.4332312E+000
 6.8005566E+001, 6.4693609E+000
 6.9002651E+001, 6.6226301E+000
 7.0004006E+001, 6.8768194E+000
 7.1003053E+001, 7.0049937E+000
 7.2000152E+001, 6.9135372E+000
 7.3001890E+001, 7.0889511E+000
 7.4001679E+001, 7.1118330E+000
 7.5003309E+001, 7.2334335E+000
 7.6002678E+001, 7.4817949E+000
 7.7000623E+001, 7.4710086E+000
 7.8002594E+001, 7.5033906E+000
 7.9004596E+001, 7.6908405E+000
 8.0000917E+001, 7.6922090E+000
 8.1000226E+001, 7.8284673E+000
 8.2001445E+001, 7.8045756E+000
 8.3003869E+001, 7.8072894E+000
 8.4000038E+001, 7.8394497E+000
 8.5001132E+001, 7.8642658E+000
 8.6007063E+001, 7.7248163E+000
 8.7002082E+001, 7.6348712E+000
 8.8003542E+001, 7.7024210E+000
 8.9005996E+001, 7.7273803E+000
 9.0006428E+001, 7.8162653E+000
 9.1008836E+001, 7.9035447E+000
 9.2007575E+001, 7.9721755E+000
