s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0096393E+000, 2.4627961E-001
 2.0021419E+000, 2.5000000E-002
 3.0181809E+000, 2.5000000E-002
 4.0027234E+000, 2.5000000E-002
 5.0088531E+000, 2.5000000E-002
 6.0005694E+000, 2.5000000E-002
 7.0043803E+000, 2.5736804E-002
 8.0050861E+000, 2.7299782E-002
 9.0001053E+000, 4.0162548E-002
 1.0004551E+001, 8.3104807E-002
 1.1003857E+001, 1.1088217E-001
 1.2004662E+001, 1.8709127E-001
 1.3003693E+001, 2.5303724E-001
 1.4004763E+001, 2.9320412E-001
 1.5007439E+001, 3.2500000E-001
 1.6004951E+001, 3.6968732E-001
 1.7007260E+001, 3.9702377E-001
 1.8004849E+001, 4.4251675E-001
 1.9004129E+001, 4.7900908E-001
 2.0002734E+001, 5.2328760E-001
 2.1003794E+001, 5.5314899E-001
 2.2001370E+001, 6.0370887E-001
 2.3002500E+001, 6.2536182E-001
 2.4001095E+001, 6.7245801E-001
 2.5000670E+001, 8.0569397E-001
 2.6005722E+001, 7.3134401E-001
 2.7003183E+001, 8.4948072E-001
 2.8004519E+001, 1.0503929E+000
 2.9004103E+001, 9.1174439E-001
 3.0001282E+001, 1.0385169E+000
 3.1006525E+001, 1.0228078E+000
 3.2004210E+001, 1.0452427E+000
 3.3004195E+001, 1.4019064E+000
 3.4003328E+001, 1.2124579E+000
 3.5000260E+001, 1.2637925E+000
 3.6005109E+001, 1.3493276E+000
 3.7005309E+001, 1.3529698E+000
 3.8005066E+001, 1.3115093E+000
 3.9001823E+001, 1.5939549E+000
 4.0001768E+001, 2.2882376E+000
 4.1003467E+001, 2.4447874E+000
 4.2000590E+001, 2.7683118E+000
 4.3001520E+001, 2.3159646E+000
 4.4003894E+001, 2.5912333E+000
 4.5003280E+001, 2.7586169E+000
 4.6001997E+001, 3.0278028E+000
 4.7000204E+001, 3.0038472E+000
 4.8001392E+001, 2.6854490E+000
 4.9003496E+001, 3.1894590E+000
 5.0004484E+001, 3.1507119E+000
 5.1001362E+001, 3.2946536E+000
 5.2002084E+001, 3.4109383E+000
 5.3003668E+001, 3.6969129E+000
 5.4001061E+001, 3.5634910E+000
 5.5002976E+001, 3.5229838E+000
 5.6004647E+001, 3.6826640E+000
 5.7004950E+001, 3.9014314E+000
 5.8004469E+001, 3.5555451E+000
 5.9003039E+001, 3.3791378E+000
 6.0006046E+001, 3.2999753E+000
 6.1000564E+001, 3.4028734E+000
 6.2000746E+001, 3.6544512E+000
 6.3002155E+001, 4.3117462E+000
 6.4003619E+001, 4.2541545E+000
 6.5004228E+001, 4.4744108E+000
 6.6003686E+001, 4.4670344E+000
 6.7000236E+001, 4.4643206E+000
 6.8003623E+001, 4.4503860E+000
 6.9001906E+001, 4.9991396E+000
 7.0003477E+001, 5.1477158E+000
 7.1005752E+001, 5.2159730E+000
 7.2004014E+001, 4.9488210E+000
 7.3000946E+001, 5.0583967E+000
 7.4001714E+001, 5.2611082E+000
 7.5000810E+001, 5.3961396E+000
 7.6000052E+001, 5.1766003E+000
 7.7000108E+001, 5.3036056E+000
 7.8003810E+001, 5.3296537E+000
 7.9003575E+001, 5.5660408E+000
 8.0002209E+001, 5.5962018E+000
 8.1002396E+001, 5.7353410E+000
 8.2002379E+001, 5.7498960E+000
 8.3004981E+001, 5.9412961E+000
 8.4003873E+001, 6.0111399E+000
 8.5005575E+001, 5.5878595E+000
 8.6003519E+001, 6.0465713E+000
 8.7001235E+001, 5.9867898E+000
 8.8001198E+001, 5.9777649E+000
 8.9001667E+001, 5.8067647E+000
 9.0000101E+001, 5.9305871E+000
 9.1003568E+001, 6.0790612E+000
 9.2003014E+001, 6.0730706E+000
