s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0137648E+000, 1.9045796E-001
 2.0143618E+000, 3.0259341E-002
 3.0147158E+000, 2.5876770E-002
 4.0003921E+000, 2.5000000E-002
 5.0033610E+000, 2.5000000E-002
 6.0063298E+000, 2.5000000E-002
 7.0097361E+000, 2.5000000E-002
 8.0083843E+000, 2.5000000E-002
 9.0059481E+000, 2.5000000E-002
 1.0008183E+001, 2.5000000E-002
 1.1008575E+001, 2.5000000E-002
 1.2002316E+001, 2.5000000E-002
 1.3000612E+001, 2.5000000E-002
 1.4001892E+001, 2.5000000E-002
 1.5001675E+001, 2.5000000E-002
 1.6002928E+001, 2.5000000E-002
 1.7000970E+001, 2.5000000E-002
 1.8006739E+001, 2.5000000E-002
 1.9004217E+001, 2.5000000E-002
 2.0008309E+001, 2.5000000E-002
 2.1006896E+001, 3.0785011E-002
 2.2000185E+001, 1.7500000E-001
 2.3005391E+001, 3.8479061E-001
 2.4000726E+001, 7.4139160E-001
 2.5003207E+001, 1.0192164E+000
 2.6001969E+001, 1.1384563E+000
 2.7002662E+001, 1.2036180E+000
 2.8001390E+001, 1.2665955E+000
 2.9005245E+001, 1.4109774E+000
 3.0000530E+001, 1.5456368E+000
 3.1006566E+001, 1.6039860E+000
 3.2003200E+001, 1.5621785E+000
 3.3004442E+001, 1.7270985E+000
 3.4003513E+001, 1.9221859E+000
 3.5002052E+001, 1.8378702E+000
 3.6001415E+001, 1.9678992E+000
 3.7001849E+001, 1.9622435E+000
 3.8000831E+001, 2.3056147E+000
 3.9002421E+001, 2.3281935E+000
 4.0000588E+001, 2.2286868E+000
 4.1005727E+001, 2.3456637E+000
 4.2001616E+001, 2.4469254E+000
 4.3000329E+001, 2.5326335E+000
 4.4004642E+001, 2.2963220E+000
 4.5000253E+001, 2.5470030E+000
 4.6003503E+001, 2.8316690E+000
 4.7004500E+001, 2.7661155E+000
 4.8002668E+001, 2.7529276E+000
 4.9003361E+001, 2.9451335E+000
 5.0004377E+001, 2.8192703E+000
 5.1001794E+001, 3.2763977E+000
 5.2002163E+001, 3.2325618E+000
 5.3004875E+001, 2.9498111E+000
 5.4006099E+001, 3.4194623E+000
 5.5001265E+001, 3.4278542E+000
 5.6005633E+001, 3.3666709E+000
 5.7001355E+001, 3.6975179E+000
 5.8003105E+001, 3.8277715E+000
 5.9000266E+001, 4.0013553E+000
 6.0003688E+001, 4.0527925E+000
 6.1003908E+001, 3.9908412E+000
 6.2004110E+001, 4.0410388E+000
 6.3001837E+001, 4.2189027E+000
 6.4000057E+001, 4.2944782E+000
 6.5000795E+001, 4.3756257E+000
 6.6005237E+001, 4.4081034E+000
 6.7002498E+001, 4.5878576E+000
 6.8006050E+001, 4.6668825E+000
 6.9003559E+001, 4.6832690E+000
 7.0005186E+001, 4.9811022E+000
 7.1000552E+001, 4.7299272E+000
 7.2004064E+001, 4.8384996E+000
 7.3004485E+001, 5.0124945E+000
 7.4000233E+001, 5.1685346E+000
 7.5000405E+001, 5.2282083E+000
 7.6000370E+001, 5.3125976E+000
 7.7001542E+001, 5.3183305E+000
 7.8003090E+001, 5.4633782E+000
 7.9004192E+001, 5.5854139E+000
 8.0005730E+001, 5.4776500E+000
 8.1001079E+001, 5.6396259E+000
 8.2001546E+001, 5.6849231E+000
 8.3000856E+001, 5.6990540E+000
 8.4003938E+001, 6.1297164E+000
 8.5000368E+001, 6.1739183E+000
 8.6000997E+001, 6.4080597E+000
 8.7001669E+001, 6.5688986E+000
 8.8006185E+001, 6.6606359E+000
 8.9001393E+001, 6.7223555E+000
 9.0005102E+001, 6.8236973E+000
 9.1000411E+001, 6.5833798E+000
 9.2004952E+001, 6.9294597E+000
