s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.900E+01, 1.180E+00
 1.004E+01, 2.900E+01, 1.609E+00
 2.001E+01, 2.902E+01, 6.395E-01
 3.002E+01, 2.904E+01, 2.897E-01
 4.002E+01, 3.966E+01, 8.893E-01
 5.002E+01, 8.090E+01, 1.544E+00
 6.001E+01, 7.868E+01, 8.399E-01
 7.005E+01, 8.193E+01, 8.131E-01
 8.003E+01, 8.163E+01, 9.773E-01
 9.002E+01, 8.334E+01, 1.243E+00
 1.000E+02, 9.448E+01, 1.438E+00
 1.100E+02, 1.018E+02, 1.427E+00
 1.200E+02, 1.064E+02, 1.353E+00
 1.300E+02, 1.117E+02, 1.210E+00
 1.400E+02, 1.250E+02, 1.173E+00
 1.500E+02, 1.267E+02, 1.158E+00
 1.600E+02, 1.288E+02, 1.222E+00
 1.700E+02, 1.248E+02, 1.286E+00
 1.800E+02, 1.187E+02, 1.248E+00
 1.900E+02, 1.211E+02, 1.227E+00
 2.000E+02, 1.250E+02, 1.135E+00
 2.100E+02, 1.296E+02, 1.067E+00
 2.200E+02, 1.318E+02, 1.099E+00
 2.300E+02, 1.342E+02, 1.105E+00
 2.400E+02, 1.341E+02, 1.121E+00
 2.500E+02, 1.419E+02, 1.076E+00
 2.600E+02, 1.352E+02, 1.102E+00
 2.700E+02, 1.393E+02, 1.119E+00
 2.801E+02, 1.432E+02, 1.128E+00
 2.900E+02, 1.497E+02, 1.174E+00
 3.000E+02, 1.530E+02, 1.171E+00
 3.100E+02, 1.489E+02, 1.157E+00
 3.200E+02, 1.474E+02, 1.117E+00
 3.300E+02, 1.565E+02, 1.139E+00
 3.400E+02, 1.621E+02, 1.246E+00
 3.500E+02, 1.609E+02, 1.252E+00
 3.600E+02, 1.628E+02, 1.106E+00
 3.700E+02, 1.610E+02, 1.151E+00
 3.800E+02, 1.590E+02, 1.157E+00
 3.900E+02, 1.558E+02, 1.096E+00
 4.000E+02, 1.614E+02, 1.073E+00
 4.100E+02, 1.651E+02, 1.119E+00
 4.200E+02, 1.644E+02, 1.100E+00
 4.300E+02, 1.582E+02, 1.107E+00
 4.400E+02, 1.568E+02, 1.088E+00
 4.500E+02, 1.632E+02, 1.035E+00
 4.600E+02, 1.597E+02, 1.091E+00
 4.700E+02, 1.584E+02, 1.144E+00
 4.800E+02, 1.571E+02, 1.078E+00
