s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 6.000E+00, 2.130E+00
 1.000E+01, 6.021E+00, 2.130E+00
 2.004E+01, 1.625E+01, 2.118E+00
 3.004E+01, 5.226E+01, 1.865E+00
 4.004E+01, 5.129E+01, 1.912E+00
 5.003E+01, 8.676E+01, 1.974E+00
 6.003E+01, 8.149E+01, 2.000E+00
 7.000E+01, 1.004E+02, 2.017E+00
 8.002E+01, 6.533E+01, 2.113E+00
 9.005E+01, 8.039E+01, 2.121E+00
 1.001E+02, 8.869E+01, 1.846E+00
 1.100E+02, 5.421E+01, 1.085E+00
 1.200E+02, 5.554E+01, 9.443E-01
 1.300E+02, 5.306E+01, 1.081E+00
 1.400E+02, 6.908E+01, 1.380E+00
 1.500E+02, 7.934E+01, 1.511E+00
 1.600E+02, 8.244E+01, 1.360E+00
 1.700E+02, 9.064E+01, 1.450E+00
 1.801E+02, 8.208E+01, 1.112E+00
 1.900E+02, 8.671E+01, 1.241E+00
 2.000E+02, 9.748E+01, 1.385E+00
 2.100E+02, 9.170E+01, 1.352E+00
 2.200E+02, 9.066E+01, 1.134E+00
 2.300E+02, 8.759E+01, 1.135E+00
 2.400E+02, 1.012E+02, 1.410E+00
 2.500E+02, 9.159E+01, 1.144E+00
 2.600E+02, 9.448E+01, 1.091E+00
 2.700E+02, 1.006E+02, 1.201E+00
 2.800E+02, 1.092E+02, 1.161E+00
 2.901E+02, 1.022E+02, 1.122E+00
 3.000E+02, 1.076E+02, 1.233E+00
 3.101E+02, 1.096E+02, 1.404E+00
 3.200E+02, 1.115E+02, 1.295E+00
 3.300E+02, 1.073E+02, 1.156E+00
 3.400E+02, 1.062E+02, 1.165E+00
 3.500E+02, 1.148E+02, 1.197E+00
 3.600E+02, 1.189E+02, 1.330E+00
 3.700E+02, 1.125E+02, 1.170E+00
 3.800E+02, 1.114E+02, 1.253E+00
 3.900E+02, 1.189E+02, 1.285E+00
 4.000E+02, 1.221E+02, 1.227E+00
 4.100E+02, 1.210E+02, 1.232E+00
 4.200E+02, 1.247E+02, 1.258E+00
 4.300E+02, 1.361E+02, 1.513E+00
 4.400E+02, 1.356E+02, 1.412E+00
 4.500E+02, 1.322E+02, 1.299E+00
 4.600E+02, 1.351E+02, 1.213E+00
 4.700E+02, 1.129E+02, 1.225E+00
 4.800E+02, 1.108E+02, 1.125E+00
 4.901E+02, 1.140E+02, 1.143E+00
 5.000E+02, 1.135E+02, 1.143E+00
 5.101E+02, 1.208E+02, 1.121E+00
 5.201E+02, 1.216E+02, 1.139E+00
 5.300E+02, 1.236E+02, 1.229E+00
 5.400E+02, 1.174E+02, 1.215E+00
 5.500E+02, 1.241E+02, 1.240E+00
 5.600E+02, 1.352E+02, 1.275E+00
 5.700E+02, 1.275E+02, 1.141E+00
 5.800E+02, 1.171E+02, 1.107E+00
 5.900E+02, 1.163E+02, 1.117E+00
 6.000E+02, 1.164E+02, 1.110E+00
 6.101E+02, 1.205E+02, 1.124E+00
 6.200E+02, 1.290E+02, 1.073E+00
 6.300E+02, 1.196E+02, 1.164E+00
 6.400E+02, 1.199E+02, 1.199E+00
 6.500E+02, 1.213E+02, 1.139E+00
 6.600E+02, 1.211E+02, 1.133E+00
 6.700E+02, 1.215E+02, 1.152E+00
 6.800E+02, 1.153E+02, 1.282E+00
 6.900E+02, 1.210E+02, 1.208E+00
 7.000E+02, 1.294E+02, 1.244E+00
 7.100E+02, 1.278E+02, 1.183E+00
 7.200E+02, 1.277E+02, 1.177E+00
 7.301E+02, 1.300E+02, 1.246E+00
 7.400E+02, 1.268E+02, 1.226E+00
 7.501E+02, 1.310E+02, 1.292E+00
 7.600E+02, 1.201E+02, 1.117E+00
 7.700E+02, 1.317E+02, 1.196E+00
 7.800E+02, 1.368E+02, 1.304E+00
 7.901E+02, 1.364E+02, 1.385E+00
 8.000E+02, 1.399E+02, 1.336E+00
 8.101E+02, 1.462E+02, 1.457E+00
 8.200E+02, 1.389E+02, 1.336E+00
 8.300E+02, 1.375E+02, 1.313E+00
 8.400E+02, 1.530E+02, 1.587E+00
 8.500E+02, 1.415E+02, 1.397E+00
 8.600E+02, 1.389E+02, 1.252E+00
 8.700E+02, 1.283E+02, 1.212E+00
 8.801E+02, 1.205E+02, 1.184E+00
 8.900E+02, 1.165E+02, 1.204E+00
 9.001E+02, 1.203E+02, 1.076E+00
 9.101E+02, 1.197E+02, 1.052E+00
 9.200E+02, 1.279E+02, 1.207E+00
 9.300E+02, 1.228E+02, 1.133E+00
 9.400E+02, 1.123E+02, 1.110E+00
 9.500E+02, 1.156E+02, 1.063E+00
 9.601E+02, 1.186E+02, 1.111E+00
 9.700E+02, 1.158E+02, 1.190E+00
 9.800E+02, 1.154E+02, 1.125E+00
 9.900E+02, 1.224E+02, 1.160E+00
 1.000E+03, 1.213E+02, 1.147E+00
 1.010E+03, 1.271E+02, 1.198E+00
 1.020E+03, 1.458E+02, 1.457E+00
 1.030E+03, 1.372E+02, 1.354E+00
 1.040E+03, 1.314E+02, 1.214E+00
 1.050E+03, 1.358E+02, 1.226E+00
 1.060E+03, 1.387E+02, 1.329E+00
 1.070E+03, 1.196E+02, 1.156E+00
 1.080E+03, 1.171E+02, 1.113E+00
 1.090E+03, 1.157E+02, 1.180E+00
 1.100E+03, 1.197E+02, 1.113E+00
 1.110E+03, 1.239E+02, 1.077E+00
 1.120E+03, 1.242E+02, 1.150E+00
 1.130E+03, 1.236E+02, 1.151E+00
 1.140E+03, 1.292E+02, 1.229E+00
 1.150E+03, 1.360E+02, 1.344E+00
 1.160E+03, 1.408E+02, 1.331E+00
 1.170E+03, 1.260E+02, 1.275E+00
 1.180E+03, 1.319E+02, 1.289E+00
 1.190E+03, 1.238E+02, 1.143E+00
 1.200E+03, 1.299E+02, 1.225E+00
 1.210E+03, 1.321E+02, 1.298E+00
 1.220E+03, 1.219E+02, 1.171E+00
 1.230E+03, 1.243E+02, 1.278E+00
 1.240E+03, 1.188E+02, 1.201E+00
 1.250E+03, 1.335E+02, 1.275E+00
 1.260E+03, 1.359E+02, 1.262E+00
 1.270E+03, 1.285E+02, 1.200E+00
 1.280E+03, 1.192E+02, 1.214E+00
 1.290E+03, 1.300E+02, 1.144E+00
 1.300E+03, 1.208E+02, 1.111E+00
 1.310E+03, 1.212E+02, 1.097E+00
 1.320E+03, 1.151E+02, 1.227E+00
 1.330E+03, 1.341E+02, 1.276E+00
 1.340E+03, 1.333E+02, 1.283E+00
 1.350E+03, 1.392E+02, 1.380E+00
 1.360E+03, 1.320E+02, 1.299E+00
 1.370E+03, 1.174E+02, 1.108E+00
 1.380E+03, 1.130E+02, 1.107E+00
 1.390E+03, 1.199E+02, 1.149E+00
 1.400E+03, 1.186E+02, 1.181E+00
 1.410E+03, 1.268E+02, 1.219E+00
 1.420E+03, 1.182E+02, 1.044E+00
