s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 7.000E+00, 2.189E+00
 1.000E+01, 7.000E+00, 1.585E+00
 2.005E+01, 7.014E+00, 1.873E-01
 3.005E+01, 7.244E+00, 2.088E-01
 4.001E+01, 4.631E+01, 1.822E+00
 5.003E+01, 4.148E+01, 1.505E+00
 6.004E+01, 4.788E+01, 1.592E+00
 7.001E+01, 4.358E+01, 1.378E+00
 8.003E+01, 4.655E+01, 1.298E+00
 9.000E+01, 4.813E+01, 1.132E+00
 1.001E+02, 5.356E+01, 1.127E+00
 1.100E+02, 6.297E+01, 1.175E+00
 1.201E+02, 6.538E+01, 1.200E+00
 1.300E+02, 6.222E+01, 1.094E+00
 1.400E+02, 6.301E+01, 1.109E+00
 1.500E+02, 7.062E+01, 1.024E+00
 1.600E+02, 7.756E+01, 9.938E-01
 1.700E+02, 7.878E+01, 1.025E+00
 1.800E+02, 7.950E+01, 1.030E+00
 1.900E+02, 7.977E+01, 9.476E-01
 2.001E+02, 8.146E+01, 8.861E-01
 2.100E+02, 8.457E+01, 8.671E-01
 2.200E+02, 7.997E+01, 8.177E-01
 2.300E+02, 8.956E+01, 7.691E-01
 2.400E+02, 9.241E+01, 7.534E-01
 2.500E+02, 8.913E+01, 7.560E-01
 2.600E+02, 8.761E+01, 7.048E-01
 2.700E+02, 9.303E+01, 6.698E-01
 2.800E+02, 9.651E+01, 7.192E-01
 2.901E+02, 9.961E+01, 7.266E-01
 3.000E+02, 9.973E+01, 6.784E-01
 3.101E+02, 1.034E+02, 6.268E-01
 3.200E+02, 1.014E+02, 6.353E-01
 3.300E+02, 1.055E+02, 6.516E-01
 3.400E+02, 1.171E+02, 6.476E-01
 3.500E+02, 1.123E+02, 6.972E-01
 3.600E+02, 1.158E+02, 6.760E-01
 3.700E+02, 1.196E+02, 6.355E-01
 3.800E+02, 1.113E+02, 5.694E-01
 3.900E+02, 1.180E+02, 5.302E-01
 4.000E+02, 1.173E+02, 5.610E-01
 4.101E+02, 1.195E+02, 6.173E-01
 4.201E+02, 1.252E+02, 5.870E-01
 4.300E+02, 1.274E+02, 4.631E-01
 4.400E+02, 1.195E+02, 4.990E-01
 4.500E+02, 1.243E+02, 5.302E-01
 4.600E+02, 1.255E+02, 5.102E-01
 4.701E+02, 1.249E+02, 5.108E-01
 4.800E+02, 1.276E+02, 5.129E-01
 4.900E+02, 1.336E+02, 5.075E-01
 5.000E+02, 1.333E+02, 5.179E-01
 5.100E+02, 1.389E+02, 5.329E-01
 5.200E+02, 1.345E+02, 5.092E-01
 5.300E+02, 1.367E+02, 4.931E-01
 5.400E+02, 1.414E+02, 4.363E-01
 5.501E+02, 1.399E+02, 4.257E-01
 5.601E+02, 1.341E+02, 4.520E-01
 5.701E+02, 1.416E+02, 4.353E-01
 5.801E+02, 1.414E+02, 4.339E-01
 5.900E+02, 1.496E+02, 3.998E-01
 6.001E+02, 1.467E+02, 4.612E-01
 6.100E+02, 1.449E+02, 4.811E-01
 6.200E+02, 1.515E+02, 4.883E-01
 6.300E+02, 1.504E+02, 5.118E-01
 6.400E+02, 1.511E+02, 4.969E-01
 6.501E+02, 1.558E+02, 4.871E-01
 6.601E+02, 1.537E+02, 4.910E-01
 6.700E+02, 1.547E+02, 5.160E-01
 6.800E+02, 1.567E+02, 4.836E-01
 6.900E+02, 1.651E+02, 5.563E-01
 7.001E+02, 1.660E+02, 5.026E-01
 7.101E+02, 1.653E+02, 5.066E-01
 7.200E+02, 1.656E+02, 5.462E-01
 7.300E+02, 1.674E+02, 5.364E-01
 7.401E+02, 1.654E+02, 5.319E-01
 7.500E+02, 1.719E+02, 5.499E-01
 7.600E+02, 1.694E+02, 5.787E-01
 7.701E+02, 1.754E+02, 6.163E-01
 7.800E+02, 1.894E+02, 7.687E-01
 7.900E+02, 1.828E+02, 7.215E-01
 8.000E+02, 1.815E+02, 7.170E-01
 8.100E+02, 1.853E+02, 8.104E-01
 8.200E+02, 1.911E+02, 7.068E-01
 8.300E+02, 1.804E+02, 6.793E-01
 8.400E+02, 1.859E+02, 7.266E-01
 8.501E+02, 1.851E+02, 6.769E-01
 8.601E+02, 1.822E+02, 6.676E-01
 8.700E+02, 1.922E+02, 7.427E-01
 8.800E+02, 1.955E+02, 8.037E-01
 8.900E+02, 1.891E+02, 7.764E-01
 9.000E+02, 1.916E+02, 7.996E-01
 9.100E+02, 1.918E+02, 7.297E-01
 9.201E+02, 1.951E+02, 7.324E-01
 9.300E+02, 1.962E+02, 8.022E-01
 9.400E+02, 2.041E+02, 8.021E-01
 9.500E+02, 2.044E+02, 7.752E-01
 9.600E+02, 2.051E+02, 7.601E-01
 9.700E+02, 2.004E+02, 7.660E-01
 9.800E+02, 2.062E+02, 7.247E-01
 9.900E+02, 2.037E+02, 7.969E-01
 1.000E+03, 2.059E+02, 8.194E-01
 1.010E+03, 2.084E+02, 7.858E-01
 1.020E+03, 2.099E+02, 7.746E-01
