s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.500E+01, 2.329E+00
 1.003E+01, 2.500E+01, 1.635E+00
 2.003E+01, 2.502E+01, 5.988E-01
 3.004E+01, 2.504E+01, 2.717E-01
 4.004E+01, 3.662E+01, 7.675E-01
 5.003E+01, 8.415E+01, 1.606E+00
 6.001E+01, 7.321E+01, 8.509E-01
 7.003E+01, 7.534E+01, 7.806E-01
 8.003E+01, 7.955E+01, 9.171E-01
 9.002E+01, 8.809E+01, 1.338E+00
 1.000E+02, 9.165E+01, 1.569E+00
 1.100E+02, 9.197E+01, 1.388E+00
 1.200E+02, 9.901E+01, 1.280E+00
 1.300E+02, 1.105E+02, 1.221E+00
 1.400E+02, 1.240E+02, 1.182E+00
 1.501E+02, 1.230E+02, 1.225E+00
 1.600E+02, 1.189E+02, 1.297E+00
 1.700E+02, 1.147E+02, 1.248E+00
 1.800E+02, 1.131E+02, 1.175E+00
 1.900E+02, 1.188E+02, 1.048E+00
 2.000E+02, 1.220E+02, 1.037E+00
 2.100E+02, 1.253E+02, 1.038E+00
 2.200E+02, 1.278E+02, 1.105E+00
 2.300E+02, 1.267E+02, 1.148E+00
 2.400E+02, 1.268E+02, 1.067E+00
 2.500E+02, 1.331E+02, 1.045E+00
 2.601E+02, 1.417E+02, 1.005E+00
 2.701E+02, 1.465E+02, 1.014E+00
 2.800E+02, 1.467E+02, 1.106E+00
 2.900E+02, 1.475E+02, 1.143E+00
 3.001E+02, 1.499E+02, 1.222E+00
 3.100E+02, 1.469E+02, 1.214E+00
 3.200E+02, 1.543E+02, 1.122E+00
 3.300E+02, 1.562E+02, 1.072E+00
 3.400E+02, 1.526E+02, 1.130E+00
 3.500E+02, 1.579E+02, 1.084E+00
 3.600E+02, 1.573E+02, 1.085E+00
 3.700E+02, 1.684E+02, 1.098E+00
 3.800E+02, 1.722E+02, 1.133E+00
 3.900E+02, 1.631E+02, 1.146E+00
 4.000E+02, 1.717E+02, 1.082E+00
 4.100E+02, 1.601E+02, 1.142E+00
 4.200E+02, 1.577E+02, 1.130E+00
 4.300E+02, 1.626E+02, 1.042E+00
 4.401E+02, 1.607E+02, 1.016E+00
 4.500E+02, 1.639E+02, 1.025E+00
 4.601E+02, 1.651E+02, 1.042E+00
 4.700E+02, 1.651E+02, 1.081E+00
 4.800E+02, 1.607E+02, 1.072E+00
 4.900E+02, 1.643E+02, 1.011E+00
 5.000E+02, 1.686E+02, 1.075E+00
 5.100E+02, 1.712E+02, 1.074E+00
 5.200E+02, 1.643E+02, 1.092E+00
 5.301E+02, 1.661E+02, 1.010E+00
 5.400E+02, 1.685E+02, 1.044E+00
 5.500E+02, 1.722E+02, 1.060E+00
 5.600E+02, 1.597E+02, 1.063E+00
 5.700E+02, 1.636E+02, 1.030E+00
 5.801E+02, 1.663E+02, 1.050E+00
 5.900E+02, 1.641E+02, 1.028E+00
 6.000E+02, 1.711E+02, 1.046E+00
 6.100E+02, 1.677E+02, 1.046E+00
 6.200E+02, 1.676E+02, 1.002E+00
 6.300E+02, 1.593E+02, 9.612E-01
 6.400E+02, 1.642E+02, 9.859E-01
 6.500E+02, 1.637E+02, 1.087E+00
 6.600E+02, 1.661E+02, 1.053E+00
 6.700E+02, 1.642E+02, 9.371E-01
 6.800E+02, 1.631E+02, 9.716E-01
 6.900E+02, 1.507E+02, 1.009E+00
 7.000E+02, 1.569E+02, 9.713E-01
 7.100E+02, 1.591E+02, 9.968E-01
 7.200E+02, 1.654E+02, 9.745E-01
 7.300E+02, 1.705E+02, 9.820E-01
 7.400E+02, 1.691E+02, 1.028E+00
 7.500E+02, 1.672E+02, 9.831E-01
 7.600E+02, 1.613E+02, 1.025E+00
 7.700E+02, 1.689E+02, 9.885E-01
 7.800E+02, 1.711E+02, 9.779E-01
 7.900E+02, 1.647E+02, 1.052E+00
 8.000E+02, 1.601E+02, 9.843E-01
 8.100E+02, 1.561E+02, 9.568E-01
 8.200E+02, 1.608E+02, 8.950E-01
 8.300E+02, 1.630E+02, 9.468E-01
 8.400E+02, 1.633E+02, 9.828E-01
 8.500E+02, 1.624E+02, 9.777E-01
 8.600E+02, 1.646E+02, 9.623E-01
 8.700E+02, 1.625E+02, 9.676E-01
 8.800E+02, 1.603E+02, 1.003E+00
 8.900E+02, 1.608E+02, 1.047E+00
 9.000E+02, 1.609E+02, 1.007E+00
 9.100E+02, 1.624E+02, 9.707E-01
 9.200E+02, 1.595E+02, 9.196E-01
 9.300E+02, 1.643E+02, 9.501E-01
 9.400E+02, 1.686E+02, 1.026E+00
 9.500E+02, 1.692E+02, 1.037E+00
 9.600E+02, 1.679E+02, 1.039E+00
