s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.800E+01, 2.353E+00
 1.005E+01, 2.800E+01, 1.165E+00
 2.005E+01, 2.805E+01, 1.436E-01
 3.001E+01, 5.302E+01, 1.734E+00
 4.004E+01, 6.254E+01, 1.361E+00
 5.003E+01, 5.969E+01, 1.094E+00
 6.001E+01, 7.090E+01, 1.101E+00
 7.001E+01, 7.241E+01, 1.243E+00
 8.005E+01, 7.584E+01, 1.398E+00
 9.001E+01, 7.820E+01, 1.405E+00
 1.000E+02, 8.666E+01, 1.120E+00
 1.101E+02, 8.530E+01, 1.030E+00
 1.201E+02, 8.943E+01, 9.733E-01
 1.300E+02, 9.500E+01, 1.028E+00
 1.400E+02, 9.467E+01, 9.005E-01
 1.500E+02, 9.318E+01, 9.442E-01
 1.601E+02, 1.020E+02, 1.010E+00
 1.701E+02, 1.046E+02, 9.914E-01
 1.800E+02, 9.980E+01, 9.477E-01
 1.901E+02, 9.967E+01, 8.701E-01
 2.000E+02, 1.008E+02, 8.555E-01
 2.100E+02, 9.895E+01, 8.314E-01
 2.200E+02, 9.877E+01, 8.495E-01
 2.300E+02, 9.620E+01, 8.341E-01
 2.400E+02, 9.911E+01, 7.463E-01
 2.500E+02, 9.839E+01, 7.256E-01
 2.600E+02, 9.692E+01, 6.838E-01
 2.700E+02, 9.772E+01, 7.092E-01
 2.800E+02, 9.803E+01, 7.489E-01
 2.901E+02, 1.009E+02, 7.429E-01
 3.001E+02, 1.015E+02, 6.796E-01
 3.100E+02, 9.834E+01, 6.338E-01
 3.201E+02, 9.795E+01, 6.320E-01
 3.301E+02, 9.912E+01, 5.565E-01
 3.400E+02, 9.703E+01, 5.268E-01
 3.501E+02, 9.524E+01, 5.891E-01
 3.601E+02, 9.344E+01, 5.903E-01
 3.700E+02, 9.558E+01, 5.245E-01
 3.800E+02, 1.012E+02, 5.017E-01
 3.901E+02, 1.010E+02, 5.639E-01
 4.000E+02, 1.018E+02, 6.058E-01
 4.101E+02, 1.011E+02, 5.771E-01
 4.201E+02, 1.057E+02, 5.340E-01
 4.301E+02, 1.067E+02, 5.952E-01
 4.401E+02, 1.031E+02, 6.584E-01
 4.500E+02, 1.055E+02, 6.467E-01
 4.601E+02, 1.069E+02, 5.246E-01
 4.700E+02, 1.085E+02, 5.022E-01
 4.801E+02, 1.066E+02, 5.420E-01
 4.900E+02, 1.066E+02, 6.014E-01
 5.001E+02, 1.079E+02, 5.502E-01
 5.100E+02, 1.060E+02, 4.769E-01
 5.200E+02, 1.073E+02, 5.147E-01
 5.300E+02, 1.076E+02, 5.355E-01
 5.401E+02, 1.057E+02, 5.785E-01
 5.501E+02, 1.067E+02, 5.822E-01
 5.600E+02, 1.081E+02, 5.436E-01
 5.700E+02, 1.113E+02, 5.439E-01
 5.800E+02, 1.088E+02, 5.734E-01
 5.901E+02, 1.105E+02, 5.671E-01
 6.000E+02, 1.112E+02, 5.735E-01
 6.100E+02, 1.078E+02, 5.713E-01
 6.201E+02, 1.092E+02, 5.213E-01
 6.301E+02, 1.123E+02, 5.354E-01
 6.400E+02, 1.110E+02, 6.043E-01
 6.500E+02, 1.129E+02, 5.874E-01
 6.600E+02, 1.143E+02, 5.585E-01
 6.700E+02, 1.129E+02, 5.514E-01
 6.800E+02, 1.104E+02, 5.871E-01
 6.900E+02, 1.104E+02, 6.063E-01
 7.000E+02, 1.126E+02, 6.085E-01
 7.100E+02, 1.147E+02, 5.532E-01
 7.200E+02, 1.137E+02, 5.755E-01
 7.301E+02, 1.136E+02, 5.599E-01
 7.400E+02, 1.136E+02, 5.493E-01
 7.500E+02, 1.103E+02, 6.133E-01
 7.600E+02, 1.116E+02, 6.348E-01
