s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.200E+01, 2.130E+00
 1.003E+01, 2.200E+01, 2.130E+00
 2.005E+01, 2.205E+01, 2.130E+00
 3.002E+01, 2.213E+01, 2.130E+00
 4.001E+01, 4.658E+01, 1.920E+00
 5.004E+01, 5.441E+01, 1.410E+00
 6.001E+01, 6.081E+01, 1.411E+00
 7.002E+01, 6.973E+01, 1.403E+00
 8.004E+01, 6.960E+01, 1.224E+00
 9.005E+01, 7.147E+01, 1.196E+00
 1.000E+02, 7.779E+01, 1.112E+00
 1.100E+02, 7.466E+01, 1.211E+00
 1.200E+02, 8.084E+01, 1.214E+00
 1.300E+02, 7.963E+01, 1.272E+00
 1.400E+02, 8.498E+01, 1.108E+00
 1.500E+02, 8.262E+01, 1.026E+00
 1.600E+02, 8.754E+01, 1.026E+00
 1.700E+02, 9.888E+01, 1.134E+00
 1.800E+02, 1.034E+02, 1.137E+00
 1.900E+02, 9.856E+01, 1.128E+00
 2.000E+02, 9.870E+01, 1.100E+00
 2.100E+02, 9.972E+01, 1.038E+00
 2.200E+02, 1.026E+02, 1.035E+00
 2.300E+02, 1.046E+02, 1.037E+00
 2.400E+02, 1.068E+02, 1.009E+00
 2.500E+02, 1.059E+02, 1.029E+00
 2.600E+02, 1.039E+02, 9.929E-01
 2.700E+02, 1.040E+02, 9.669E-01
 2.800E+02, 1.075E+02, 9.398E-01
 2.900E+02, 1.040E+02, 1.024E+00
 3.000E+02, 1.127E+02, 9.777E-01
 3.100E+02, 1.180E+02, 9.795E-01
 3.200E+02, 1.171E+02, 1.110E+00
 3.300E+02, 1.190E+02, 1.095E+00
 3.400E+02, 1.146E+02, 1.046E+00
 3.500E+02, 1.210E+02, 9.378E-01
 3.600E+02, 1.132E+02, 9.964E-01
 3.700E+02, 1.190E+02, 1.024E+00
 3.800E+02, 1.103E+02, 9.561E-01
 3.900E+02, 1.160E+02, 9.658E-01
 4.000E+02, 1.187E+02, 9.612E-01
 4.100E+02, 1.279E+02, 1.053E+00
 4.200E+02, 1.233E+02, 1.052E+00
 4.300E+02, 1.244E+02, 1.001E+00
 4.400E+02, 1.231E+02, 1.013E+00
 4.500E+02, 1.311E+02, 9.631E-01
 4.601E+02, 1.240E+02, 1.020E+00
 4.700E+02, 1.174E+02, 9.754E-01
 4.801E+02, 1.254E+02, 9.269E-01
 4.900E+02, 1.221E+02, 9.420E-01
 5.001E+02, 1.239E+02, 9.374E-01
 5.100E+02, 1.176E+02, 9.589E-01
 5.200E+02, 1.219E+02, 9.884E-01
 5.300E+02, 1.185E+02, 1.010E+00
 5.400E+02, 1.246E+02, 9.825E-01
 5.500E+02, 1.279E+02, 1.005E+00
 5.601E+02, 1.336E+02, 1.036E+00
 5.700E+02, 1.295E+02, 1.116E+00
 5.800E+02, 1.369E+02, 1.076E+00
 5.900E+02, 1.339E+02, 1.032E+00
 6.000E+02, 1.391E+02, 1.030E+00
 6.101E+02, 1.294E+02, 1.149E+00
 6.200E+02, 1.292E+02, 1.038E+00
 6.300E+02, 1.293E+02, 9.757E-01
 6.400E+02, 1.265E+02, 9.936E-01
 6.500E+02, 1.302E+02, 9.545E-01
 6.601E+02, 1.216E+02, 9.732E-01
 6.700E+02, 1.206E+02, 9.674E-01
 6.800E+02, 1.271E+02, 9.330E-01
 6.900E+02, 1.229E+02, 9.793E-01
 7.000E+02, 1.259E+02, 9.823E-01
 7.100E+02, 1.282E+02, 9.211E-01
 7.200E+02, 1.279E+02, 9.741E-01
 7.300E+02, 1.310E+02, 1.024E+00
 7.400E+02, 1.365E+02, 9.989E-01
 7.500E+02, 1.308E+02, 1.015E+00
 7.601E+02, 1.246E+02, 1.014E+00
 7.700E+02, 1.266E+02, 9.850E-01
 7.800E+02, 1.312E+02, 9.442E-01
 7.900E+02, 1.313E+02, 9.545E-01
 8.000E+02, 1.393E+02, 1.041E+00
 8.100E+02, 1.349E+02, 1.043E+00
 8.200E+02, 1.309E+02, 1.090E+00
 8.301E+02, 1.347E+02, 1.015E+00
 8.400E+02, 1.365E+02, 9.748E-01
 8.500E+02, 1.351E+02, 9.867E-01
 8.600E+02, 1.295E+02, 1.011E+00
 8.700E+02, 1.323E+02, 9.467E-01
 8.800E+02, 1.263E+02, 1.018E+00
 8.900E+02, 1.346E+02, 9.947E-01
 9.001E+02, 1.343E+02, 9.659E-01
 9.100E+02, 1.285E+02, 9.561E-01
 9.200E+02, 1.269E+02, 9.768E-01
 9.300E+02, 1.253E+02, 9.277E-01
 9.400E+02, 1.285E+02, 9.278E-01
 9.500E+02, 1.338E+02, 9.294E-01
 9.600E+02, 1.184E+02, 9.314E-01
 9.701E+02, 1.237E+02, 9.204E-01
 9.800E+02, 1.253E+02, 9.316E-01
 9.900E+02, 1.267E+02, 9.312E-01
 1.000E+03, 1.334E+02, 9.725E-01
 1.010E+03, 1.313E+02, 9.887E-01
 1.020E+03, 1.291E+02, 9.952E-01
 1.030E+03, 1.292E+02, 9.332E-01
 1.040E+03, 1.324E+02, 9.868E-01
 1.050E+03, 1.244E+02, 9.541E-01
 1.060E+03, 1.278E+02, 9.436E-01
 1.070E+03, 1.258E+02, 1.006E+00
 1.080E+03, 1.337E+02, 8.815E-01
 1.090E+03, 1.320E+02, 9.279E-01
 1.100E+03, 1.349E+02, 9.731E-01
 1.110E+03, 1.278E+02, 9.729E-01
 1.120E+03, 1.310E+02, 9.855E-01
 1.130E+03, 1.316E+02, 9.523E-01
 1.140E+03, 1.306E+02, 9.636E-01
 1.150E+03, 1.272E+02, 9.765E-01
 1.160E+03, 1.277E+02, 9.657E-01
 1.170E+03, 1.320E+02, 9.794E-01
 1.180E+03, 1.255E+02, 9.512E-01
 1.190E+03, 1.316E+02, 9.971E-01
 1.200E+03, 1.241E+02, 9.442E-01
 1.210E+03, 1.287E+02, 8.883E-01
 1.220E+03, 1.277E+02, 9.226E-01
 1.230E+03, 1.283E+02, 9.628E-01
 1.240E+03, 1.240E+02, 9.638E-01
 1.250E+03, 1.300E+02, 8.991E-01
 1.260E+03, 1.315E+02, 9.176E-01
 1.270E+03, 1.331E+02, 9.217E-01
 1.280E+03, 1.236E+02, 9.492E-01
 1.290E+03, 1.276E+02, 9.445E-01
 1.300E+03, 1.286E+02, 9.475E-01
 1.310E+03, 1.360E+02, 9.700E-01
 1.320E+03, 1.250E+02, 9.561E-01
 1.330E+03, 1.251E+02, 8.917E-01
 1.340E+03, 1.320E+02, 9.364E-01
 1.350E+03, 1.378E+02, 9.668E-01
 1.360E+03, 1.309E+02, 1.037E+00
 1.370E+03, 1.334E+02, 1.039E+00
 1.380E+03, 1.353E+02, 9.214E-01
 1.390E+03, 1.377E+02, 9.714E-01
 1.400E+03, 1.354E+02, 1.055E+00
 1.410E+03, 1.354E+02, 1.039E+00
 1.420E+03, 1.375E+02, 9.837E-01
 1.430E+03, 1.361E+02, 9.736E-01
 1.440E+03, 1.346E+02, 1.083E+00
 1.450E+03, 1.304E+02, 1.011E+00
 1.460E+03, 1.338E+02, 9.624E-01
 1.470E+03, 1.361E+02, 1.003E+00
 1.480E+03, 1.353E+02, 1.042E+00
 1.490E+03, 1.409E+02, 1.022E+00
 1.500E+03, 1.252E+02, 1.003E+00
 1.510E+03, 1.329E+02, 1.001E+00
 1.520E+03, 1.346E+02, 9.855E-01
 1.530E+03, 1.354E+02, 1.019E+00
 1.540E+03, 1.266E+02, 9.345E-01
 1.550E+03, 1.334E+02, 9.718E-01
 1.560E+03, 1.252E+02, 9.919E-01
 1.570E+03, 1.341E+02, 9.725E-01
 1.580E+03, 1.381E+02, 1.062E+00
