s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.900E+01, 2.282E+00
 1.003E+01, 1.900E+01, 1.172E+00
 2.002E+01, 1.904E+01, 1.409E-01
 3.003E+01, 5.983E+01, 1.827E+00
 4.002E+01, 5.956E+01, 1.420E+00
 5.005E+01, 5.897E+01, 1.110E+00
 6.004E+01, 5.823E+01, 1.067E+00
 7.000E+01, 6.174E+01, 1.374E+00
 8.002E+01, 6.618E+01, 1.401E+00
 9.000E+01, 7.156E+01, 1.058E+00
 1.000E+02, 7.382E+01, 9.344E-01
 1.100E+02, 8.240E+01, 1.028E+00
 1.200E+02, 8.264E+01, 1.110E+00
 1.300E+02, 7.922E+01, 1.144E+00
 1.400E+02, 8.111E+01, 1.004E+00
 1.500E+02, 8.720E+01, 8.425E-01
 1.601E+02, 8.646E+01, 7.819E-01
 1.700E+02, 8.945E+01, 8.333E-01
 1.801E+02, 9.224E+01, 8.294E-01
 1.901E+02, 9.194E+01, 9.543E-01
 2.001E+02, 9.527E+01, 9.055E-01
 2.100E+02, 9.099E+01, 7.980E-01
 2.200E+02, 8.868E+01, 7.840E-01
 2.300E+02, 8.760E+01, 7.689E-01
 2.401E+02, 9.412E+01, 6.477E-01
 2.500E+02, 9.348E+01, 6.665E-01
 2.600E+02, 9.035E+01, 8.007E-01
 2.700E+02, 8.776E+01, 7.107E-01
 2.801E+02, 8.922E+01, 5.236E-01
 2.901E+02, 8.991E+01, 5.316E-01
 3.000E+02, 9.039E+01, 6.109E-01
 3.101E+02, 9.059E+01, 5.940E-01
 3.200E+02, 9.308E+01, 6.057E-01
 3.300E+02, 9.492E+01, 5.717E-01
 3.400E+02, 9.344E+01, 5.003E-01
 3.500E+02, 9.380E+01, 5.378E-01
 3.600E+02, 9.930E+01, 5.151E-01
 3.700E+02, 1.008E+02, 5.413E-01
 3.800E+02, 1.010E+02, 5.731E-01
 3.901E+02, 1.017E+02, 5.868E-01
 4.000E+02, 1.027E+02, 5.287E-01
 4.100E+02, 1.054E+02, 5.049E-01
 4.201E+02, 1.077E+02, 5.710E-01
 4.301E+02, 1.072E+02, 6.137E-01
 4.400E+02, 1.046E+02, 5.921E-01
 4.500E+02, 1.066E+02, 5.315E-01
 4.600E+02, 1.120E+02, 5.009E-01
 4.701E+02, 1.055E+02, 5.657E-01
 4.800E+02, 1.080E+02, 5.594E-01
