m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 2.896E+01, 2.000E-02, 2.274E+01,-5.637E-01
 6.860E-02, 2.894E+01, 6.865E-02, 2.144E+01,-5.638E-01
 1.172E-01, 2.968E+01, 1.173E-01, 2.119E+01,-5.601E-01
 1.658E-01, 3.023E+01, 1.659E-01, 2.117E+01,-5.601E-01
 2.144E-01, 3.106E+01, 2.146E-01, 2.118E+01,-5.523E-01
 2.630E-01, 3.196E+01, 2.632E-01, 2.120E+01,-5.423E-01
 3.116E-01, 3.257E+01, 3.119E-01, 2.121E+01,-5.464E-01
 3.602E-01, 3.289E+01, 3.605E-01, 2.122E+01,-5.388E-01
 4.088E-01, 3.356E+01, 4.092E-01, 2.123E+01,-5.204E-01
 4.574E-01, 3.407E+01, 4.578E-01, 2.124E+01,-5.044E-01
 5.060E-01, 3.438E+01, 5.065E-01, 2.126E+01,-4.896E-01
 5.547E-01, 3.462E+01, 5.551E-01, 2.128E+01,-4.798E-01
 6.033E-01, 3.521E+01, 6.038E-01, 2.130E+01,-4.629E-01
 6.519E-01, 3.603E+01, 6.524E-01, 2.132E+01,-4.424E-01
 7.005E-01, 3.733E+01, 7.011E-01, 2.133E+01,-4.286E-01
 7.491E-01, 3.858E+01, 7.497E-01, 2.134E+01,-4.112E-01
 7.977E-01, 3.973E+01, 7.984E-01, 2.136E+01,-3.892E-01
 8.463E-01, 4.080E+01, 8.470E-01, 2.139E+01,-3.627E-01
 8.949E-01, 4.139E+01, 8.957E-01, 2.156E+01,-3.256E-01
 9.435E-01, 4.195E+01, 9.443E-01, 2.258E+01,-2.822E-01
 9.921E-01, 4.268E+01, 9.930E-01, 2.492E+01,-2.292E-01
 1.041E+00, 4.410E+01, 1.042E+00, 2.827E+01,-1.218E-01
 1.089E+00, 4.592E+01, 1.090E+00, 3.192E+01,-1.570E-03
 1.138E+00, 5.037E+01, 1.139E+00, 3.671E+01, 2.126E-01
 1.187E+00, 6.312E+01, 1.188E+00, 4.156E+01, 3.460E-01
 1.235E+00, 8.873E+01, 1.236E+00, 4.838E+01, 4.354E-01
 1.284E+00, 1.201E+02, 1.285E+00, 6.197E+01, 5.870E-01
 1.332E+00, 1.459E+02, 1.334E+00, 7.961E+01, 7.184E-01
 1.381E+00, 1.621E+02, 1.382E+00, 9.983E+01, 8.656E-01
 1.430E+00, 1.702E+02, 1.431E+00, 1.151E+02, 9.538E-01
 1.478E+00, 1.731E+02, 1.479E+00, 1.272E+02, 1.064E+00
 1.527E+00, 1.743E+02, 1.528E+00, 1.349E+02, 1.152E+00
 1.575E+00, 1.762E+02, 1.577E+00, 1.405E+02, 1.264E+00
 1.624E+00, 1.772E+02, 1.625E+00, 1.458E+02, 1.402E+00
 1.673E+00, 1.779E+02, 1.674E+00, 1.529E+02, 1.579E+00
 1.721E+00, 1.784E+02, 1.723E+00, 1.637E+02, 1.826E+00
 1.770E+00, 1.788E+02, 1.771E+00, 1.739E+02, 2.022E+00
 1.818E+00, 1.790E+02, 1.820E+00, 1.775E+02, 1.428E+00
 1.867E+00, 1.792E+02,NaN,NaN,NaN
 1.916E+00, 1.792E+02,NaN,NaN,NaN
 1.964E+00, 1.795E+02,NaN,NaN,NaN
 2.013E+00, 1.797E+02,NaN,NaN,NaN
 2.061E+00, 1.799E+02,NaN,NaN,NaN
 2.110E+00, 1.779E+02,NaN,NaN,NaN
