s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.200E+01, 1.729E+00
 1.001E+01, 2.200E+01, 1.668E+00
 2.002E+01, 2.201E+01, 5.019E-01
 3.001E+01, 2.203E+01, 2.294E-01
 4.001E+01, 4.976E+01, 1.011E+00
 5.004E+01, 6.995E+01, 1.385E+00
 6.000E+01, 6.669E+01, 8.328E-01
 7.001E+01, 6.750E+01, 6.848E-01
 8.004E+01, 7.374E+01, 9.392E-01
 9.005E+01, 8.108E+01, 1.272E+00
 1.000E+02, 8.356E+01, 1.453E+00
 1.100E+02, 8.656E+01, 1.438E+00
 1.200E+02, 9.349E+01, 1.254E+00
 1.301E+02, 1.060E+02, 1.152E+00
 1.400E+02, 1.124E+02, 1.237E+00
 1.500E+02, 1.153E+02, 1.222E+00
 1.600E+02, 1.045E+02, 1.222E+00
 1.700E+02, 1.086E+02, 1.184E+00
 1.800E+02, 1.072E+02, 1.201E+00
 1.900E+02, 1.175E+02, 1.123E+00
 2.000E+02, 1.224E+02, 1.036E+00
 2.100E+02, 1.199E+02, 1.074E+00
 2.200E+02, 1.254E+02, 1.059E+00
 2.300E+02, 1.258E+02, 1.016E+00
 2.400E+02, 1.202E+02, 1.108E+00
 2.500E+02, 1.223E+02, 1.032E+00
 2.600E+02, 1.287E+02, 9.793E-01
 2.700E+02, 1.345E+02, 1.020E+00
 2.800E+02, 1.336E+02, 1.096E+00
 2.900E+02, 1.439E+02, 1.098E+00
 3.000E+02, 1.451E+02, 1.156E+00
 3.100E+02, 1.419E+02, 1.011E+00
 3.200E+02, 1.503E+02, 1.120E+00
 3.300E+02, 1.537E+02, 1.125E+00
 3.400E+02, 1.490E+02, 1.117E+00
 3.500E+02, 1.492E+02, 1.095E+00
 3.600E+02, 1.546E+02, 1.083E+00
 3.700E+02, 1.524E+02, 1.058E+00
 3.800E+02, 1.491E+02, 1.126E+00
 3.900E+02, 1.551E+02, 1.109E+00
 4.000E+02, 1.566E+02, 1.102E+00
 4.100E+02, 1.565E+02, 1.043E+00
 4.200E+02, 1.583E+02, 1.059E+00
 4.300E+02, 1.692E+02, 1.142E+00
 4.400E+02, 1.626E+02, 1.171E+00
 4.500E+02, 1.552E+02, 1.091E+00
 4.600E+02, 1.557E+02, 1.039E+00
 4.700E+02, 1.597E+02, 9.983E-01
 4.800E+02, 1.648E+02, 9.986E-01
 4.901E+02, 1.559E+02, 1.113E+00
 5.000E+02, 1.574E+02, 1.127E+00
 5.100E+02, 1.624E+02, 1.069E+00
 5.200E+02, 1.670E+02, 1.069E+00
 5.300E+02, 1.709E+02, 1.200E+00
 5.400E+02, 1.666E+02, 1.141E+00
 5.500E+02, 1.775E+02, 1.101E+00
 5.600E+02, 1.745E+02, 1.075E+00
 5.700E+02, 1.739E+02, 1.085E+00
 5.800E+02, 1.694E+02, 1.040E+00
 5.900E+02, 1.832E+02, 1.066E+00
 6.000E+02, 1.727E+02, 1.126E+00
 6.100E+02, 1.753E+02, 1.160E+00
 6.200E+02, 1.728E+02, 1.092E+00
 6.301E+02, 1.746E+02, 1.095E+00
 6.400E+02, 1.719E+02, 1.086E+00
 6.500E+02, 1.737E+02, 1.063E+00
 6.600E+02, 1.759E+02, 1.067E+00
 6.700E+02, 1.709E+02, 1.102E+00
 6.800E+02, 1.734E+02, 1.076E+00
 6.900E+02, 1.717E+02, 1.090E+00
 7.000E+02, 1.755E+02, 1.085E+00
 7.100E+02, 1.777E+02, 1.080E+00
 7.201E+02, 1.825E+02, 1.183E+00
 7.300E+02, 1.834E+02, 1.147E+00
 7.400E+02, 1.845E+02, 1.109E+00
 7.500E+02, 1.822E+02, 1.148E+00
 7.600E+02, 1.790E+02, 1.142E+00
 7.700E+02, 1.761E+02, 1.080E+00
 7.800E+02, 1.833E+02, 1.099E+00
 7.900E+02, 1.829E+02, 1.070E+00
 8.000E+02, 1.763E+02, 1.121E+00
 8.100E+02, 1.805E+02, 1.088E+00
 8.200E+02, 1.831E+02, 1.114E+00
 8.300E+02, 1.856E+02, 1.134E+00
 8.400E+02, 1.819E+02, 1.119E+00
 8.500E+02, 1.824E+02, 1.103E+00
 8.600E+02, 1.781E+02, 1.127E+00
 8.700E+02, 1.905E+02, 1.114E+00
 8.800E+02, 1.865E+02, 1.140E+00
 8.900E+02, 1.808E+02, 1.104E+00
 9.000E+02, 1.822E+02, 1.067E+00
 9.100E+02, 1.758E+02, 1.099E+00
 9.200E+02, 1.803E+02, 1.068E+00
 9.300E+02, 1.797E+02, 1.098E+00
 9.400E+02, 1.801E+02, 1.031E+00
 9.500E+02, 1.799E+02, 1.047E+00
 9.600E+02, 1.790E+02, 1.115E+00
 9.700E+02, 1.866E+02, 1.131E+00
 9.801E+02, 1.818E+02, 1.071E+00
 9.900E+02, 1.773E+02, 1.063E+00
 1.000E+03, 1.786E+02, 1.019E+00
 1.010E+03, 1.734E+02, 1.016E+00
 1.020E+03, 1.839E+02, 1.068E+00
 1.030E+03, 1.947E+02, 1.114E+00
 1.040E+03, 1.798E+02, 1.039E+00
 1.050E+03, 1.817E+02, 1.110E+00
 1.060E+03, 1.782E+02, 1.038E+00
 1.070E+03, 1.712E+02, 1.043E+00
 1.080E+03, 1.881E+02, 1.076E+00
 1.090E+03, 1.898E+02, 1.082E+00
 1.100E+03, 1.903E+02, 1.136E+00
 1.110E+03, 1.842E+02, 1.120E+00
 1.120E+03, 1.859E+02, 1.112E+00
 1.130E+03, 1.907E+02, 1.123E+00
 1.140E+03, 1.974E+02, 1.089E+00
 1.150E+03, 1.823E+02, 1.077E+00
 1.160E+03, 1.797E+02, 1.120E+00
 1.170E+03, 1.939E+02, 1.115E+00
 1.180E+03, 1.972E+02, 1.190E+00
 1.190E+03, 1.938E+02, 1.165E+00
 1.200E+03, 1.916E+02, 1.107E+00
 1.210E+03, 1.846E+02, 1.090E+00
 1.220E+03, 1.793E+02, 1.128E+00
 1.230E+03, 1.766E+02, 1.009E+00
 1.240E+03, 1.848E+02, 1.052E+00
 1.250E+03, 1.824E+02, 1.094E+00
 1.260E+03, 1.827E+02, 1.117E+00
 1.270E+03, 1.745E+02, 1.033E+00
 1.280E+03, 1.896E+02, 1.031E+00
 1.290E+03, 1.915E+02, 1.149E+00
 1.300E+03, 1.898E+02, 1.169E+00
 1.310E+03, 1.877E+02, 1.127E+00
 1.320E+03, 1.777E+02, 1.164E+00
 1.330E+03, 1.790E+02, 1.054E+00
 1.340E+03, 1.734E+02, 9.822E-01
 1.350E+03, 1.828E+02, 1.066E+00
 1.360E+03, 1.876E+02, 1.117E+00
 1.370E+03, 1.861E+02, 1.164E+00
 1.380E+03, 1.900E+02, 1.094E+00
 1.390E+03, 1.871E+02, 1.102E+00
 1.400E+03, 1.846E+02, 1.020E+00
 1.410E+03, 1.822E+02, 1.078E+00
 1.420E+03, 1.892E+02, 1.165E+00
 1.430E+03, 1.847E+02, 1.075E+00
 1.440E+03, 1.838E+02, 1.035E+00
 1.450E+03, 1.887E+02, 1.041E+00
 1.460E+03, 1.903E+02, 1.107E+00
 1.470E+03, 1.922E+02, 1.124E+00
 1.480E+03, 1.968E+02, 1.058E+00
 1.490E+03, 1.921E+02, 1.138E+00
 1.500E+03, 1.800E+02, 1.095E+00
 1.510E+03, 1.822E+02, 1.057E+00
 1.520E+03, 1.732E+02, 1.036E+00
 1.530E+03, 1.743E+02, 1.043E+00
 1.540E+03, 1.791E+02, 1.069E+00
 1.550E+03, 1.872E+02, 1.065E+00
 1.560E+03, 1.871E+02, 1.075E+00
 1.570E+03, 1.780E+02, 1.110E+00
 1.580E+03, 1.892E+02, 1.064E+00
 1.590E+03, 1.907E+02, 1.085E+00
 1.600E+03, 1.855E+02, 1.113E+00
 1.610E+03, 1.868E+02, 1.078E+00
 1.620E+03, 1.836E+02, 1.072E+00
 1.630E+03, 1.865E+02, 1.112E+00
 1.640E+03, 1.834E+02, 1.117E+00
 1.650E+03, 1.871E+02, 1.091E+00
 1.660E+03, 1.853E+02, 1.009E+00
 1.670E+03, 1.831E+02, 1.039E+00
 1.680E+03, 1.842E+02, 1.127E+00
 1.690E+03, 1.883E+02, 1.013E+00
 1.700E+03, 1.881E+02, 1.108E+00
 1.710E+03, 1.921E+02, 1.165E+00
 1.720E+03, 1.751E+02, 1.030E+00
 1.730E+03, 1.842E+02, 1.051E+00
 1.740E+03, 1.788E+02, 1.022E+00
 1.750E+03, 1.844E+02, 1.029E+00
 1.760E+03, 1.877E+02, 1.047E+00
 1.770E+03, 1.821E+02, 1.094E+00
 1.780E+03, 1.885E+02, 1.113E+00
 1.790E+03, 1.879E+02, 1.082E+00
 1.800E+03, 1.905E+02, 1.068E+00
