s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.900E+01, 1.888E+00
 1.001E+01, 2.901E+01, 1.149E+00
 2.000E+01, 4.671E+01, 6.478E-01
 3.001E+01, 8.163E+01, 1.775E+00
 4.001E+01, 7.820E+01, 1.275E+00
 5.004E+01, 9.114E+01, 1.149E+00
 6.001E+01, 9.257E+01, 1.136E+00
 7.002E+01, 9.710E+01, 1.109E+00
 8.001E+01, 1.095E+02, 1.081E+00
 9.004E+01, 1.142E+02, 1.045E+00
 1.000E+02, 1.254E+02, 1.057E+00
 1.100E+02, 1.303E+02, 1.069E+00
 1.200E+02, 1.363E+02, 1.022E+00
 1.300E+02, 1.342E+02, 1.038E+00
 1.400E+02, 1.320E+02, 9.782E-01
 1.500E+02, 1.343E+02, 8.686E-01
 1.600E+02, 1.363E+02, 8.342E-01
 1.700E+02, 1.418E+02, 8.436E-01
 1.800E+02, 1.382E+02, 9.785E-01
 1.900E+02, 1.461E+02, 9.315E-01
 2.000E+02, 1.383E+02, 8.724E-01
 2.100E+02, 1.322E+02, 7.782E-01
 2.200E+02, 1.380E+02, 6.913E-01
 2.300E+02, 1.411E+02, 7.298E-01
 2.400E+02, 1.371E+02, 7.824E-01
 2.501E+02, 1.374E+02, 7.457E-01
 2.600E+02, 1.393E+02, 6.820E-01
 2.700E+02, 1.374E+02, 6.875E-01
 2.800E+02, 1.431E+02, 6.517E-01
 2.901E+02, 1.347E+02, 5.909E-01
 3.000E+02, 1.381E+02, 5.945E-01
 3.100E+02, 1.434E+02, 5.390E-01
 3.201E+02, 1.391E+02, 5.647E-01
 3.301E+02, 1.407E+02, 6.815E-01
 3.400E+02, 1.490E+02, 6.862E-01
 3.501E+02, 1.447E+02, 5.943E-01
 3.600E+02, 1.475E+02, 5.291E-01
 3.701E+02, 1.414E+02, 5.132E-01
 3.801E+02, 1.435E+02, 5.574E-01
 3.900E+02, 1.459E+02, 6.148E-01
 4.000E+02, 1.509E+02, 6.043E-01
 4.100E+02, 1.481E+02, 6.052E-01
 4.200E+02, 1.455E+02, 6.165E-01
 4.300E+02, 1.460E+02, 5.690E-01
 4.400E+02, 1.480E+02, 5.085E-01
 4.501E+02, 1.522E+02, 4.748E-01
 4.600E+02, 1.509E+02, 5.913E-01
 4.700E+02, 1.481E+02, 6.288E-01
 4.800E+02, 1.531E+02, 6.275E-01
 4.900E+02, 1.521E+02, 5.738E-01
 5.001E+02, 1.516E+02, 5.374E-01
 5.100E+02, 1.536E+02, 5.177E-01
 5.200E+02, 1.599E+02, 6.011E-01
 5.300E+02, 1.510E+02, 6.769E-01
 5.400E+02, 1.497E+02, 6.250E-01
 5.500E+02, 1.542E+02, 5.378E-01
 5.600E+02, 1.520E+02, 5.223E-01
 5.700E+02, 1.572E+02, 5.157E-01
 5.800E+02, 1.598E+02, 5.422E-01
 5.901E+02, 1.510E+02, 5.944E-01
 6.001E+02, 1.519E+02, 6.266E-01
 6.100E+02, 1.490E+02, 5.956E-01
 6.200E+02, 1.500E+02, 5.365E-01
 6.300E+02, 1.482E+02, 4.979E-01
 6.400E+02, 1.464E+02, 4.942E-01
 6.501E+02, 1.544E+02, 4.943E-01
 6.601E+02, 1.541E+02, 5.727E-01
 6.700E+02, 1.549E+02, 6.059E-01
 6.800E+02, 1.553E+02, 5.882E-01
 6.901E+02, 1.509E+02, 5.690E-01
 7.000E+02, 1.547E+02, 5.683E-01
 7.100E+02, 1.533E+02, 5.993E-01
 7.200E+02, 1.573E+02, 5.663E-01
 7.300E+02, 1.631E+02, 5.099E-01
 7.400E+02, 1.577E+02, 5.002E-01
 7.500E+02, 1.533E+02, 5.635E-01
 7.600E+02, 1.595E+02, 6.110E-01
 7.700E+02, 1.571E+02, 5.607E-01
 7.801E+02, 1.562E+02, 5.584E-01
 7.900E+02, 1.570E+02, 6.296E-01
 8.000E+02, 1.573E+02, 6.627E-01
 8.100E+02, 1.550E+02, 5.998E-01
 8.200E+02, 1.572E+02, 5.118E-01
 8.300E+02, 1.585E+02, 5.054E-01
 8.400E+02, 1.556E+02, 6.021E-01
 8.500E+02, 1.587E+02, 5.629E-01
 8.600E+02, 1.586E+02, 5.766E-01
 8.700E+02, 1.536E+02, 5.497E-01
 8.800E+02, 1.509E+02, 5.370E-01
 8.900E+02, 1.537E+02, 5.818E-01
 9.000E+02, 1.512E+02, 4.952E-01
 9.100E+02, 1.542E+02, 5.120E-01
 9.200E+02, 1.589E+02, 5.656E-01
 9.300E+02, 1.622E+02, 6.003E-01
 9.401E+02, 1.541E+02, 5.590E-01
 9.500E+02, 1.626E+02, 5.206E-01
 9.600E+02, 1.643E+02, 5.719E-01
 9.700E+02, 1.597E+02, 7.487E-01
 9.801E+02, 1.583E+02, 7.195E-01
 9.900E+02, 1.652E+02, 5.535E-01
 1.000E+03, 1.672E+02, 4.731E-01
 1.010E+03, 1.551E+02, 5.432E-01
 1.020E+03, 1.588E+02, 5.730E-01
 1.030E+03, 1.570E+02, 6.053E-01
 1.040E+03, 1.573E+02, 6.167E-01
 1.050E+03, 1.573E+02, 5.739E-01
 1.060E+03, 1.618E+02, 5.167E-01
 1.070E+03, 1.627E+02, 5.740E-01
 1.080E+03, 1.595E+02, 6.017E-01
 1.090E+03, 1.622E+02, 5.893E-01
 1.100E+03, 1.567E+02, 5.630E-01
 1.110E+03, 1.537E+02, 5.674E-01
 1.120E+03, 1.564E+02, 5.654E-01
 1.130E+03, 1.585E+02, 5.592E-01
 1.140E+03, 1.637E+02, 5.344E-01
 1.150E+03, 1.602E+02, 6.352E-01
 1.160E+03, 1.531E+02, 6.555E-01
 1.170E+03, 1.544E+02, 6.408E-01
 1.180E+03, 1.554E+02, 5.400E-01
 1.190E+03, 1.550E+02, 4.449E-01
 1.200E+03, 1.592E+02, 5.164E-01
 1.210E+03, 1.617E+02, 6.039E-01
 1.220E+03, 1.577E+02, 6.462E-01
 1.230E+03, 1.570E+02, 5.308E-01
 1.240E+03, 1.564E+02, 5.200E-01
 1.250E+03, 1.536E+02, 5.169E-01
 1.260E+03, 1.561E+02, 5.500E-01
 1.270E+03, 1.564E+02, 5.157E-01
 1.280E+03, 1.592E+02, 4.792E-01
 1.290E+03, 1.547E+02, 5.279E-01
 1.300E+03, 1.528E+02, 5.964E-01
 1.310E+03, 1.532E+02, 5.632E-01
 1.320E+03, 1.597E+02, 5.208E-01
 1.330E+03, 1.623E+02, 5.480E-01
 1.340E+03, 1.602E+02, 5.994E-01
 1.350E+03, 1.601E+02, 5.870E-01
 1.360E+03, 1.610E+02, 5.681E-01
 1.370E+03, 1.559E+02, 5.682E-01
 1.380E+03, 1.570E+02, 5.915E-01
 1.390E+03, 1.557E+02, 5.789E-01
 1.400E+03, 1.545E+02, 5.688E-01
