s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.900E+01, 1.180E+00
 1.001E+01, 2.900E+01, 1.631E+00
 2.004E+01, 2.902E+01, 6.365E-01
 3.002E+01, 2.904E+01, 2.898E-01
 4.003E+01, 4.033E+01, 8.340E-01
 5.005E+01, 8.230E+01, 1.607E+00
 6.002E+01, 7.692E+01, 8.801E-01
 7.003E+01, 8.045E+01, 6.909E-01
 8.001E+01, 8.635E+01, 9.879E-01
 9.002E+01, 8.213E+01, 1.421E+00
 1.000E+02, 8.492E+01, 1.472E+00
 1.101E+02, 8.564E+01, 1.265E+00
 1.200E+02, 8.794E+01, 1.274E+00
 1.300E+02, 1.042E+02, 1.174E+00
 1.400E+02, 1.184E+02, 1.114E+00
 1.501E+02, 1.239E+02, 1.103E+00
 1.600E+02, 1.220E+02, 1.259E+00
 1.700E+02, 1.197E+02, 1.304E+00
 1.800E+02, 1.211E+02, 1.305E+00
 1.900E+02, 1.162E+02, 1.212E+00
 2.000E+02, 1.241E+02, 1.111E+00
 2.100E+02, 1.192E+02, 1.250E+00
 2.200E+02, 1.246E+02, 1.167E+00
 2.300E+02, 1.236E+02, 1.120E+00
 2.400E+02, 1.340E+02, 1.097E+00
 2.500E+02, 1.324E+02, 1.166E+00
 2.600E+02, 1.320E+02, 1.241E+00
 2.700E+02, 1.275E+02, 1.237E+00
 2.800E+02, 1.345E+02, 1.157E+00
 2.900E+02, 1.435E+02, 1.104E+00
 3.000E+02, 1.451E+02, 1.189E+00
 3.100E+02, 1.466E+02, 1.243E+00
 3.200E+02, 1.440E+02, 1.250E+00
 3.300E+02, 1.448E+02, 1.229E+00
 3.400E+02, 1.547E+02, 1.225E+00
 3.500E+02, 1.529E+02, 1.199E+00
 3.600E+02, 1.435E+02, 1.262E+00
 3.700E+02, 1.499E+02, 1.311E+00
 3.800E+02, 1.553E+02, 1.276E+00
 3.900E+02, 1.601E+02, 1.240E+00
 4.000E+02, 1.569E+02, 1.230E+00
 4.100E+02, 1.524E+02, 1.304E+00
 4.200E+02, 1.532E+02, 1.319E+00
 4.300E+02, 1.510E+02, 1.325E+00
 4.400E+02, 1.559E+02, 1.187E+00
 4.500E+02, 1.541E+02, 1.096E+00
 4.600E+02, 1.511E+02, 1.222E+00
 4.700E+02, 1.507E+02, 1.189E+00
 4.800E+02, 1.446E+02, 1.195E+00
