m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 5.463E+01, 2.000E-02, 3.197E+01,-1.147E+00
 6.860E-02, 5.633E+01, 6.865E-02, 3.136E+01,-1.158E+00
 1.172E-01, 5.923E+01, 1.173E-01, 3.123E+01,-1.123E+00
 1.658E-01, 6.088E+01, 1.659E-01, 3.121E+01,-1.092E+00
 2.144E-01, 6.171E+01, 2.146E-01, 3.121E+01,-1.104E+00
 2.630E-01, 6.178E+01, 2.632E-01, 3.121E+01,-1.058E+00
 3.116E-01, 6.217E+01, 3.119E-01, 3.122E+01,-1.036E+00
 3.602E-01, 6.404E+01, 3.605E-01, 3.123E+01,-1.008E+00
 4.088E-01, 6.728E+01, 4.092E-01, 3.124E+01,-9.704E-01
 4.574E-01, 7.061E+01, 4.578E-01, 3.125E+01,-9.331E-01
 5.060E-01, 7.187E+01, 5.065E-01, 3.127E+01,-8.817E-01
 5.547E-01, 7.365E+01, 5.551E-01, 3.129E+01,-8.221E-01
 6.033E-01, 7.516E+01, 6.038E-01, 3.132E+01,-7.698E-01
 6.519E-01, 7.664E+01, 6.524E-01, 3.135E+01,-7.308E-01
 7.005E-01, 7.815E+01, 7.011E-01, 3.137E+01,-6.777E-01
 7.491E-01, 7.951E+01, 7.497E-01, 3.140E+01,-5.991E-01
 7.977E-01, 8.091E+01, 7.984E-01, 3.145E+01,-5.475E-01
 8.463E-01, 8.315E+01, 8.470E-01, 3.197E+01,-4.889E-01
 8.949E-01, 8.771E+01, 8.957E-01, 3.441E+01,-4.235E-01
 9.435E-01, 9.855E+01, 9.443E-01, 4.154E+01,-3.098E-01
 9.921E-01, 1.218E+02, 9.930E-01, 5.626E+01,-6.765E-02
 1.041E+00, 1.548E+02, 1.042E+00, 8.323E+01, 2.204E-01
 1.089E+00, 1.876E+02, 1.090E+00, 1.144E+02, 6.829E-01
 1.138E+00, 2.071E+02, 1.139E+00, 1.424E+02, 9.558E-01
 1.187E+00, 2.173E+02, 1.188E+00, 1.650E+02, 1.156E+00
 1.235E+00, 2.223E+02, 1.236E+00, 1.798E+02, 1.316E+00
 1.284E+00, 2.268E+02, 1.285E+00, 1.915E+02, 1.470E+00
 1.332E+00, 2.308E+02, 1.334E+00, 2.011E+02, 1.632E+00
 1.381E+00, 2.352E+02, 1.382E+00, 2.067E+02, 1.760E+00
 1.430E+00, 2.379E+02, 1.431E+00, 2.108E+02, 1.885E+00
 1.478E+00, 2.394E+02, 1.479E+00, 2.129E+02, 1.976E+00
 1.527E+00, 2.405E+02, 1.528E+00, 2.113E+02, 2.061E+00
 1.575E+00, 2.411E+02, 1.577E+00, 2.116E+02, 2.149E+00
 1.624E+00, 2.419E+02, 1.625E+00, 2.156E+02, 2.326E+00
 1.673E+00, 2.423E+02, 1.674E+00, 2.222E+02, 2.557E+00
 1.721E+00, 2.427E+02, 1.723E+00, 2.281E+02, 2.778E+00
 1.770E+00, 2.433E+02, 1.771E+00, 2.318E+02, 2.937E+00
 1.818E+00, 2.441E+02, 1.820E+00, 2.329E+02, 2.271E+00
 1.867E+00, 2.451E+02,NaN,NaN,NaN
 1.916E+00, 2.459E+02,NaN,NaN,NaN
 1.964E+00, 2.455E+02,NaN,NaN,NaN
 2.013E+00, 2.470E+02,NaN,NaN,NaN
 2.061E+00, 2.478E+02,NaN,NaN,NaN
 2.110E+00, 2.450E+02,NaN,NaN,NaN
