s,C,m
 1.430E+03, 1.227E+02, 1.146E+00
 1.440E+03, 1.268E+02, 1.157E+00
 1.450E+03, 1.249E+02, 1.126E+00
 1.460E+03, 1.250E+02, 1.127E+00
 1.470E+03, 1.247E+02, 1.103E+00
 1.480E+03, 1.230E+02, 1.067E+00
 1.490E+03, 1.192E+02, 1.181E+00
 1.500E+03, 1.147E+02, 1.168E+00
 1.510E+03, 1.192E+02, 1.043E+00
 1.520E+03, 1.221E+02, 1.001E+00
 1.530E+03, 1.245E+02, 1.120E+00
 1.540E+03, 1.217E+02, 1.216E+00
 1.550E+03, 1.274E+02, 1.232E+00
 1.560E+03, 1.264E+02, 1.065E+00
 1.570E+03, 1.286E+02, 1.098E+00
 1.580E+03, 1.243E+02, 1.190E+00
 1.590E+03, 1.241E+02, 1.161E+00
 1.600E+03, 1.320E+02, 1.130E+00
 1.610E+03, 1.391E+02, 1.219E+00
 1.620E+03, 1.291E+02, 1.258E+00
 1.630E+03, 1.252E+02, 1.189E+00
 1.640E+03, 1.205E+02, 1.091E+00
 1.650E+03, 1.194E+02, 1.021E+00
 1.660E+03, 1.168E+02, 1.087E+00
 1.670E+03, 1.202E+02, 1.159E+00
 1.680E+03, 1.209E+02, 1.067E+00
 1.690E+03, 1.215E+02, 1.126E+00
 1.700E+03, 1.358E+02, 1.294E+00
 1.710E+03, 1.336E+02, 1.213E+00
 1.720E+03, 1.258E+02, 1.154E+00
 1.730E+03, 1.259E+02, 1.135E+00
 1.740E+03, 1.293E+02, 1.102E+00
 1.750E+03, 1.351E+02, 1.086E+00
 1.760E+03, 1.296E+02, 1.147E+00
 1.770E+03, 1.263E+02, 1.160E+00
 1.780E+03, 1.255E+02, 1.209E+00
 1.790E+03, 1.223E+02, 1.072E+00
 1.800E+03, 1.236E+02, 1.085E+00
