m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 2.514E+01, 2.000E-02, 9.000E+00, 0.000E+00
 6.860E-02, 2.438E+01, 6.865E-02, 9.000E+00, 0.000E+00
 1.172E-01, 2.483E+01, 1.173E-01, 9.000E+00, 0.000E+00
 1.658E-01, 2.527E+01, 1.659E-01, 9.000E+00, 0.000E+00
 2.144E-01, 2.547E+01, 2.146E-01, 9.000E+00, 0.000E+00
 2.630E-01, 2.557E+01, 2.632E-01, 9.000E+00, 0.000E+00
 3.116E-01, 2.585E+01, 3.119E-01, 9.000E+00, 0.000E+00
 3.602E-01, 2.600E+01, 3.605E-01, 9.000E+00, 0.000E+00
 4.088E-01, 2.628E+01, 4.092E-01, 9.000E+00, 0.000E+00
 4.574E-01, 2.647E+01, 4.578E-01, 9.470E+00,-8.037E-01
 5.060E-01, 2.653E+01, 5.065E-01, 9.129E+00,-9.207E-01
 5.547E-01, 2.681E+01, 5.551E-01, 9.074E+00,-8.071E-01
 6.033E-01, 2.728E+01, 6.038E-01, 9.077E+00,-7.197E-01
 6.519E-01, 2.763E+01, 6.524E-01, 9.083E+00,-6.638E-01
 7.005E-01, 2.828E+01, 7.011E-01, 9.086E+00,-6.309E-01
 7.491E-01, 2.910E+01, 7.497E-01, 9.091E+00,-6.007E-01
 7.977E-01, 3.027E+01, 7.984E-01, 9.100E+00,-5.766E-01
 8.463E-01, 3.206E+01, 8.470E-01, 9.112E+00,-5.495E-01
 8.949E-01, 3.501E+01, 8.957E-01, 9.120E+00,-5.328E-01
 9.435E-01, 3.899E+01, 9.443E-01, 9.124E+00,-5.147E-01
 9.921E-01, 4.481E+01, 9.930E-01, 9.144E+00,-4.931E-01
 1.041E+00, 5.190E+01, 1.042E+00, 9.421E+00,-4.530E-01
 1.089E+00, 6.005E+01, 1.090E+00, 1.253E+01,-4.122E-01
 1.138E+00, 6.988E+01, 1.139E+00, 2.256E+01,-3.121E-01
 1.187E+00, 8.212E+01, 1.188E+00, 3.836E+01, 4.849E-03
 1.235E+00, 9.532E+01, 1.236E+00, 5.471E+01, 3.113E-01
 1.284E+00, 1.050E+02, 1.285E+00, 7.578E+01, 6.277E-01
 1.332E+00, 1.121E+02, 1.334E+00, 9.531E+01, 7.821E-01
 1.381E+00, 1.197E+02, 1.382E+00, 1.084E+02, 9.072E-01
 1.430E+00, 1.268E+02, 1.431E+00, 1.152E+02, 1.043E+00
 1.478E+00, 1.356E+02, 1.479E+00, 1.225E+02, 1.192E+00
 1.527E+00, 1.430E+02, 1.528E+00, 1.311E+02, 1.332E+00
 1.575E+00, 1.476E+02, 1.577E+00, 1.368E+02, 1.403E+00
 1.624E+00, 1.514E+02, 1.625E+00, 1.407E+02, 1.491E+00
 1.673E+00, 1.543E+02, 1.674E+00, 1.444E+02, 1.585E+00
 1.721E+00, 1.559E+02, 1.723E+00, 1.465E+02, 1.739E+00
 1.770E+00, 1.573E+02, 1.771E+00, 1.489E+02, 1.963E+00
 1.818E+00, 1.584E+02, 1.820E+00, 1.500E+02, 1.685E+00
 1.867E+00, 1.594E+02,NaN,NaN,NaN
 1.916E+00, 1.604E+02,NaN,NaN,NaN
 1.964E+00, 1.612E+02,NaN,NaN,NaN
 2.013E+00, 1.615E+02,NaN,NaN,NaN
 2.061E+00, 1.612E+02,NaN,NaN,NaN
 2.110E+00, 1.588E+02,NaN,NaN,NaN
