s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.400E+01, 2.243E+00
 1.005E+01, 1.400E+01, 1.835E+00
 2.001E+01, 1.402E+01, 2.871E-01
 3.005E+01, 1.404E+01, 1.307E-01
 4.005E+01, 5.684E+01, 1.764E+00
 5.004E+01, 4.763E+01, 1.540E+00
 6.003E+01, 5.746E+01, 1.433E+00
 7.004E+01, 5.623E+01, 1.299E+00
 8.005E+01, 5.729E+01, 1.212E+00
 9.002E+01, 6.051E+01, 1.204E+00
 1.000E+02, 6.714E+01, 1.286E+00
 1.100E+02, 7.064E+01, 1.245E+00
 1.200E+02, 6.935E+01, 1.173E+00
 1.300E+02, 7.107E+01, 1.239E+00
 1.400E+02, 7.540E+01, 1.272E+00
 1.500E+02, 8.260E+01, 1.295E+00
 1.600E+02, 8.580E+01, 1.147E+00
 1.700E+02, 7.830E+01, 1.074E+00
 1.800E+02, 8.158E+01, 1.076E+00
 1.901E+02, 8.521E+01, 1.103E+00
 2.000E+02, 8.366E+01, 1.118E+00
 2.100E+02, 8.841E+01, 1.060E+00
 2.201E+02, 9.482E+01, 1.077E+00
 2.300E+02, 9.220E+01, 1.114E+00
 2.401E+02, 8.664E+01, 1.115E+00
 2.500E+02, 9.068E+01, 1.082E+00
 2.600E+02, 9.450E+01, 1.064E+00
 2.700E+02, 9.421E+01, 1.061E+00
 2.800E+02, 9.783E+01, 1.037E+00
 2.900E+02, 9.953E+01, 1.118E+00
 3.000E+02, 9.711E+01, 1.114E+00
 3.100E+02, 1.005E+02, 1.116E+00
 3.200E+02, 1.033E+02, 1.119E+00
 3.300E+02, 1.028E+02, 1.121E+00
 3.400E+02, 1.019E+02, 1.128E+00
 3.500E+02, 1.020E+02, 1.116E+00
 3.600E+02, 1.045E+02, 1.086E+00
 3.700E+02, 1.073E+02, 1.119E+00
 3.800E+02, 1.150E+02, 1.250E+00
 3.900E+02, 1.090E+02, 1.217E+00
 4.000E+02, 1.018E+02, 1.058E+00
 4.100E+02, 9.998E+01, 1.026E+00
 4.200E+02, 1.041E+02, 1.109E+00
 4.300E+02, 1.081E+02, 1.119E+00
 4.400E+02, 1.033E+02, 1.120E+00
 4.500E+02, 1.061E+02, 1.029E+00
 4.600E+02, 1.040E+02, 1.107E+00
 4.700E+02, 1.071E+02, 1.139E+00
 4.800E+02, 1.048E+02, 1.140E+00
 4.900E+02, 1.115E+02, 1.083E+00
 5.000E+02, 1.056E+02, 1.087E+00
 5.100E+02, 1.058E+02, 1.159E+00
 5.200E+02, 1.106E+02, 1.135E+00
 5.301E+02, 1.147E+02, 1.197E+00
 5.401E+02, 1.080E+02, 1.226E+00
 5.501E+02, 1.099E+02, 1.114E+00
 5.601E+02, 1.118E+02, 1.114E+00
 5.700E+02, 1.066E+02, 1.156E+00
 5.800E+02, 1.077E+02, 1.119E+00
 5.900E+02, 1.138E+02, 1.141E+00
 6.000E+02, 1.130E+02, 1.169E+00
 6.100E+02, 1.128E+02, 1.189E+00
 6.200E+02, 1.109E+02, 1.168E+00
 6.300E+02, 1.124E+02, 1.101E+00
 6.400E+02, 1.073E+02, 1.095E+00
 6.500E+02, 1.117E+02, 1.153E+00
 6.600E+02, 1.095E+02, 1.090E+00
 6.700E+02, 1.137E+02, 1.088E+00
 6.800E+02, 1.037E+02, 1.108E+00
 6.900E+02, 1.069E+02, 1.105E+00
 7.000E+02, 1.114E+02, 1.046E+00
 7.100E+02, 1.098E+02, 1.069E+00
 7.200E+02, 1.114E+02, 1.180E+00
 7.300E+02, 1.177E+02, 1.134E+00
 7.400E+02, 1.085E+02, 1.126E+00
 7.500E+02, 1.158E+02, 1.052E+00
 7.600E+02, 1.122E+02, 1.083E+00
 7.700E+02, 1.125E+02, 1.155E+00
 7.800E+02, 1.185E+02, 1.122E+00
 7.901E+02, 1.100E+02, 1.139E+00
 8.000E+02, 1.086E+02, 1.050E+00
 8.100E+02, 1.138E+02, 1.071E+00
 8.200E+02, 1.135E+02, 1.167E+00
 8.300E+02, 1.138E+02, 1.155E+00
 8.400E+02, 1.116E+02, 1.150E+00
 8.500E+02, 1.093E+02, 1.117E+00
 8.600E+02, 1.120E+02, 1.120E+00
 8.700E+02, 1.155E+02, 1.198E+00
 8.801E+02, 1.247E+02, 1.212E+00
 8.900E+02, 1.231E+02, 1.225E+00
 9.000E+02, 1.192E+02, 1.232E+00
 9.100E+02, 1.153E+02, 1.116E+00
 9.201E+02, 1.131E+02, 1.157E+00
 9.300E+02, 1.181E+02, 1.178E+00
 9.400E+02, 1.095E+02, 1.105E+00
 9.500E+02, 1.046E+02, 1.064E+00
 9.600E+02, 1.136E+02, 1.075E+00
