s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.100E+01, 2.130E+00
 1.001E+01, 2.100E+01, 2.130E+00
 2.001E+01, 2.103E+01, 2.130E+00
 3.001E+01, 2.107E+01, 2.130E+00
 4.002E+01, 2.114E+01, 2.130E+00
 5.000E+01, 5.716E+01, 1.560E+00
 6.005E+01, 6.000E+01, 8.413E-01
 7.002E+01, 6.349E+01, 6.502E-01
 8.005E+01, 7.209E+01, 9.381E-01
 9.003E+01, 7.635E+01, 1.209E+00
 1.000E+02, 7.689E+01, 1.421E+00
 1.100E+02, 8.474E+01, 1.349E+00
 1.200E+02, 9.046E+01, 1.282E+00
 1.300E+02, 1.047E+02, 1.255E+00
 1.400E+02, 1.194E+02, 1.094E+00
 1.500E+02, 1.170E+02, 1.108E+00
 1.600E+02, 1.148E+02, 1.379E+00
 1.700E+02, 1.142E+02, 1.408E+00
 1.800E+02, 1.128E+02, 1.243E+00
 1.900E+02, 1.150E+02, 1.120E+00
 2.000E+02, 1.210E+02, 1.160E+00
 2.100E+02, 1.252E+02, 1.173E+00
 2.200E+02, 1.271E+02, 1.173E+00
 2.300E+02, 1.265E+02, 1.169E+00
 2.400E+02, 1.286E+02, 1.088E+00
 2.500E+02, 1.249E+02, 1.120E+00
 2.600E+02, 1.284E+02, 1.138E+00
 2.700E+02, 1.318E+02, 1.098E+00
 2.800E+02, 1.373E+02, 1.084E+00
 2.900E+02, 1.423E+02, 1.094E+00
 3.000E+02, 1.296E+02, 1.188E+00
 3.100E+02, 1.331E+02, 1.145E+00
 3.201E+02, 1.416E+02, 1.157E+00
 3.300E+02, 1.343E+02, 1.145E+00
 3.400E+02, 1.441E+02, 1.110E+00
 3.500E+02, 1.472E+02, 1.117E+00
 3.600E+02, 1.475E+02, 1.116E+00
 3.700E+02, 1.487E+02, 1.135E+00
 3.800E+02, 1.501E+02, 1.131E+00
 3.900E+02, 1.364E+02, 1.214E+00
 4.000E+02, 1.367E+02, 1.134E+00
 4.100E+02, 1.416E+02, 1.084E+00
 4.200E+02, 1.457E+02, 1.062E+00
 4.300E+02, 1.434E+02, 1.171E+00
 4.400E+02, 1.531E+02, 1.119E+00
 4.500E+02, 1.452E+02, 1.149E+00
 4.600E+02, 1.448E+02, 1.112E+00
 4.700E+02, 1.513E+02, 1.051E+00
 4.800E+02, 1.515E+02, 1.069E+00
 4.900E+02, 1.515E+02, 1.066E+00
 5.000E+02, 1.452E+02, 1.096E+00
 5.100E+02, 1.439E+02, 1.094E+00
 5.200E+02, 1.489E+02, 1.073E+00
 5.300E+02, 1.472E+02, 1.098E+00
 5.400E+02, 1.442E+02, 1.101E+00
 5.501E+02, 1.500E+02, 1.067E+00
 5.600E+02, 1.474E+02, 9.939E-01
 5.700E+02, 1.440E+02, 1.021E+00
 5.800E+02, 1.455E+02, 1.067E+00
 5.900E+02, 1.493E+02, 1.059E+00
 6.000E+02, 1.489E+02, 1.066E+00
 6.100E+02, 1.478E+02, 1.075E+00
 6.200E+02, 1.484E+02, 1.042E+00
 6.300E+02, 1.455E+02, 1.116E+00
 6.400E+02, 1.448E+02, 1.131E+00
 6.500E+02, 1.425E+02, 1.041E+00
 6.600E+02, 1.479E+02, 1.058E+00
 6.700E+02, 1.479E+02, 1.115E+00
 6.800E+02, 1.455E+02, 1.068E+00
 6.900E+02, 1.496E+02, 1.026E+00
 7.001E+02, 1.576E+02, 1.043E+00
 7.100E+02, 1.522E+02, 1.169E+00
 7.200E+02, 1.541E+02, 1.130E+00
 7.300E+02, 1.536E+02, 1.067E+00
 7.400E+02, 1.542E+02, 1.089E+00
 7.500E+02, 1.572E+02, 1.056E+00
