m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 3.854E+01, 2.000E-02, 8.000E+00, 0.000E+00
 6.860E-02, 3.790E+01, 6.865E-02, 8.000E+00, 0.000E+00
 1.172E-01, 3.805E+01, 1.173E-01, 8.000E+00, 0.000E+00
 1.658E-01, 3.835E+01, 1.659E-01, 8.000E+00, 0.000E+00
 2.144E-01, 3.879E+01, 2.146E-01, 8.000E+00, 0.000E+00
 2.630E-01, 3.931E+01, 2.632E-01, 8.000E+00, 0.000E+00
 3.116E-01, 3.975E+01, 3.119E-01, 8.000E+00, 0.000E+00
 3.602E-01, 4.039E+01, 3.605E-01, 8.000E+00, 0.000E+00
 4.088E-01, 4.081E+01, 4.092E-01, 8.000E+00, 0.000E+00
 4.574E-01, 4.134E+01, 4.578E-01, 8.000E+00, 0.000E+00
 5.060E-01, 4.203E+01, 5.065E-01, 8.000E+00, 0.000E+00
 5.547E-01, 4.266E+01, 5.551E-01, 8.000E+00, 0.000E+00
 6.033E-01, 4.314E+01, 6.038E-01, 8.000E+00, 0.000E+00
 6.519E-01, 4.373E+01, 6.524E-01, 8.000E+00, 0.000E+00
 7.005E-01, 4.515E+01, 7.011E-01, 8.000E+00, 0.000E+00
 7.491E-01, 4.691E+01, 7.497E-01, 8.000E+00, 0.000E+00
 7.977E-01, 4.964E+01, 7.984E-01, 8.000E+00, 0.000E+00
 8.463E-01, 5.325E+01, 8.470E-01, 8.000E+00, 0.000E+00
 8.949E-01, 5.753E+01, 8.957E-01, 8.000E+00, 0.000E+00
 9.435E-01, 6.426E+01, 9.443E-01, 8.314E+00,-8.961E-01
 9.921E-01, 7.341E+01, 9.930E-01, 8.102E+00,-1.043E+00
 1.041E+00, 8.583E+01, 1.042E+00, 8.095E+00,-8.843E-01
 1.089E+00, 1.024E+02, 1.090E+00, 8.103E+00,-7.640E-01
 1.138E+00, 1.167E+02, 1.139E+00, 8.115E+00,-6.873E-01
 1.187E+00, 1.282E+02, 1.188E+00, 8.126E+00,-6.018E-01
 1.235E+00, 1.378E+02, 1.236E+00, 8.428E+00,-5.327E-01
 1.284E+00, 1.452E+02, 1.285E+00, 1.478E+01,-4.641E-01
 1.332E+00, 1.529E+02, 1.334E+00, 4.342E+01,-1.597E-01
 1.381E+00, 1.602E+02, 1.382E+00, 6.758E+01, 2.719E-02
 1.430E+00, 1.665E+02, 1.431E+00, 1.049E+02, 6.594E-01
 1.478E+00, 1.718E+02, 1.479E+00, 1.285E+02, 1.019E+00
 1.527E+00, 1.752E+02, 1.528E+00, 1.435E+02, 1.187E+00
 1.575E+00, 1.780E+02, 1.577E+00, 1.541E+02, 1.251E+00
 1.624E+00, 1.799E+02, 1.625E+00, 1.614E+02, 1.388E+00
 1.673E+00, 1.811E+02, 1.674E+00, 1.657E+02, 1.503E+00
 1.721E+00, 1.823E+02, 1.723E+00, 1.690E+02, 1.644E+00
 1.770E+00, 1.830E+02, 1.771E+00, 1.722E+02, 1.849E+00
 1.818E+00, 1.838E+02, 1.820E+00, 1.735E+02, 1.740E+00
 1.867E+00, 1.846E+02,NaN,NaN,NaN
 1.916E+00, 1.857E+02,NaN,NaN,NaN
 1.964E+00, 1.864E+02,NaN,NaN,NaN
 2.013E+00, 1.873E+02,NaN,NaN,NaN
 2.061E+00, 1.881E+02,NaN,NaN,NaN
 2.110E+00, 1.849E+02,NaN,NaN,NaN
