m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 2.096E+01, 2.000E-02, 8.857E+00,-8.727E-01
 6.860E-02, 2.183E+01, 6.865E-02, 8.174E+00,-8.649E-01
 1.172E-01, 2.292E+01, 1.173E-01, 8.066E+00,-8.552E-01
 1.658E-01, 2.324E+01, 1.659E-01, 8.060E+00,-8.471E-01
 2.144E-01, 2.352E+01, 2.146E-01, 8.060E+00,-8.342E-01
 2.630E-01, 2.376E+01, 2.632E-01, 8.062E+00,-8.145E-01
 3.116E-01, 2.461E+01, 3.119E-01, 8.064E+00,-7.947E-01
 3.602E-01, 2.596E+01, 3.605E-01, 8.066E+00,-7.810E-01
 4.088E-01, 2.729E+01, 4.092E-01, 8.069E+00,-7.661E-01
 4.574E-01, 2.833E+01, 4.578E-01, 8.074E+00,-7.452E-01
 5.060E-01, 2.932E+01, 5.065E-01, 8.081E+00,-7.243E-01
 5.547E-01, 3.052E+01, 5.551E-01, 8.088E+00,-6.946E-01
 6.033E-01, 3.180E+01, 6.038E-01, 8.094E+00,-6.663E-01
 6.519E-01, 3.302E+01, 6.524E-01, 8.099E+00,-6.353E-01
 7.005E-01, 3.397E+01, 7.011E-01, 8.102E+00,-6.011E-01
 7.491E-01, 3.557E+01, 7.497E-01, 8.104E+00,-5.733E-01
 7.977E-01, 3.766E+01, 7.984E-01, 8.108E+00,-5.234E-01
 8.463E-01, 4.088E+01, 8.470E-01, 8.120E+00,-4.778E-01
 8.949E-01, 4.648E+01, 8.957E-01, 8.232E+00,-4.428E-01
 9.435E-01, 5.474E+01, 9.443E-01, 9.801E+00,-3.806E-01
 9.921E-01, 6.501E+01, 9.930E-01, 1.793E+01,-2.782E-01
 1.041E+00, 8.123E+01, 1.042E+00, 3.364E+01,-2.372E-03
 1.089E+00, 1.007E+02, 1.090E+00, 5.041E+01, 3.437E-01
 1.138E+00, 1.127E+02, 1.139E+00, 7.376E+01, 5.906E-01
 1.187E+00, 1.221E+02, 1.188E+00, 9.969E+01, 9.043E-01
 1.235E+00, 1.307E+02, 1.236E+00, 1.189E+02, 1.093E+00
 1.284E+00, 1.381E+02, 1.285E+00, 1.300E+02, 1.239E+00
 1.332E+00, 1.437E+02, 1.334E+00, 1.385E+02, 1.370E+00
 1.381E+00, 1.492E+02, 1.382E+00, 1.431E+02, 1.480E+00
 1.430E+00, 1.550E+02, 1.431E+00, 1.440E+02, 1.509E+00
 1.478E+00, 1.596E+02, 1.479E+00, 1.466E+02, 1.600E+00
 1.527E+00, 1.622E+02, 1.528E+00, 1.494E+02, 1.715E+00
 1.575E+00, 1.643E+02, 1.577E+00, 1.535E+02, 1.837E+00
 1.624E+00, 1.653E+02, 1.625E+00, 1.564E+02, 1.947E+00
 1.673E+00, 1.659E+02, 1.674E+00, 1.584E+02, 2.067E+00
 1.721E+00, 1.665E+02, 1.723E+00, 1.597E+02, 2.258E+00
 1.770E+00, 1.675E+02, 1.771E+00, 1.608E+02, 2.442E+00
 1.818E+00, 1.685E+02, 1.820E+00, 1.614E+02, 1.999E+00
 1.867E+00, 1.692E+02,NaN,NaN,NaN
 1.916E+00, 1.700E+02,NaN,NaN,NaN
 1.964E+00, 1.709E+02,NaN,NaN,NaN
 2.013E+00, 1.721E+02,NaN,NaN,NaN
 2.061E+00, 1.726E+02,NaN,NaN,NaN
 2.110E+00, 1.704E+02,NaN,NaN,NaN
