s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.300E+01, 2.236E+00
 1.000E+01, 1.300E+01, 1.154E+00
 2.005E+01, 1.478E+01, 3.197E-01
 3.002E+01, 4.557E+01, 1.944E+00
 4.002E+01, 5.000E+01, 1.360E+00
 5.006E+01, 4.844E+01, 1.208E+00
 6.001E+01, 5.434E+01, 1.171E+00
 7.005E+01, 5.984E+01, 1.185E+00
 8.001E+01, 6.288E+01, 1.437E+00
 9.005E+01, 5.825E+01, 1.436E+00
 1.000E+02, 6.771E+01, 1.090E+00
 1.101E+02, 6.926E+01, 9.769E-01
 1.201E+02, 6.650E+01, 1.045E+00
 1.301E+02, 7.244E+01, 1.017E+00
 1.400E+02, 7.644E+01, 1.004E+00
 1.500E+02, 8.401E+01, 9.716E-01
 1.600E+02, 7.831E+01, 9.940E-01
 1.700E+02, 8.249E+01, 9.910E-01
 1.800E+02, 8.353E+01, 9.485E-01
 1.900E+02, 8.252E+01, 8.749E-01
 2.000E+02, 8.105E+01, 9.140E-01
 2.100E+02, 8.013E+01, 9.135E-01
 2.201E+02, 8.306E+01, 8.369E-01
 2.300E+02, 8.207E+01, 8.496E-01
 2.400E+02, 8.125E+01, 8.486E-01
 2.500E+02, 8.285E+01, 7.995E-01
 2.601E+02, 8.267E+01, 7.226E-01
 2.700E+02, 8.087E+01, 6.851E-01
 2.800E+02, 8.070E+01, 6.920E-01
 2.901E+02, 7.780E+01, 6.873E-01
 3.000E+02, 7.550E+01, 6.887E-01
 3.100E+02, 7.539E+01, 6.556E-01
 3.201E+02, 7.919E+01, 5.896E-01
 3.300E+02, 8.165E+01, 5.881E-01
 3.401E+02, 8.161E+01, 6.496E-01
 3.500E+02, 8.032E+01, 6.870E-01
 3.600E+02, 8.356E+01, 6.361E-01
 3.701E+02, 8.418E+01, 6.064E-01
 3.801E+02, 8.199E+01, 6.437E-01
 3.900E+02, 8.400E+01, 6.167E-01
 4.001E+02, 8.811E+01, 6.056E-01
 4.101E+02, 8.741E+01, 6.234E-01
 4.201E+02, 8.819E+01, 5.589E-01
 4.300E+02, 9.195E+01, 5.410E-01
 4.400E+02, 8.869E+01, 6.166E-01
 4.501E+02, 8.497E+01, 6.482E-01
 4.601E+02, 8.647E+01, 6.040E-01
 4.700E+02, 8.919E+01, 5.668E-01
 4.800E+02, 9.241E+01, 5.563E-01
 4.901E+02, 9.238E+01, 6.340E-01
 5.000E+02, 8.828E+01, 5.915E-01
 5.100E+02, 9.301E+01, 5.430E-01
 5.201E+02, 8.798E+01, 6.297E-01
 5.300E+02, 8.870E+01, 5.950E-01
 5.400E+02, 9.026E+01, 5.529E-01
 5.501E+02, 9.128E+01, 5.569E-01
 5.600E+02, 9.318E+01, 6.415E-01
 5.700E+02, 9.115E+01, 6.953E-01
 5.801E+02, 9.375E+01, 6.843E-01
 5.900E+02, 9.245E+01, 6.623E-01
 6.001E+02, 9.289E+01, 6.522E-01
 6.101E+02, 9.508E+01, 6.171E-01
 6.200E+02, 9.690E+01, 5.419E-01
 6.300E+02, 9.591E+01, 5.382E-01
 6.400E+02, 9.105E+01, 5.844E-01
 6.500E+02, 9.786E+01, 5.743E-01
 6.600E+02, 9.352E+01, 6.338E-01
 6.700E+02, 9.347E+01, 6.744E-01
 6.801E+02, 9.249E+01, 6.488E-01
 6.900E+02, 9.301E+01, 5.597E-01
 7.000E+02, 9.401E+01, 4.875E-01
 7.101E+02, 9.734E+01, 5.388E-01
 7.201E+02, 9.281E+01, 5.944E-01
 7.300E+02, 9.320E+01, 6.145E-01
 7.400E+02, 9.230E+01, 6.537E-01
 7.500E+02, 9.140E+01, 6.435E-01
 7.601E+02, 9.445E+01, 5.557E-01
 7.700E+02, 9.151E+01, 4.967E-01
 7.800E+02, 8.972E+01, 5.327E-01
 7.901E+02, 9.154E+01, 5.694E-01
 8.001E+02, 9.236E+01, 5.813E-01
 8.101E+02, 9.567E+01, 5.726E-01
 8.200E+02, 9.566E+01, 5.575E-01
 8.300E+02, 9.223E+01, 5.814E-01
 8.401E+02, 9.098E+01, 6.240E-01
 8.501E+02, 9.101E+01, 5.635E-01
 8.601E+02, 9.448E+01, 4.765E-01
 8.700E+02, 9.651E+01, 4.857E-01
 8.800E+02, 9.375E+01, 5.986E-01
 8.900E+02, 9.511E+01, 6.153E-01
 9.001E+02, 9.823E+01, 5.872E-01
 9.100E+02, 9.661E+01, 6.247E-01
 9.200E+02, 9.567E+01, 6.479E-01
 9.301E+02, 9.271E+01, 5.316E-01
 9.400E+02, 9.140E+01, 5.119E-01
 9.500E+02, 9.399E+01, 5.266E-01
 9.600E+02, 9.190E+01, 6.112E-01
 9.700E+02, 9.398E+01, 5.759E-01
 9.800E+02, 9.458E+01, 5.912E-01
 9.901E+02, 9.173E+01, 6.150E-01
 1.000E+03, 9.116E+01, 6.007E-01
 1.010E+03, 9.131E+01, 5.275E-01
 1.020E+03, 9.327E+01, 5.283E-01
 1.030E+03, 8.972E+01, 5.635E-01
 1.040E+03, 9.302E+01, 5.911E-01
 1.050E+03, 9.360E+01, 6.418E-01
 1.060E+03, 9.571E+01, 6.625E-01
 1.070E+03, 9.376E+01, 6.544E-01
 1.080E+03, 9.018E+01, 5.861E-01
 1.090E+03, 9.121E+01, 5.343E-01
 1.100E+03, 9.044E+01, 5.222E-01
 1.110E+03, 9.101E+01, 5.649E-01
 1.120E+03, 9.224E+01, 6.059E-01
 1.130E+03, 9.324E+01, 6.106E-01
 1.140E+03, 9.471E+01, 5.925E-01
 1.150E+03, 9.630E+01, 5.721E-01
 1.160E+03, 9.515E+01, 5.962E-01
 1.170E+03, 9.389E+01, 5.648E-01
 1.180E+03, 9.262E+01, 5.157E-01
 1.190E+03, 9.261E+01, 5.217E-01
 1.200E+03, 9.336E+01, 6.457E-01
 1.210E+03, 9.684E+01, 7.373E-01
 1.220E+03, 9.850E+01, 6.708E-01
 1.230E+03, 9.676E+01, 5.721E-01
 1.240E+03, 9.858E+01, 5.413E-01
 1.250E+03, 9.741E+01, 5.650E-01
 1.260E+03, 9.434E+01, 6.911E-01
 1.270E+03, 9.226E+01, 6.862E-01
 1.280E+03, 9.595E+01, 5.625E-01
 1.290E+03, 9.611E+01, 4.727E-01
 1.300E+03, 9.592E+01, 5.099E-01
 1.310E+03, 9.305E+01, 6.253E-01
 1.320E+03, 9.349E+01, 6.160E-01
 1.330E+03, 9.533E+01, 6.271E-01
 1.340E+03, 9.662E+01, 6.192E-01
 1.350E+03, 9.358E+01, 5.914E-01
 1.360E+03, 9.375E+01, 6.260E-01
 1.370E+03, 9.316E+01, 6.656E-01
 1.380E+03, 9.162E+01, 6.450E-01
 1.390E+03, 9.596E+01, 5.932E-01
 1.400E+03, 9.858E+01, 6.249E-01
 1.410E+03, 9.986E+01, 6.641E-01
 1.420E+03, 1.026E+02, 7.256E-01
 1.430E+03, 1.043E+02, 7.593E-01
 1.440E+03, 9.864E+01, 7.448E-01
 1.450E+03, 9.463E+01, 6.997E-01
 1.460E+03, 9.539E+01, 6.506E-01
 1.470E+03, 9.742E+01, 5.605E-01
 1.480E+03, 9.604E+01, 5.169E-01
 1.490E+03, 9.047E+01, 5.589E-01
 1.500E+03, 9.331E+01, 6.036E-01
 1.510E+03, 9.481E+01, 5.932E-01
 1.520E+03, 9.574E+01, 6.422E-01
 1.530E+03, 9.157E+01, 6.217E-01
 1.540E+03, 9.473E+01, 5.961E-01
 1.550E+03, 9.589E+01, 5.574E-01
 1.560E+03, 9.538E+01, 5.205E-01
 1.570E+03, 9.412E+01, 5.987E-01
 1.580E+03, 9.571E+01, 5.967E-01
 1.590E+03, 9.623E+01, 6.290E-01
 1.600E+03, 9.715E+01, 6.988E-01
 1.610E+03, 1.002E+02, 6.912E-01
 1.620E+03, 9.914E+01, 6.576E-01
 1.630E+03, 9.619E+01, 6.036E-01
 1.640E+03, 9.575E+01, 6.178E-01
 1.650E+03, 9.704E+01, 6.317E-01
 1.660E+03, 9.851E+01, 6.820E-01
 1.670E+03, 9.536E+01, 6.805E-01
 1.680E+03, 9.612E+01, 6.457E-01
 1.690E+03, 9.683E+01, 6.145E-01
 1.700E+03, 9.629E+01, 5.375E-01
 1.710E+03, 9.859E+01, 6.239E-01
 1.720E+03, 9.249E+01, 6.307E-01
 1.730E+03, 9.339E+01, 5.980E-01
 1.740E+03, 9.440E+01, 5.890E-01
 1.750E+03, 9.524E+01, 6.116E-01
 1.760E+03, 9.917E+01, 5.497E-01
 1.770E+03, 9.861E+01, 5.697E-01
 1.780E+03, 9.263E+01, 6.296E-01
 1.790E+03, 9.403E+01, 6.154E-01
 1.800E+03, 9.716E+01, 5.844E-01
