s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.800E+01, 2.353E+00
 1.002E+01, 2.800E+01, 1.610E+00
 2.002E+01, 2.802E+01, 6.286E-01
 3.003E+01, 2.804E+01, 3.040E-01
 4.005E+01, 3.151E+01, 6.626E-01
 5.001E+01, 7.134E+01, 1.605E+00
 6.001E+01, 7.335E+01, 7.572E-01
 7.002E+01, 7.719E+01, 5.954E-01
 8.002E+01, 8.283E+01, 9.875E-01
 9.003E+01, 8.785E+01, 1.416E+00
 1.000E+02, 9.258E+01, 1.354E+00
 1.100E+02, 9.374E+01, 1.207E+00
 1.201E+02, 1.065E+02, 1.229E+00
 1.300E+02, 1.178E+02, 1.292E+00
 1.400E+02, 1.261E+02, 1.302E+00
 1.500E+02, 1.263E+02, 1.309E+00
 1.600E+02, 1.265E+02, 1.258E+00
 1.700E+02, 1.241E+02, 1.274E+00
 1.800E+02, 1.153E+02, 1.289E+00
 1.901E+02, 1.225E+02, 1.276E+00
 2.000E+02, 1.302E+02, 1.205E+00
 2.100E+02, 1.296E+02, 1.137E+00
 2.200E+02, 1.228E+02, 1.231E+00
 2.300E+02, 1.223E+02, 1.216E+00
 2.400E+02, 1.325E+02, 1.099E+00
 2.500E+02, 1.331E+02, 1.154E+00
 2.600E+02, 1.390E+02, 1.159E+00
 2.700E+02, 1.434E+02, 1.199E+00
 2.800E+02, 1.387E+02, 1.264E+00
 2.900E+02, 1.422E+02, 1.193E+00
 3.000E+02, 1.481E+02, 1.143E+00
 3.100E+02, 1.521E+02, 1.212E+00
 3.200E+02, 1.546E+02, 1.238E+00
 3.300E+02, 1.514E+02, 1.298E+00
 3.400E+02, 1.479E+02, 1.276E+00
 3.500E+02, 1.497E+02, 1.275E+00
 3.601E+02, 1.554E+02, 1.186E+00
 3.700E+02, 1.605E+02, 1.233E+00
 3.800E+02, 1.571E+02, 1.238E+00
 3.901E+02, 1.504E+02, 1.213E+00
 4.000E+02, 1.508E+02, 1.251E+00
 4.100E+02, 1.445E+02, 1.273E+00
 4.200E+02, 1.477E+02, 1.283E+00
 4.300E+02, 1.554E+02, 1.230E+00
 4.400E+02, 1.539E+02, 1.178E+00
 4.500E+02, 1.513E+02, 1.152E+00
 4.600E+02, 1.489E+02, 1.216E+00
 4.700E+02, 1.509E+02, 1.208E+00
 4.800E+02, 1.548E+02, 1.142E+00
 4.900E+02, 1.529E+02, 1.169E+00
 5.001E+02, 1.516E+02, 1.129E+00
 5.100E+02, 1.541E+02, 1.112E+00
 5.200E+02, 1.468E+02, 1.196E+00
 5.300E+02, 1.459E+02, 1.194E+00
 5.400E+02, 1.636E+02, 1.077E+00
 5.501E+02, 1.513E+02, 1.104E+00
 5.600E+02, 1.429E+02, 1.204E+00
 5.700E+02, 1.531E+02, 1.156E+00
 5.801E+02, 1.593E+02, 1.111E+00
 5.900E+02, 1.566E+02, 1.227E+00
 6.000E+02, 1.591E+02, 1.176E+00
 6.100E+02, 1.706E+02, 1.084E+00
 6.200E+02, 1.560E+02, 1.204E+00
 6.300E+02, 1.612E+02, 1.203E+00
 6.400E+02, 1.583E+02, 1.078E+00
 6.500E+02, 1.460E+02, 1.201E+00
 6.600E+02, 1.540E+02, 1.254E+00
 6.700E+02, 1.564E+02, 1.224E+00
 6.800E+02, 1.548E+02, 1.133E+00
 6.900E+02, 1.542E+02, 1.164E+00
 7.000E+02, 1.561E+02, 1.201E+00
 7.100E+02, 1.552E+02, 1.234E+00
 7.200E+02, 1.591E+02, 1.293E+00
 7.300E+02, 1.639E+02, 1.208E+00
 7.400E+02, 1.616E+02, 1.103E+00
 7.500E+02, 1.548E+02, 1.249E+00
 7.601E+02, 1.558E+02, 1.232E+00
