m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 4.292E+01, 2.000E-02, 2.700E+01, 0.000E+00
 6.860E-02, 4.221E+01, 6.865E-02, 2.700E+01, 0.000E+00
 1.172E-01, 4.324E+01, 1.173E-01, 2.700E+01, 0.000E+00
 1.658E-01, 4.382E+01, 1.659E-01, 2.700E+01, 0.000E+00
 2.144E-01, 4.398E+01, 2.146E-01, 2.700E+01, 0.000E+00
 2.630E-01, 4.413E+01, 2.632E-01, 2.700E+01, 0.000E+00
 3.116E-01, 4.425E+01, 3.119E-01, 2.700E+01, 0.000E+00
 3.602E-01, 4.443E+01, 3.605E-01, 2.700E+01, 0.000E+00
 4.088E-01, 4.460E+01, 4.092E-01, 2.700E+01, 0.000E+00
 4.574E-01, 4.493E+01, 4.578E-01, 2.804E+01,-6.912E-01
 5.060E-01, 4.487E+01, 5.065E-01, 2.749E+01,-8.615E-01
 5.547E-01, 4.495E+01, 5.551E-01, 2.729E+01,-7.610E-01
 6.033E-01, 4.536E+01, 6.038E-01, 2.726E+01,-6.714E-01
 6.519E-01, 4.576E+01, 6.524E-01, 2.727E+01,-6.240E-01
 7.005E-01, 4.630E+01, 7.011E-01, 2.731E+01,-5.887E-01
 7.491E-01, 4.733E+01, 7.497E-01, 2.739E+01,-5.456E-01
 7.977E-01, 4.911E+01, 7.984E-01, 2.747E+01,-5.207E-01
 8.463E-01, 5.136E+01, 8.470E-01, 2.751E+01,-4.919E-01
 8.949E-01, 5.252E+01, 8.957E-01, 2.751E+01,-4.699E-01
 9.435E-01, 5.415E+01, 9.443E-01, 2.748E+01,-4.497E-01
 9.921E-01, 5.548E+01, 9.930E-01, 2.746E+01,-4.195E-01
 1.041E+00, 5.655E+01, 1.042E+00, 2.746E+01,-3.946E-01
 1.089E+00, 5.856E+01, 1.090E+00, 2.767E+01,-3.668E-01
 1.138E+00, 6.157E+01, 1.139E+00, 2.943E+01,-3.154E-01
 1.187E+00, 7.057E+01, 1.188E+00, 3.503E+01,-2.208E-01
 1.235E+00, 8.750E+01, 1.236E+00, 4.341E+01,-1.880E-02
 1.284E+00, 1.143E+02, 1.285E+00, 5.498E+01, 2.851E-01
 1.332E+00, 1.475E+02, 1.334E+00, 7.055E+01, 4.627E-01
 1.381E+00, 1.715E+02, 1.382E+00, 9.200E+01, 6.548E-01
 1.430E+00, 1.819E+02, 1.431E+00, 1.184E+02, 8.525E-01
 1.478E+00, 1.869E+02, 1.479E+00, 1.390E+02, 9.901E-01
 1.527E+00, 1.905E+02, 1.528E+00, 1.446E+02, 1.077E+00
 1.575E+00, 1.932E+02, 1.577E+00, 1.471E+02, 1.181E+00
 1.624E+00, 1.957E+02, 1.625E+00, 1.526E+02, 1.292E+00
 1.673E+00, 1.972E+02, 1.674E+00, 1.640E+02, 1.454E+00
 1.721E+00, 1.978E+02, 1.723E+00, 1.804E+02, 1.727E+00
 1.770E+00, 1.980E+02, 1.771E+00, 1.937E+02, 1.928E+00
 1.818E+00, 1.977E+02, 1.820E+00, 1.976E+02, 1.280E+00
 1.867E+00, 1.972E+02,NaN,NaN,NaN
 1.916E+00, 1.971E+02,NaN,NaN,NaN
 1.964E+00, 1.966E+02,NaN,NaN,NaN
 2.013E+00, 1.972E+02,NaN,NaN,NaN
 2.061E+00, 1.988E+02,NaN,NaN,NaN
 2.110E+00, 1.967E+02,NaN,NaN,NaN
