s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 3.100E+01, 0.000E+00
 1.003E+01, 3.100E+01, 1.640E+00
 2.006E+01, 3.102E+01, 6.264E-01
 3.002E+01, 3.104E+01, 3.133E-01
 4.004E+01, 6.120E+01, 1.092E+00
 5.004E+01, 8.619E+01, 1.394E+00
 6.002E+01, 7.876E+01, 9.261E-01
 7.003E+01, 8.276E+01, 8.329E-01
 8.004E+01, 8.382E+01, 8.992E-01
 9.004E+01, 9.042E+01, 1.188E+00
 1.000E+02, 9.198E+01, 1.341E+00
 1.100E+02, 9.265E+01, 1.454E+00
 1.200E+02, 1.049E+02, 1.304E+00
 1.300E+02, 1.173E+02, 1.111E+00
 1.400E+02, 1.267E+02, 1.118E+00
 1.500E+02, 1.287E+02, 1.202E+00
 1.600E+02, 1.303E+02, 1.182E+00
 1.700E+02, 1.233E+02, 1.178E+00
 1.800E+02, 1.216E+02, 1.050E+00
 1.900E+02, 1.245E+02, 9.464E-01
 2.000E+02, 1.278E+02, 9.931E-01
 2.100E+02, 1.347E+02, 9.507E-01
 2.200E+02, 1.387E+02, 1.022E+00
 2.300E+02, 1.423E+02, 1.035E+00
 2.400E+02, 1.432E+02, 9.893E-01
 2.501E+02, 1.412E+02, 9.681E-01
 2.600E+02, 1.437E+02, 9.250E-01
 2.700E+02, 1.398E+02, 9.258E-01
 2.800E+02, 1.491E+02, 8.904E-01
 2.900E+02, 1.504E+02, 9.220E-01
 3.000E+02, 1.541E+02, 9.324E-01
 3.100E+02, 1.530E+02, 9.703E-01
 3.200E+02, 1.595E+02, 8.483E-01
 3.300E+02, 1.558E+02, 8.626E-01
 3.400E+02, 1.593E+02, 9.287E-01
 3.500E+02, 1.640E+02, 9.748E-01
 3.600E+02, 1.640E+02, 9.653E-01
 3.700E+02, 1.685E+02, 9.040E-01
 3.800E+02, 1.682E+02, 9.333E-01
 3.900E+02, 1.742E+02, 9.512E-01
 4.000E+02, 1.800E+02, 8.923E-01
 4.100E+02, 1.774E+02, 9.581E-01
 4.200E+02, 1.726E+02, 9.601E-01
 4.300E+02, 1.786E+02, 8.899E-01
 4.400E+02, 1.750E+02, 8.911E-01
 4.500E+02, 1.795E+02, 9.044E-01
 4.601E+02, 1.789E+02, 9.550E-01
 4.700E+02, 1.767E+02, 8.840E-01
 4.800E+02, 1.842E+02, 8.429E-01
 4.900E+02, 1.869E+02, 8.590E-01
 5.000E+02, 1.804E+02, 9.548E-01
 5.100E+02, 1.813E+02, 8.704E-01
 5.200E+02, 1.866E+02, 8.416E-01
 5.300E+02, 1.856E+02, 8.936E-01
 5.400E+02, 1.834E+02, 8.672E-01
 5.500E+02, 1.862E+02, 8.509E-01
 5.600E+02, 1.890E+02, 8.332E-01
 5.700E+02, 1.828E+02, 8.519E-01
 5.800E+02, 1.816E+02, 8.355E-01
 5.900E+02, 1.813E+02, 8.358E-01
 6.000E+02, 1.830E+02, 8.360E-01
 6.100E+02, 1.864E+02, 8.468E-01
 6.201E+02, 1.920E+02, 8.804E-01
 6.300E+02, 1.899E+02, 8.517E-01
 6.400E+02, 1.917E+02, 8.083E-01
 6.501E+02, 1.920E+02, 8.281E-01
 6.600E+02, 1.922E+02, 8.353E-01
 6.700E+02, 1.981E+02, 8.322E-01
 6.800E+02, 1.943E+02, 8.277E-01
 6.900E+02, 1.905E+02, 8.426E-01
 7.000E+02, 1.943E+02, 7.877E-01
 7.100E+02, 1.964E+02, 8.135E-01
 7.200E+02, 1.910E+02, 8.738E-01
 7.300E+02, 1.923E+02, 8.067E-01
 7.400E+02, 1.991E+02, 8.078E-01
 7.500E+02, 2.016E+02, 9.054E-01
 7.600E+02, 1.945E+02, 8.585E-01
 7.700E+02, 1.979E+02, 8.008E-01
 7.800E+02, 1.951E+02, 8.346E-01
 7.900E+02, 1.910E+02, 8.788E-01
 8.000E+02, 1.935E+02, 8.160E-01
 8.100E+02, 1.947E+02, 7.983E-01
 8.200E+02, 1.966E+02, 8.136E-01
 8.300E+02, 2.015E+02, 7.870E-01
 8.401E+02, 2.026E+02, 8.647E-01
 8.500E+02, 2.031E+02, 8.407E-01
 8.600E+02, 1.987E+02, 7.748E-01
 8.700E+02, 2.003E+02, 7.747E-01
 8.800E+02, 1.996E+02, 8.447E-01
 8.900E+02, 1.988E+02, 7.931E-01
 9.000E+02, 1.984E+02, 8.623E-01
 9.100E+02, 2.057E+02, 8.360E-01
 9.200E+02, 2.049E+02, 8.092E-01
 9.300E+02, 1.964E+02, 7.803E-01
 9.400E+02, 1.940E+02, 7.915E-01
 9.501E+02, 2.000E+02, 7.987E-01
 9.600E+02, 1.973E+02, 8.293E-01
 9.700E+02, 2.037E+02, 8.160E-01
 9.800E+02, 2.040E+02, 7.722E-01
 9.900E+02, 1.982E+02, 8.198E-01
 1.000E+03, 2.020E+02, 8.285E-01
 1.010E+03, 2.004E+02, 8.491E-01
 1.020E+03, 1.995E+02, 8.333E-01
 1.030E+03, 1.858E+02, 8.291E-01
 1.040E+03, 1.984E+02, 8.625E-01
 1.050E+03, 2.068E+02, 7.992E-01
 1.060E+03, 1.997E+02, 8.250E-01
 1.070E+03, 2.012E+02, 8.189E-01
 1.080E+03, 2.023E+02, 8.757E-01
 1.090E+03, 2.007E+02, 8.605E-01
 1.100E+03, 2.019E+02, 7.877E-01
 1.110E+03, 2.017E+02, 7.755E-01
 1.120E+03, 1.999E+02, 8.183E-01
 1.130E+03, 2.064E+02, 7.930E-01
 1.140E+03, 2.045E+02, 8.257E-01
 1.150E+03, 2.072E+02, 8.072E-01
