s,C,m
 5.401E+02, 1.313E+02, 4.454E-01
 5.501E+02, 1.339E+02, 4.055E-01
 5.600E+02, 1.338E+02, 4.558E-01
 5.701E+02, 1.363E+02, 5.072E-01
 5.801E+02, 1.371E+02, 5.361E-01
 5.900E+02, 1.382E+02, 4.606E-01
 6.000E+02, 1.402E+02, 4.085E-01
 6.101E+02, 1.454E+02, 4.829E-01
 6.200E+02, 1.477E+02, 4.834E-01
 6.300E+02, 1.451E+02, 4.593E-01
 6.400E+02, 1.428E+02, 4.537E-01
 6.500E+02, 1.427E+02, 4.397E-01
 6.601E+02, 1.451E+02, 4.046E-01
 6.701E+02, 1.477E+02, 4.494E-01
 6.800E+02, 1.458E+02, 5.023E-01
 6.900E+02, 1.499E+02, 5.272E-01
 7.000E+02, 1.522E+02, 5.322E-01
 7.101E+02, 1.514E+02, 4.191E-01
 7.200E+02, 1.509E+02, 4.859E-01
 7.301E+02, 1.508E+02, 4.595E-01
 7.400E+02, 1.496E+02, 3.597E-01
 7.501E+02, 1.516E+02, 4.087E-01
 7.600E+02, 1.548E+02, 4.299E-01
 7.701E+02, 1.537E+02, 4.447E-01
 7.800E+02, 1.546E+02, 5.264E-01
 7.900E+02, 1.535E+02, 4.828E-01
 8.000E+02, 1.541E+02, 4.642E-01
 8.101E+02, 1.561E+02, 3.328E-01
 8.200E+02, 1.556E+02, 3.969E-01
 8.300E+02, 1.561E+02, 4.817E-01
 8.401E+02, 1.547E+02, 4.675E-01
 8.500E+02, 1.580E+02, 3.741E-01
 8.600E+02, 1.600E+02, 3.570E-01
 8.701E+02, 1.575E+02, 3.811E-01
 8.800E+02, 1.598E+02, 5.739E-01
 8.900E+02, 1.548E+02, 4.472E-01
 9.000E+02, 1.572E+02, 4.687E-01
 9.100E+02, 1.554E+02, 3.563E-01
 9.200E+02, 1.610E+02, 3.453E-01
 9.301E+02, 1.600E+02, 4.476E-01
 9.401E+02, 1.620E+02, 4.928E-01
 9.500E+02, 1.592E+02, 4.640E-01
 9.600E+02, 1.586E+02, 4.056E-01
 9.701E+02, 1.655E+02, 4.144E-01
 9.800E+02, 1.626E+02, 4.351E-01
 9.900E+02, 1.597E+02, 4.884E-01
 1.000E+03, 1.618E+02, 4.447E-01
 1.010E+03, 1.637E+02, 3.345E-01
 1.020E+03, 1.662E+02, 4.415E-01
 1.030E+03, 1.686E+02, 4.285E-01
 1.040E+03, 1.642E+02, 5.583E-01
 1.050E+03, 1.614E+02, 4.697E-01
 1.060E+03, 1.616E+02, 3.477E-01
 1.070E+03, 1.620E+02, 3.450E-01
 1.080E+03, 1.590E+02, 4.184E-01
 1.090E+03, 1.669E+02, 4.455E-01
 1.100E+03, 1.697E+02, 4.094E-01
 1.110E+03, 1.600E+02, 5.007E-01
 1.120E+03, 1.633E+02, 4.374E-01
 1.130E+03, 1.608E+02, 4.150E-01
 1.140E+03, 1.637E+02, 4.637E-01
 1.150E+03, 1.663E+02, 4.804E-01
 1.160E+03, 1.638E+02, 3.884E-01
 1.170E+03, 1.647E+02, 3.698E-01
 1.180E+03, 1.683E+02, 3.969E-01
 1.190E+03, 1.639E+02, 4.434E-01
 1.200E+03, 1.643E+02, 4.077E-01
 1.210E+03, 1.715E+02, 3.436E-01
 1.220E+03, 1.742E+02, 4.080E-01
 1.230E+03, 1.640E+02, 4.616E-01
 1.240E+03, 1.680E+02, 5.289E-01
 1.250E+03, 1.685E+02, 4.537E-01
 1.260E+03, 1.646E+02, 4.255E-01
 1.270E+03, 1.700E+02, 3.768E-01
 1.280E+03, 1.701E+02, 4.212E-01
 1.290E+03, 1.706E+02, 3.828E-01
 1.300E+03, 1.672E+02, 3.624E-01
 1.310E+03, 1.640E+02, 3.497E-01
 1.320E+03, 1.686E+02, 4.220E-01
 1.330E+03, 1.685E+02, 4.436E-01
 1.340E+03, 1.710E+02, 5.150E-01
 1.350E+03, 1.688E+02, 3.913E-01
 1.360E+03, 1.649E+02, 3.949E-01
 1.370E+03, 1.685E+02, 4.204E-01
 1.380E+03, 1.682E+02, 3.642E-01
 1.390E+03, 1.717E+02, 3.160E-01
 1.400E+03, 1.721E+02, 3.001E-01
 1.410E+03, 1.687E+02, 3.964E-01
 1.420E+03, 1.679E+02, 3.336E-01
 1.430E+03, 1.702E+02, 3.453E-01
 1.440E+03, 1.720E+02, 3.997E-01
 1.450E+03, 1.698E+02, 4.812E-01
 1.460E+03, 1.710E+02, 4.033E-01
 1.470E+03, 1.704E+02, 4.352E-01
 1.480E+03, 1.694E+02, 3.678E-01
 1.490E+03, 1.696E+02, 4.654E-01
 1.500E+03, 1.671E+02, 4.115E-01
 1.510E+03, 1.677E+02, 3.706E-01
 1.520E+03, 1.661E+02, 3.569E-01
 1.530E+03, 1.696E+02, 4.261E-01
 1.540E+03, 1.721E+02, 4.050E-01
 1.550E+03, 1.736E+02, 4.808E-01
 1.560E+03, 1.737E+02, 4.304E-01
 1.570E+03, 1.714E+02, 4.160E-01
 1.580E+03, 1.777E+02, 6.416E-01
 1.590E+03, 1.673E+02, 4.872E-01
 1.600E+03, 1.692E+02, 4.538E-01
 1.610E+03, 1.683E+02, 4.305E-01
 1.620E+03, 1.722E+02, 3.748E-01
 1.630E+03, 1.763E+02, 4.109E-01
 1.640E+03, 1.708E+02, 2.997E-01
 1.650E+03, 1.711E+02, 3.619E-01
 1.660E+03, 1.702E+02, 5.535E-01
 1.670E+03, 1.652E+02, 5.249E-01
 1.680E+03, 1.679E+02, 3.844E-01
 1.690E+03, 1.638E+02, 4.043E-01
 1.700E+03, 1.655E+02, 3.924E-01
 1.710E+03, 1.715E+02, 3.447E-01
 1.720E+03, 1.709E+02, 3.782E-01
 1.730E+03, 1.722E+02, 4.274E-01
 1.740E+03, 1.736E+02, 5.382E-01
 1.750E+03, 1.752E+02, 4.591E-01
 1.760E+03, 1.739E+02, 3.816E-01
 1.770E+03, 1.671E+02, 4.467E-01
 1.780E+03, 1.716E+02, 4.745E-01
 1.790E+03, 1.724E+02, 4.622E-01
 1.800E+03, 1.690E+02, 3.861E-01
