s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 6.000E+00, 2.130E+00
 1.001E+01, 6.003E+00, 2.130E+00
 2.004E+01, 6.037E+00, 2.130E+00
 3.002E+01, 2.040E+01, 2.058E+00
 4.006E+01, 4.451E+01, 1.654E+00
 5.004E+01, 4.356E+01, 1.669E+00
 6.004E+01, 4.596E+01, 1.739E+00
 7.003E+01, 4.724E+01, 1.575E+00
 8.005E+01, 5.421E+01, 1.584E+00
 9.003E+01, 6.291E+01, 1.503E+00
 1.000E+02, 6.304E+01, 1.266E+00
 1.100E+02, 7.244E+01, 1.201E+00
 1.200E+02, 7.137E+01, 1.319E+00
 1.300E+02, 7.231E+01, 1.290E+00
 1.400E+02, 6.959E+01, 1.430E+00
 1.500E+02, 8.472E+01, 1.289E+00
 1.600E+02, 8.621E+01, 1.070E+00
 1.701E+02, 8.297E+01, 1.062E+00
 1.800E+02, 8.063E+01, 1.246E+00
 1.900E+02, 8.508E+01, 1.348E+00
 2.000E+02, 9.391E+01, 1.356E+00
 2.100E+02, 1.031E+02, 1.193E+00
 2.200E+02, 9.577E+01, 1.117E+00
 2.300E+02, 9.145E+01, 1.122E+00
 2.400E+02, 9.506E+01, 1.145E+00
 2.500E+02, 9.457E+01, 1.146E+00
 2.600E+02, 1.015E+02, 1.098E+00
 2.700E+02, 1.078E+02, 1.077E+00
 2.800E+02, 1.089E+02, 1.094E+00
 2.900E+02, 1.150E+02, 1.087E+00
 3.001E+02, 1.175E+02, 1.236E+00
 3.100E+02, 1.217E+02, 1.204E+00
 3.200E+02, 1.018E+02, 1.108E+00
 3.300E+02, 1.051E+02, 1.024E+00
 3.401E+02, 1.092E+02, 1.060E+00
 3.501E+02, 1.203E+02, 1.205E+00
 3.601E+02, 1.306E+02, 1.348E+00
 3.700E+02, 1.267E+02, 1.225E+00
 3.800E+02, 1.199E+02, 1.234E+00
 3.901E+02, 1.150E+02, 1.119E+00
 4.000E+02, 1.160E+02, 1.064E+00
 4.100E+02, 1.174E+02, 1.054E+00
 4.201E+02, 1.189E+02, 1.133E+00
 4.301E+02, 1.164E+02, 1.166E+00
 4.400E+02, 1.162E+02, 1.113E+00
 4.500E+02, 1.135E+02, 1.065E+00
 4.601E+02, 1.222E+02, 1.088E+00
 4.700E+02, 1.201E+02, 1.189E+00
 4.800E+02, 1.230E+02, 1.188E+00
 4.900E+02, 1.228E+02, 1.185E+00
 5.000E+02, 1.230E+02, 1.090E+00
 5.100E+02, 1.257E+02, 1.079E+00
 5.200E+02, 1.251E+02, 1.087E+00
 5.301E+02, 1.173E+02, 1.157E+00
 5.400E+02, 1.297E+02, 1.132E+00
 5.500E+02, 1.295E+02, 1.124E+00
 5.601E+02, 1.358E+02, 1.087E+00
 5.700E+02, 1.282E+02, 1.202E+00
 5.801E+02, 1.199E+02, 1.159E+00
 5.900E+02, 1.223E+02, 1.160E+00
 6.000E+02, 1.293E+02, 1.127E+00
 6.100E+02, 1.295E+02, 1.022E+00
 6.200E+02, 1.365E+02, 1.026E+00
 6.300E+02, 1.326E+02, 1.102E+00
 6.400E+02, 1.401E+02, 1.269E+00
 6.500E+02, 1.334E+02, 1.141E+00
 6.600E+02, 1.354E+02, 1.068E+00
 6.700E+02, 1.368E+02, 1.050E+00
 6.800E+02, 1.400E+02, 1.136E+00
 6.900E+02, 1.372E+02, 1.278E+00
 7.000E+02, 1.131E+02, 1.149E+00
 7.100E+02, 1.169E+02, 1.022E+00
 7.200E+02, 1.251E+02, 1.142E+00
 7.300E+02, 1.328E+02, 1.115E+00
 7.400E+02, 1.318E+02, 1.097E+00
 7.501E+02, 1.268E+02, 1.127E+00
 7.600E+02, 1.307E+02, 1.085E+00
 7.700E+02, 1.337E+02, 1.135E+00
 7.800E+02, 1.330E+02, 1.161E+00
 7.900E+02, 1.340E+02, 1.156E+00
 8.001E+02, 1.303E+02, 1.110E+00
 8.101E+02, 1.352E+02, 1.111E+00
 8.201E+02, 1.369E+02, 1.089E+00
 8.301E+02, 1.319E+02, 1.102E+00
 8.400E+02, 1.333E+02, 1.115E+00
 8.501E+02, 1.262E+02, 1.196E+00
 8.600E+02, 1.204E+02, 1.051E+00
 8.700E+02, 1.349E+02, 1.188E+00
 8.800E+02, 1.406E+02, 1.309E+00
 8.901E+02, 1.337E+02, 1.194E+00
 9.001E+02, 1.317E+02, 1.115E+00
 9.100E+02, 1.354E+02, 1.164E+00
 9.200E+02, 1.401E+02, 1.251E+00
 9.300E+02, 1.320E+02, 1.176E+00
 9.400E+02, 1.248E+02, 1.075E+00
 9.501E+02, 1.206E+02, 1.051E+00
 9.600E+02, 1.234E+02, 1.082E+00
 9.700E+02, 1.284E+02, 1.110E+00
 9.800E+02, 1.329E+02, 1.182E+00
 9.900E+02, 1.204E+02, 1.160E+00
 1.000E+03, 1.212E+02, 1.076E+00
 1.010E+03, 1.267E+02, 1.087E+00
 1.020E+03, 1.305E+02, 1.251E+00
 1.030E+03, 1.290E+02, 1.098E+00
 1.040E+03, 1.264E+02, 1.116E+00
 1.050E+03, 1.263E+02, 1.150E+00
 1.060E+03, 1.284E+02, 1.143E+00
 1.070E+03, 1.198E+02, 1.182E+00
 1.080E+03, 1.184E+02, 1.083E+00
 1.090E+03, 1.259E+02, 1.140E+00
 1.100E+03, 1.239E+02, 1.077E+00
 1.110E+03, 1.162E+02, 1.117E+00
 1.120E+03, 1.227E+02, 1.113E+00
 1.130E+03, 1.314E+02, 1.095E+00
 1.140E+03, 1.330E+02, 1.166E+00
 1.150E+03, 1.270E+02, 1.169E+00
 1.160E+03, 1.256E+02, 1.168E+00
 1.170E+03, 1.207E+02, 1.129E+00
 1.180E+03, 1.266E+02, 1.118E+00
 1.190E+03, 1.227E+02, 1.157E+00
 1.200E+03, 1.225E+02, 1.059E+00
 1.210E+03, 1.183E+02, 1.098E+00
 1.220E+03, 1.194E+02, 1.134E+00
 1.230E+03, 1.208E+02, 1.147E+00
 1.240E+03, 1.238E+02, 1.176E+00
 1.250E+03, 1.297E+02, 1.183E+00
 1.260E+03, 1.273E+02, 1.046E+00
 1.270E+03, 1.238E+02, 1.023E+00
 1.280E+03, 1.242E+02, 1.150E+00
 1.290E+03, 1.195E+02, 1.230E+00
 1.300E+03, 1.217E+02, 1.112E+00
 1.310E+03, 1.260E+02, 1.102E+00
 1.320E+03, 1.349E+02, 1.186E+00
 1.330E+03, 1.319E+02, 1.259E+00
 1.340E+03, 1.238E+02, 1.163E+00
 1.350E+03, 1.260E+02, 1.159E+00
 1.360E+03, 1.226E+02, 1.159E+00
 1.370E+03, 1.209E+02, 1.132E+00
 1.380E+03, 1.221E+02, 1.124E+00
 1.390E+03, 1.220E+02, 1.085E+00
 1.400E+03, 1.251E+02, 1.140E+00
 1.410E+03, 1.246E+02, 1.168E+00
 1.420E+03, 1.221E+02, 1.170E+00
