s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.300E+01, 2.236E+00
 1.003E+01, 1.300E+01, 1.707E+00
 2.003E+01, 1.302E+01, 2.827E-01
 3.002E+01, 1.304E+01, 1.287E-01
 4.005E+01, 3.721E+01, 1.547E+00
 5.002E+01, 4.508E+01, 1.539E+00
 6.000E+01, 4.919E+01, 1.357E+00
 7.003E+01, 5.759E+01, 1.326E+00
 8.003E+01, 5.954E+01, 1.380E+00
 9.002E+01, 6.690E+01, 1.200E+00
 1.001E+02, 6.240E+01, 1.267E+00
 1.100E+02, 6.589E+01, 1.162E+00
 1.200E+02, 7.300E+01, 1.305E+00
 1.300E+02, 7.502E+01, 1.240E+00
 1.400E+02, 7.685E+01, 1.198E+00
 1.500E+02, 8.026E+01, 1.210E+00
 1.601E+02, 8.312E+01, 1.109E+00
 1.700E+02, 8.506E+01, 1.036E+00
 1.800E+02, 8.071E+01, 1.068E+00
 1.900E+02, 7.787E+01, 1.001E+00
 2.000E+02, 8.322E+01, 1.014E+00
 2.100E+02, 9.055E+01, 1.081E+00
 2.201E+02, 8.335E+01, 1.108E+00
 2.300E+02, 9.338E+01, 1.048E+00
 2.400E+02, 9.174E+01, 1.016E+00
 2.500E+02, 9.836E+01, 1.023E+00
 2.600E+02, 9.727E+01, 1.040E+00
 2.700E+02, 9.637E+01, 1.110E+00
 2.800E+02, 9.657E+01, 1.099E+00
 2.900E+02, 9.657E+01, 1.029E+00
 3.000E+02, 1.037E+02, 1.014E+00
 3.100E+02, 1.010E+02, 9.991E-01
 3.200E+02, 1.066E+02, 1.118E+00
 3.300E+02, 1.019E+02, 1.105E+00
 3.400E+02, 1.026E+02, 1.078E+00
 3.500E+02, 9.973E+01, 1.072E+00
 3.600E+02, 1.001E+02, 1.020E+00
 3.700E+02, 1.012E+02, 1.052E+00
 3.800E+02, 9.819E+01, 1.022E+00
 3.901E+02, 1.010E+02, 1.039E+00
 4.000E+02, 1.081E+02, 1.080E+00
 4.100E+02, 1.060E+02, 1.049E+00
 4.200E+02, 1.067E+02, 1.063E+00
 4.300E+02, 1.068E+02, 1.111E+00
 4.400E+02, 1.200E+02, 1.066E+00
 4.500E+02, 1.053E+02, 1.055E+00
 4.600E+02, 1.063E+02, 9.924E-01
 4.700E+02, 1.030E+02, 1.052E+00
 4.800E+02, 1.069E+02, 1.071E+00
 4.901E+02, 1.031E+02, 1.154E+00
 5.000E+02, 1.134E+02, 1.056E+00
 5.100E+02, 1.078E+02, 1.035E+00
 5.200E+02, 1.045E+02, 1.038E+00
 5.300E+02, 1.016E+02, 9.960E-01
 5.400E+02, 1.117E+02, 1.055E+00
 5.500E+02, 1.121E+02, 1.047E+00
 5.601E+02, 1.100E+02, 1.037E+00
 5.700E+02, 1.053E+02, 1.063E+00
 5.801E+02, 1.116E+02, 9.897E-01
 5.900E+02, 1.086E+02, 1.048E+00
 6.000E+02, 1.128E+02, 1.044E+00
 6.100E+02, 1.052E+02, 1.067E+00
 6.200E+02, 1.095E+02, 1.070E+00
 6.300E+02, 1.168E+02, 9.835E-01
 6.400E+02, 1.119E+02, 1.112E+00
 6.501E+02, 1.061E+02, 1.118E+00
 6.600E+02, 1.094E+02, 1.048E+00
 6.700E+02, 1.065E+02, 1.086E+00
 6.800E+02, 1.093E+02, 1.070E+00
 6.900E+02, 1.053E+02, 1.043E+00
 7.000E+02, 1.108E+02, 1.047E+00
 7.100E+02, 1.045E+02, 1.042E+00
 7.200E+02, 1.037E+02, 1.028E+00
 7.300E+02, 1.105E+02, 1.044E+00
 7.400E+02, 1.070E+02, 1.105E+00
 7.500E+02, 1.103E+02, 1.137E+00
 7.600E+02, 1.135E+02, 1.125E+00
 7.700E+02, 1.151E+02, 1.120E+00
 7.800E+02, 1.124E+02, 1.075E+00
 7.900E+02, 1.110E+02, 1.117E+00
 8.000E+02, 1.124E+02, 1.074E+00
 8.100E+02, 1.091E+02, 1.061E+00
 8.200E+02, 1.151E+02, 1.089E+00
 8.300E+02, 1.164E+02, 1.053E+00
 8.400E+02, 1.124E+02, 1.030E+00
 8.500E+02, 1.069E+02, 1.087E+00
 8.600E+02, 1.211E+02, 1.111E+00
 8.700E+02, 1.153E+02, 1.129E+00
 8.800E+02, 1.146E+02, 1.102E+00
 8.900E+02, 1.095E+02, 1.056E+00
 9.000E+02, 1.176E+02, 1.111E+00
 9.100E+02, 1.182E+02, 1.116E+00
 9.200E+02, 1.099E+02, 1.079E+00
 9.300E+02, 1.142E+02, 1.088E+00
 9.400E+02, 1.123E+02, 1.101E+00
 9.500E+02, 1.112E+02, 1.069E+00
 9.600E+02, 1.128E+02, 1.077E+00
 9.701E+02, 1.184E+02, 1.177E+00
 9.800E+02, 1.197E+02, 1.160E+00
 9.900E+02, 1.211E+02, 1.087E+00
 1.000E+03, 1.094E+02, 1.066E+00
 1.010E+03, 1.121E+02, 1.057E+00
 1.020E+03, 1.176E+02, 1.083E+00
 1.030E+03, 1.102E+02, 1.098E+00
 1.040E+03, 1.158E+02, 1.085E+00
 1.050E+03, 1.074E+02, 1.004E+00
 1.060E+03, 1.069E+02, 1.025E+00
 1.070E+03, 1.123E+02, 1.008E+00
 1.080E+03, 1.145E+02, 1.073E+00
 1.090E+03, 1.144E+02, 1.136E+00
 1.100E+03, 1.187E+02, 1.072E+00
 1.110E+03, 1.127E+02, 1.078E+00
 1.120E+03, 1.099E+02, 1.100E+00
 1.130E+03, 1.164E+02, 1.098E+00
 1.140E+03, 1.250E+02, 1.101E+00
 1.150E+03, 1.192E+02, 1.133E+00
 1.160E+03, 1.108E+02, 1.033E+00
 1.170E+03, 1.115E+02, 1.055E+00
 1.180E+03, 1.138E+02, 1.049E+00
 1.190E+03, 1.171E+02, 1.032E+00
 1.200E+03, 1.156E+02, 1.036E+00
 1.210E+03, 1.149E+02, 1.052E+00
 1.220E+03, 1.096E+02, 1.116E+00
 1.230E+03, 1.161E+02, 1.108E+00
 1.240E+03, 1.120E+02, 1.092E+00
 1.250E+03, 1.149E+02, 1.083E+00
 1.260E+03, 1.154E+02, 1.078E+00
 1.270E+03, 1.228E+02, 1.097E+00
 1.280E+03, 1.118E+02, 1.239E+00
 1.290E+03, 1.207E+02, 1.210E+00
 1.300E+03, 1.209E+02, 1.147E+00
 1.310E+03, 1.198E+02, 1.057E+00
 1.320E+03, 1.127E+02, 1.127E+00
 1.330E+03, 1.033E+02, 1.042E+00
 1.340E+03, 1.082E+02, 1.133E+00
 1.350E+03, 1.209E+02, 1.154E+00
 1.360E+03, 1.205E+02, 1.111E+00
 1.370E+03, 1.179E+02, 1.071E+00
 1.380E+03, 1.123E+02, 1.052E+00
 1.390E+03, 1.170E+02, 1.093E+00
 1.400E+03, 1.117E+02, 1.118E+00
 1.410E+03, 1.145E+02, 1.061E+00
 1.420E+03, 1.164E+02, 1.044E+00
 1.430E+03, 1.117E+02, 1.050E+00
 1.440E+03, 1.073E+02, 1.120E+00
 1.450E+03, 1.016E+02, 1.064E+00
 1.460E+03, 1.100E+02, 1.035E+00
 1.470E+03, 1.141E+02, 1.010E+00
 1.480E+03, 1.182E+02, 1.115E+00
 1.490E+03, 1.209E+02, 1.183E+00
 1.500E+03, 1.226E+02, 1.198E+00
 1.510E+03, 1.197E+02, 1.112E+00
 1.520E+03, 1.158E+02, 1.061E+00
 1.530E+03, 1.143E+02, 1.077E+00
 1.540E+03, 1.184E+02, 1.040E+00
 1.550E+03, 1.101E+02, 1.059E+00
 1.560E+03, 1.189E+02, 1.078E+00
 1.570E+03, 1.180E+02, 1.066E+00
 1.580E+03, 1.163E+02, 1.018E+00
 1.590E+03, 1.083E+02, 1.062E+00
 1.600E+03, 1.107E+02, 1.060E+00
 1.610E+03, 1.164E+02, 1.040E+00
 1.620E+03, 1.130E+02, 1.048E+00
 1.630E+03, 1.223E+02, 1.065E+00
 1.640E+03, 1.148E+02, 1.045E+00
 1.650E+03, 1.142E+02, 1.088E+00
 1.660E+03, 1.098E+02, 1.108E+00
 1.670E+03, 1.100E+02, 1.088E+00
 1.680E+03, 1.105E+02, 1.054E+00
 1.690E+03, 1.148E+02, 1.000E+00
 1.700E+03, 1.179E+02, 1.106E+00
 1.710E+03, 1.174E+02, 1.142E+00
 1.720E+03, 1.170E+02, 1.107E+00
 1.730E+03, 1.223E+02, 1.106E+00
 1.740E+03, 1.103E+02, 1.085E+00
 1.750E+03, 1.126E+02, 1.019E+00
 1.760E+03, 1.080E+02, 1.080E+00
 1.770E+03, 1.087E+02, 1.072E+00
 1.780E+03, 1.128E+02, 1.039E+00
 1.790E+03, 1.129E+02, 1.050E+00
 1.800E+03, 1.054E+02, 1.036E+00
