s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.500E+01, 2.329E+00
 1.001E+01, 2.500E+01, 1.524E+00
 2.004E+01, 2.503E+01, 1.621E-01
 3.002E+01, 2.507E+01, 9.821E-02
 4.004E+01, 9.698E+01, 1.585E+00
 5.003E+01, 1.030E+02, 8.426E-01
 6.001E+01, 9.362E+01, 8.947E-01
 7.001E+01, 9.309E+01, 1.232E+00
 8.001E+01, 1.125E+02, 1.450E+00
 9.004E+01, 1.231E+02, 1.391E+00
 1.000E+02, 1.334E+02, 1.337E+00
 1.100E+02, 1.462E+02, 1.306E+00
 1.200E+02, 1.455E+02, 1.228E+00
 1.300E+02, 1.558E+02, 1.194E+00
 1.400E+02, 1.570E+02, 1.281E+00
 1.500E+02, 1.689E+02, 1.322E+00
 1.600E+02, 1.769E+02, 1.119E+00
 1.700E+02, 1.843E+02, 1.212E+00
 1.800E+02, 1.850E+02, 1.223E+00
 1.900E+02, 1.818E+02, 1.144E+00
 2.000E+02, 1.862E+02, 1.032E+00
 2.100E+02, 1.881E+02, 1.028E+00
 2.200E+02, 1.778E+02, 1.141E+00
 2.300E+02, 1.919E+02, 1.083E+00
 2.400E+02, 1.858E+02, 1.131E+00
 2.500E+02, 1.968E+02, 1.121E+00
 2.600E+02, 2.121E+02, 1.187E+00
 2.700E+02, 1.946E+02, 1.132E+00
 2.800E+02, 1.927E+02, 1.167E+00
 2.900E+02, 2.045E+02, 1.178E+00
 3.000E+02, 2.102E+02, 1.163E+00
 3.100E+02, 2.191E+02, 1.111E+00
 3.200E+02, 2.181E+02, 1.130E+00
 3.300E+02, 2.155E+02, 1.204E+00
 3.400E+02, 2.202E+02, 1.200E+00
 3.500E+02, 2.194E+02, 1.117E+00
 3.600E+02, 2.168E+02, 1.111E+00
 3.700E+02, 2.135E+02, 1.153E+00
 3.800E+02, 2.061E+02, 1.104E+00
 3.900E+02, 2.042E+02, 1.096E+00
 4.000E+02, 2.099E+02, 1.069E+00
 4.100E+02, 2.019E+02, 1.064E+00
 4.200E+02, 2.123E+02, 1.007E+00
 4.300E+02, 2.040E+02, 1.108E+00
 4.400E+02, 2.003E+02, 1.057E+00
 4.500E+02, 2.115E+02, 9.722E-01
 4.600E+02, 1.890E+02, 1.044E+00
 4.700E+02, 1.973E+02, 1.008E+00
 4.800E+02, 1.946E+02, 1.054E+00
 4.900E+02, 2.186E+02, 9.943E-01
 5.000E+02, 2.154E+02, 1.006E+00
 5.100E+02, 2.003E+02, 1.073E+00
 5.200E+02, 2.071E+02, 1.015E+00
 5.300E+02, 2.169E+02, 1.028E+00
 5.400E+02, 2.102E+02, 1.075E+00
 5.500E+02, 1.994E+02, 1.119E+00
 5.600E+02, 2.060E+02, 1.017E+00
 5.700E+02, 2.097E+02, 9.945E-01
 5.800E+02, 2.087E+02, 1.062E+00
 5.900E+02, 2.268E+02, 1.068E+00
 6.000E+02, 2.279E+02, 1.093E+00
 6.100E+02, 2.114E+02, 1.122E+00
 6.200E+02, 2.156E+02, 1.076E+00
 6.300E+02, 2.090E+02, 1.078E+00
 6.400E+02, 2.068E+02, 1.135E+00
 6.500E+02, 2.233E+02, 1.055E+00
 6.600E+02, 2.129E+02, 1.057E+00
 6.700E+02, 2.114E+02, 1.055E+00
 6.800E+02, 2.129E+02, 1.067E+00
 6.900E+02, 2.130E+02, 1.075E+00
 7.000E+02, 2.256E+02, 9.944E-01
 7.100E+02, 2.207E+02, 1.054E+00
 7.200E+02, 2.077E+02, 1.079E+00
 7.300E+02, 2.128E+02, 1.020E+00
 7.400E+02, 2.142E+02, 1.034E+00
 7.500E+02, 2.082E+02, 1.035E+00
 7.600E+02, 1.986E+02, 1.010E+00
 7.700E+02, 2.020E+02, 1.070E+00
 7.800E+02, 2.005E+02, 9.728E-01
 7.900E+02, 2.046E+02, 9.638E-01
 8.000E+02, 2.056E+02, 9.794E-01
 8.100E+02, 2.141E+02, 9.986E-01
 8.200E+02, 2.149E+02, 1.001E+00
 8.300E+02, 2.108E+02, 1.016E+00
 8.400E+02, 2.075E+02, 9.809E-01
 8.500E+02, 2.048E+02, 1.005E+00
 8.600E+02, 2.084E+02, 1.009E+00
 8.700E+02, 2.191E+02, 1.021E+00
 8.800E+02, 2.110E+02, 1.081E+00
 8.900E+02, 2.067E+02, 1.010E+00
 9.000E+02, 2.031E+02, 1.015E+00
 9.100E+02, 2.216E+02, 1.009E+00
 9.200E+02, 2.286E+02, 9.913E-01
 9.301E+02, 2.117E+02, 1.047E+00
 9.400E+02, 2.000E+02, 1.047E+00
 9.500E+02, 2.118E+02, 9.992E-01
 9.600E+02, 2.103E+02, 1.050E+00
