s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 2.200E+01, 1.537E+00
 1.001E+01, 2.200E+01, 1.181E+00
 2.002E+01, 2.204E+01, 1.203E-01
 3.002E+01, 5.059E+01, 1.871E+00
 4.001E+01, 5.705E+01, 1.372E+00
 5.002E+01, 5.314E+01, 1.048E+00
 6.003E+01, 6.298E+01, 1.019E+00
 7.002E+01, 6.607E+01, 1.087E+00
 8.005E+01, 6.350E+01, 1.280E+00
 9.002E+01, 6.845E+01, 1.248E+00
 1.000E+02, 7.365E+01, 1.128E+00
 1.100E+02, 7.680E+01, 1.083E+00
 1.201E+02, 8.098E+01, 1.001E+00
 1.300E+02, 8.520E+01, 9.213E-01
 1.401E+02, 8.510E+01, 9.251E-01
 1.501E+02, 9.130E+01, 9.489E-01
 1.601E+02, 9.222E+01, 8.339E-01
 1.700E+02, 9.833E+01, 8.114E-01
 1.800E+02, 9.780E+01, 8.453E-01
 1.900E+02, 9.666E+01, 8.157E-01
 2.001E+02, 1.029E+02, 7.465E-01
 2.100E+02, 1.054E+02, 7.492E-01
 2.200E+02, 9.839E+01, 7.747E-01
 2.300E+02, 1.005E+02, 6.525E-01
 2.400E+02, 1.033E+02, 5.980E-01
 2.500E+02, 1.016E+02, 6.766E-01
 2.601E+02, 1.020E+02, 7.220E-01
 2.700E+02, 1.082E+02, 6.343E-01
 2.800E+02, 1.060E+02, 6.421E-01
 2.900E+02, 1.057E+02, 5.873E-01
 3.000E+02, 1.036E+02, 5.077E-01
 3.100E+02, 1.068E+02, 4.773E-01
 3.201E+02, 1.087E+02, 5.220E-01
 3.300E+02, 1.100E+02, 5.523E-01
 3.400E+02, 1.108E+02, 4.722E-01
 3.500E+02, 1.105E+02, 4.071E-01
 3.600E+02, 1.124E+02, 4.391E-01
 3.701E+02, 1.163E+02, 5.268E-01
 3.800E+02, 1.203E+02, 4.884E-01
 3.900E+02, 1.214E+02, 5.321E-01
 4.000E+02, 1.229E+02, 5.979E-01
 4.101E+02, 1.220E+02, 4.658E-01
 4.200E+02, 1.243E+02, 4.223E-01
 4.301E+02, 1.253E+02, 4.352E-01
 4.401E+02, 1.257E+02, 4.576E-01
 4.500E+02, 1.300E+02, 4.441E-01
 4.601E+02, 1.309E+02, 4.547E-01
 4.700E+02, 1.303E+02, 3.811E-01
 4.800E+02, 1.310E+02, 3.915E-01
 4.901E+02, 1.314E+02, 4.258E-01
 5.000E+02, 1.346E+02, 3.850E-01
 5.100E+02, 1.344E+02, 4.268E-01
 5.201E+02, 1.352E+02, 3.926E-01
 5.301E+02, 1.365E+02, 3.793E-01
 5.400E+02, 1.344E+02, 4.045E-01
 5.501E+02, 1.368E+02, 3.396E-01
 5.601E+02, 1.392E+02, 3.255E-01
 5.700E+02, 1.426E+02, 3.977E-01
 5.801E+02, 1.402E+02, 4.309E-01
 5.901E+02, 1.416E+02, 4.118E-01
 6.001E+02, 1.438E+02, 3.819E-01
 6.100E+02, 1.424E+02, 3.841E-01
 6.201E+02, 1.423E+02, 3.326E-01
 6.300E+02, 1.436E+02, 3.395E-01
 6.401E+02, 1.472E+02, 3.540E-01
 6.500E+02, 1.465E+02, 3.622E-01
 6.601E+02, 1.458E+02, 2.969E-01
 6.701E+02, 1.495E+02, 2.973E-01
 6.800E+02, 1.468E+02, 3.151E-01
 6.901E+02, 1.493E+02, 3.394E-01
 7.000E+02, 1.506E+02, 3.576E-01
 7.100E+02, 1.493E+02, 3.830E-01
 7.201E+02, 1.490E+02, 3.405E-01
 7.300E+02, 1.488E+02, 3.410E-01
 7.400E+02, 1.500E+02, 3.445E-01
 7.500E+02, 1.504E+02, 3.395E-01
 7.600E+02, 1.517E+02, 3.156E-01
 7.701E+02, 1.517E+02, 3.165E-01
 7.800E+02, 1.499E+02, 3.502E-01
 7.900E+02, 1.509E+02, 3.459E-01
 8.000E+02, 1.554E+02, 3.760E-01
 8.101E+02, 1.565E+02, 3.727E-01
 8.200E+02, 1.549E+02, 3.391E-01
 8.301E+02, 1.551E+02, 3.623E-01
 8.401E+02, 1.548E+02, 3.147E-01
 8.500E+02, 1.546E+02, 3.006E-01
 8.601E+02, 1.548E+02, 2.953E-01
 8.700E+02, 1.553E+02, 3.099E-01
 8.800E+02, 1.581E+02, 3.238E-01
 8.901E+02, 1.586E+02, 3.136E-01
 9.000E+02, 1.594E+02, 3.703E-01
 9.101E+02, 1.582E+02, 3.945E-01
 9.200E+02, 1.605E+02, 3.325E-01
 9.301E+02, 1.632E+02, 3.056E-01
 9.400E+02, 1.606E+02, 3.194E-01
 9.501E+02, 1.597E+02, 3.463E-01
 9.600E+02, 1.593E+02, 3.528E-01
 9.701E+02, 1.607E+02, 3.146E-01
 9.801E+02, 1.608E+02, 2.950E-01
 9.901E+02, 1.596E+02, 3.122E-01
 1.000E+03, 1.574E+02, 3.209E-01
 1.010E+03, 1.581E+02, 3.238E-01
 1.020E+03, 1.589E+02, 3.034E-01
 1.030E+03, 1.599E+02, 2.964E-01
 1.040E+03, 1.583E+02, 2.886E-01
 1.050E+03, 1.596E+02, 2.924E-01
 1.060E+03, 1.586E+02, 2.791E-01
 1.070E+03, 1.644E+02, 2.685E-01
 1.080E+03, 1.611E+02, 3.011E-01
 1.090E+03, 1.632E+02, 3.554E-01
 1.100E+03, 1.623E+02, 3.278E-01
 1.110E+03, 1.662E+02, 2.927E-01
 1.120E+03, 1.655E+02, 3.283E-01
 1.130E+03, 1.637E+02, 2.985E-01
 1.140E+03, 1.631E+02, 3.056E-01
 1.150E+03, 1.613E+02, 2.784E-01
 1.160E+03, 1.637E+02, 2.707E-01
 1.170E+03, 1.631E+02, 2.826E-01
 1.180E+03, 1.622E+02, 2.840E-01
 1.190E+03, 1.627E+02, 2.975E-01
 1.200E+03, 1.634E+02, 3.036E-01
 1.210E+03, 1.623E+02, 3.339E-01
 1.220E+03, 1.677E+02, 2.821E-01
 1.230E+03, 1.645E+02, 2.627E-01
 1.240E+03, 1.632E+02, 2.640E-01
 1.250E+03, 1.629E+02, 3.028E-01
 1.260E+03, 1.637E+02, 3.782E-01
 1.270E+03, 1.605E+02, 2.933E-01
 1.280E+03, 1.604E+02, 2.712E-01
 1.290E+03, 1.595E+02, 2.740E-01
 1.300E+03, 1.598E+02, 2.832E-01
 1.310E+03, 1.633E+02, 2.553E-01
 1.320E+03, 1.671E+02, 2.274E-01
 1.330E+03, 1.626E+02, 2.945E-01
 1.340E+03, 1.544E+02, 3.664E-01
 1.350E+03, 1.601E+02, 3.091E-01
 1.360E+03, 1.610E+02, 2.693E-01
 1.370E+03, 1.633E+02, 2.849E-01
 1.380E+03, 1.625E+02, 2.928E-01
 1.390E+03, 1.655E+02, 3.083E-01
 1.400E+03, 1.698E+02, 3.082E-01
 1.410E+03, 1.654E+02, 3.482E-01
 1.420E+03, 1.612E+02, 3.789E-01
 1.430E+03, 1.613E+02, 3.362E-01
 1.440E+03, 1.642E+02, 3.029E-01
 1.450E+03, 1.645E+02, 2.506E-01
 1.460E+03, 1.680E+02, 2.649E-01
 1.470E+03, 1.677E+02, 2.719E-01
 1.480E+03, 1.666E+02, 3.140E-01
 1.490E+03, 1.658E+02, 3.942E-01
 1.500E+03, 1.635E+02, 3.751E-01
 1.510E+03, 1.638E+02, 2.893E-01
 1.520E+03, 1.645E+02, 3.054E-01
 1.530E+03, 1.639E+02, 2.855E-01
 1.540E+03, 1.684E+02, 3.031E-01
 1.550E+03, 1.728E+02, 3.323E-01
 1.560E+03, 1.653E+02, 3.566E-01
 1.570E+03, 1.637E+02, 3.575E-01
 1.580E+03, 1.671E+02, 3.106E-01
 1.590E+03, 1.675E+02, 3.241E-01
 1.600E+03, 1.686E+02, 3.508E-01
 1.610E+03, 1.710E+02, 4.103E-01
 1.620E+03, 1.727E+02, 4.689E-01
 1.630E+03, 1.675E+02, 3.414E-01
 1.640E+03, 1.678E+02, 2.624E-01
 1.650E+03, 1.674E+02, 3.157E-01
 1.660E+03, 1.655E+02, 3.869E-01
 1.670E+03, 1.663E+02, 3.533E-01
 1.680E+03, 1.656E+02, 3.291E-01
 1.690E+03, 1.643E+02, 3.024E-01
 1.700E+03, 1.634E+02, 3.112E-01
 1.710E+03, 1.628E+02, 3.125E-01
 1.720E+03, 1.633E+02, 2.905E-01
 1.730E+03, 1.616E+02, 2.652E-01
 1.740E+03, 1.636E+02, 2.751E-01
 1.750E+03, 1.653E+02, 3.041E-01
 1.760E+03, 1.639E+02, 3.296E-01
 1.770E+03, 1.640E+02, 3.543E-01
 1.780E+03, 1.621E+02, 2.933E-01
 1.790E+03, 1.653E+02, 2.958E-01
