s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.900E+01, 2.130E+00
 1.003E+01, 1.901E+01, 2.130E+00
 2.003E+01, 2.096E+01, 2.126E+00
 3.002E+01, 4.935E+01, 1.958E+00
 4.005E+01, 5.129E+01, 1.375E+00
 5.000E+01, 5.060E+01, 1.060E+00
 6.002E+01, 5.852E+01, 1.136E+00
 7.002E+01, 6.342E+01, 1.287E+00
 8.002E+01, 6.552E+01, 1.116E+00
 9.001E+01, 7.173E+01, 1.160E+00
 1.000E+02, 8.145E+01, 1.122E+00
 1.100E+02, 7.480E+01, 1.040E+00
 1.200E+02, 7.182E+01, 1.069E+00
 1.301E+02, 7.671E+01, 1.028E+00
 1.400E+02, 8.181E+01, 9.150E-01
 1.500E+02, 8.190E+01, 8.661E-01
 1.600E+02, 8.393E+01, 9.310E-01
 1.700E+02, 8.922E+01, 9.745E-01
 1.800E+02, 8.910E+01, 9.321E-01
 1.900E+02, 8.616E+01, 8.932E-01
 2.000E+02, 8.660E+01, 8.013E-01
 2.101E+02, 8.739E+01, 8.177E-01
 2.200E+02, 9.139E+01, 8.703E-01
 2.300E+02, 9.120E+01, 8.342E-01
 2.401E+02, 9.201E+01, 7.727E-01
 2.500E+02, 9.265E+01, 7.430E-01
 2.601E+02, 9.166E+01, 7.025E-01
 2.701E+02, 9.321E+01, 6.070E-01
 2.800E+02, 9.385E+01, 6.407E-01
 2.900E+02, 9.375E+01, 6.747E-01
 3.001E+02, 9.291E+01, 6.133E-01
 3.100E+02, 9.143E+01, 5.612E-01
 3.201E+02, 9.040E+01, 5.306E-01
 3.301E+02, 9.477E+01, 5.132E-01
 3.400E+02, 9.532E+01, 5.426E-01
 3.501E+02, 9.315E+01, 5.501E-01
 3.600E+02, 9.632E+01, 4.844E-01
 3.701E+02, 1.022E+02, 5.230E-01
 3.800E+02, 1.035E+02, 6.196E-01
 3.900E+02, 1.013E+02, 5.787E-01
 4.000E+02, 1.059E+02, 5.419E-01
 4.101E+02, 1.021E+02, 6.071E-01
 4.200E+02, 1.034E+02, 5.468E-01
 4.301E+02, 1.109E+02, 4.796E-01
 4.400E+02, 1.051E+02, 5.114E-01
 4.501E+02, 1.027E+02, 5.285E-01
 4.601E+02, 1.037E+02, 5.328E-01
 4.700E+02, 1.040E+02, 5.196E-01
 4.801E+02, 1.054E+02, 4.993E-01
 4.900E+02, 1.064E+02, 5.337E-01
 5.001E+02, 1.056E+02, 5.321E-01
 5.101E+02, 1.105E+02, 5.100E-01
 5.200E+02, 1.125E+02, 5.241E-01
 5.300E+02, 1.123E+02, 5.147E-01
 5.400E+02, 1.092E+02, 5.396E-01
 5.501E+02, 1.085E+02, 5.292E-01
 5.600E+02, 1.107E+02, 5.332E-01
 5.700E+02, 1.109E+02, 4.331E-01
 5.800E+02, 1.108E+02, 4.427E-01
 5.901E+02, 1.096E+02, 4.904E-01
 6.000E+02, 1.119E+02, 4.908E-01
 6.100E+02, 1.115E+02, 4.766E-01
 6.201E+02, 1.144E+02, 4.680E-01
 6.301E+02, 1.118E+02, 5.201E-01
 6.400E+02, 1.136E+02, 6.104E-01
 6.500E+02, 1.168E+02, 5.435E-01
 6.600E+02, 1.154E+02, 4.590E-01
 6.700E+02, 1.141E+02, 4.454E-01
 6.801E+02, 1.150E+02, 4.939E-01
 6.900E+02, 1.147E+02, 5.499E-01
 7.000E+02, 1.133E+02, 5.490E-01
 7.100E+02, 1.201E+02, 4.974E-01
 7.201E+02, 1.167E+02, 4.636E-01
 7.301E+02, 1.128E+02, 5.103E-01
 7.400E+02, 1.183E+02, 4.820E-01
 7.500E+02, 1.168E+02, 4.750E-01
 7.600E+02, 1.148E+02, 5.356E-01
 7.700E+02, 1.154E+02, 5.580E-01
 7.801E+02, 1.161E+02, 5.191E-01
 7.901E+02, 1.212E+02, 4.552E-01
 8.000E+02, 1.179E+02, 4.541E-01
 8.100E+02, 1.189E+02, 5.385E-01
 8.200E+02, 1.183E+02, 5.219E-01
 8.301E+02, 1.230E+02, 5.155E-01
 8.400E+02, 1.186E+02, 5.098E-01
 8.500E+02, 1.201E+02, 5.502E-01
 8.600E+02, 1.183E+02, 5.599E-01
 8.700E+02, 1.148E+02, 5.101E-01
 8.800E+02, 1.158E+02, 4.257E-01
 8.901E+02, 1.197E+02, 4.496E-01
 9.000E+02, 1.171E+02, 4.746E-01
 9.100E+02, 1.150E+02, 5.378E-01
 9.200E+02, 1.179E+02, 5.462E-01
 9.300E+02, 1.182E+02, 5.384E-01
 9.400E+02, 1.180E+02, 5.675E-01
 9.500E+02, 1.202E+02, 5.443E-01
 9.600E+02, 1.217E+02, 5.103E-01
 9.701E+02, 1.173E+02, 4.320E-01
 9.800E+02, 1.156E+02, 4.508E-01
 9.900E+02, 1.154E+02, 4.666E-01
 1.000E+03, 1.185E+02, 4.798E-01
 1.010E+03, 1.153E+02, 5.264E-01
 1.020E+03, 1.108E+02, 4.949E-01
 1.030E+03, 1.134E+02, 4.482E-01
 1.040E+03, 1.160E+02, 4.395E-01
 1.050E+03, 1.185E+02, 5.036E-01
 1.060E+03, 1.168E+02, 5.546E-01
 1.070E+03, 1.177E+02, 5.431E-01
 1.080E+03, 1.185E+02, 5.032E-01
 1.090E+03, 1.205E+02, 4.603E-01
 1.100E+03, 1.169E+02, 5.286E-01
 1.110E+03, 1.148E+02, 5.680E-01
 1.120E+03, 1.181E+02, 5.081E-01
 1.130E+03, 1.204E+02, 4.846E-01
 1.140E+03, 1.197E+02, 4.875E-01
 1.150E+03, 1.173E+02, 5.599E-01
 1.160E+03, 1.171E+02, 5.148E-01
 1.170E+03, 1.174E+02, 4.773E-01
 1.180E+03, 1.173E+02, 4.763E-01
 1.190E+03, 1.172E+02, 4.653E-01
 1.200E+03, 1.173E+02, 5.235E-01
 1.210E+03, 1.172E+02, 5.465E-01
 1.220E+03, 1.211E+02, 4.594E-01
 1.230E+03, 1.175E+02, 4.524E-01
 1.240E+03, 1.169E+02, 5.374E-01
 1.250E+03, 1.177E+02, 4.952E-01
 1.260E+03, 1.179E+02, 4.809E-01
 1.270E+03, 1.177E+02, 5.080E-01
 1.280E+03, 1.203E+02, 4.331E-01
 1.290E+03, 1.208E+02, 4.947E-01
 1.300E+03, 1.212E+02, 5.468E-01
 1.310E+03, 1.185E+02, 5.615E-01
 1.320E+03, 1.199E+02, 5.348E-01
 1.330E+03, 1.186E+02, 4.780E-01
 1.340E+03, 1.146E+02, 4.616E-01
 1.350E+03, 1.153E+02, 4.820E-01
 1.360E+03, 1.158E+02, 5.225E-01
 1.370E+03, 1.195E+02, 4.633E-01
 1.380E+03, 1.172E+02, 4.272E-01
 1.390E+03, 1.186E+02, 5.614E-01
 1.400E+03, 1.196E+02, 6.117E-01
 1.410E+03, 1.182E+02, 5.684E-01
 1.420E+03, 1.223E+02, 4.841E-01
 1.430E+03, 1.193E+02, 4.635E-01
 1.440E+03, 1.194E+02, 5.695E-01
 1.450E+03, 1.219E+02, 6.036E-01
 1.460E+03, 1.248E+02, 5.491E-01
 1.470E+03, 1.228E+02, 5.117E-01
 1.480E+03, 1.179E+02, 5.464E-01
 1.490E+03, 1.192E+02, 5.275E-01
 1.500E+03, 1.169E+02, 5.062E-01
 1.510E+03, 1.215E+02, 5.092E-01
 1.520E+03, 1.180E+02, 5.223E-01
 1.530E+03, 1.166E+02, 5.144E-01
 1.540E+03, 1.163E+02, 5.433E-01
 1.550E+03, 1.176E+02, 5.193E-01
 1.560E+03, 1.213E+02, 4.823E-01
 1.570E+03, 1.201E+02, 4.958E-01
 1.580E+03, 1.181E+02, 5.440E-01
 1.590E+03, 1.196E+02, 5.418E-01
 1.600E+03, 1.188E+02, 5.877E-01
 1.610E+03, 1.199E+02, 5.324E-01
 1.620E+03, 1.201E+02, 4.829E-01
 1.630E+03, 1.197E+02, 5.094E-01
 1.640E+03, 1.173E+02, 5.285E-01
 1.650E+03, 1.181E+02, 5.226E-01
 1.660E+03, 1.200E+02, 5.339E-01
 1.670E+03, 1.196E+02, 4.474E-01
 1.680E+03, 1.199E+02, 4.338E-01
 1.690E+03, 1.138E+02, 5.052E-01
 1.700E+03, 1.164E+02, 4.936E-01
 1.710E+03, 1.195E+02, 4.557E-01
 1.720E+03, 1.193E+02, 4.924E-01
 1.730E+03, 1.183E+02, 5.007E-01
 1.740E+03, 1.147E+02, 5.096E-01
 1.750E+03, 1.181E+02, 5.953E-01
 1.760E+03, 1.223E+02, 5.652E-01
 1.770E+03, 1.203E+02, 5.412E-01
 1.780E+03, 1.217E+02, 4.901E-01
 1.790E+03, 1.182E+02, 5.668E-01
 1.800E+03, 1.144E+02, 6.464E-01
