s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 8.000E+00, 2.196E+00
 1.003E+01, 8.000E+00, 1.609E+00
 2.004E+01, 8.015E+00, 2.084E-01
 3.001E+01, 8.622E+00, 3.352E-01
 4.002E+01, 4.061E+01, 1.850E+00
 5.002E+01, 4.108E+01, 1.360E+00
 6.003E+01, 4.226E+01, 1.274E+00
 7.005E+01, 4.771E+01, 1.327E+00
 8.005E+01, 4.791E+01, 1.234E+00
 9.001E+01, 5.298E+01, 1.141E+00
 1.000E+02, 5.584E+01, 1.150E+00
 1.100E+02, 6.186E+01, 1.174E+00
 1.200E+02, 6.675E+01, 1.226E+00
 1.300E+02, 7.361E+01, 1.197E+00
 1.400E+02, 7.448E+01, 1.190E+00
 1.500E+02, 7.027E+01, 1.130E+00
 1.601E+02, 7.389E+01, 1.012E+00
 1.700E+02, 7.390E+01, 9.582E-01
 1.800E+02, 7.458E+01, 9.615E-01
 1.900E+02, 8.547E+01, 9.913E-01
 2.000E+02, 8.331E+01, 9.946E-01
 2.100E+02, 8.350E+01, 9.203E-01
 2.200E+02, 8.506E+01, 9.030E-01
 2.300E+02, 9.233E+01, 8.975E-01
 2.400E+02, 8.695E+01, 8.425E-01
 2.500E+02, 9.163E+01, 8.583E-01
 2.600E+02, 8.785E+01, 8.629E-01
 2.700E+02, 9.360E+01, 8.473E-01
 2.800E+02, 9.652E+01, 8.036E-01
 2.900E+02, 1.011E+02, 8.526E-01
 3.000E+02, 1.045E+02, 9.852E-01
 3.100E+02, 1.027E+02, 9.476E-01
 3.200E+02, 1.059E+02, 8.704E-01
 3.300E+02, 1.045E+02, 9.304E-01
 3.400E+02, 1.120E+02, 9.729E-01
 3.500E+02, 1.065E+02, 9.477E-01
 3.600E+02, 1.145E+02, 9.270E-01
 3.700E+02, 1.189E+02, 9.745E-01
 3.800E+02, 1.116E+02, 9.212E-01
 3.900E+02, 1.180E+02, 8.692E-01
 4.000E+02, 1.194E+02, 9.053E-01
 4.100E+02, 1.118E+02, 8.867E-01
 4.200E+02, 1.218E+02, 9.492E-01
 4.300E+02, 1.202E+02, 8.939E-01
 4.401E+02, 1.165E+02, 8.891E-01
 4.500E+02, 1.164E+02, 8.252E-01
 4.600E+02, 1.168E+02, 8.572E-01
 4.700E+02, 1.227E+02, 8.887E-01
 4.800E+02, 1.233E+02, 8.872E-01
 4.900E+02, 1.299E+02, 9.057E-01
 5.000E+02, 1.303E+02, 8.831E-01
 5.100E+02, 1.309E+02, 9.625E-01
 5.200E+02, 1.298E+02, 9.120E-01
 5.300E+02, 1.335E+02, 8.839E-01
 5.400E+02, 1.275E+02, 9.093E-01
 5.500E+02, 1.276E+02, 9.197E-01
 5.601E+02, 1.343E+02, 9.325E-01
 5.701E+02, 1.347E+02, 9.093E-01
 5.800E+02, 1.373E+02, 9.134E-01
 5.900E+02, 1.399E+02, 9.136E-01
 6.000E+02, 1.340E+02, 9.718E-01
 6.100E+02, 1.300E+02, 9.893E-01
 6.200E+02, 1.390E+02, 9.309E-01
 6.300E+02, 1.356E+02, 9.177E-01
 6.400E+02, 1.386E+02, 9.213E-01
 6.500E+02, 1.415E+02, 9.963E-01
 6.600E+02, 1.364E+02, 9.996E-01
 6.700E+02, 1.484E+02, 9.448E-01
 6.800E+02, 1.475E+02, 9.351E-01
 6.900E+02, 1.458E+02, 9.299E-01
 7.000E+02, 1.396E+02, 9.702E-01
 7.100E+02, 1.387E+02, 9.428E-01
 7.201E+02, 1.369E+02, 8.984E-01
 7.300E+02, 1.414E+02, 8.762E-01
 7.401E+02, 1.376E+02, 9.126E-01
 7.500E+02, 1.409E+02, 9.534E-01
 7.600E+02, 1.432E+02, 9.579E-01
 7.700E+02, 1.473E+02, 9.558E-01
 7.800E+02, 1.465E+02, 9.502E-01
 7.900E+02, 1.432E+02, 9.456E-01
 8.000E+02, 1.469E+02, 9.745E-01
 8.100E+02, 1.468E+02, 9.795E-01
 8.200E+02, 1.492E+02, 9.781E-01
 8.300E+02, 1.464E+02, 9.453E-01
 8.400E+02, 1.453E+02, 9.501E-01
 8.500E+02, 1.486E+02, 9.699E-01
 8.600E+02, 1.558E+02, 9.805E-01
 8.700E+02, 1.477E+02, 9.401E-01
 8.800E+02, 1.490E+02, 9.989E-01
 8.900E+02, 1.497E+02, 9.726E-01
 9.000E+02, 1.503E+02, 9.683E-01
 9.100E+02, 1.474E+02, 9.826E-01
 9.200E+02, 1.485E+02, 9.941E-01
 9.301E+02, 1.482E+02, 8.722E-01
 9.400E+02, 1.423E+02, 9.785E-01
 9.500E+02, 1.502E+02, 9.578E-01
 9.600E+02, 1.493E+02, 9.814E-01
 9.700E+02, 1.444E+02, 9.597E-01
 9.800E+02, 1.478E+02, 9.109E-01
 9.900E+02, 1.468E+02, 9.580E-01
 1.000E+03, 1.512E+02, 9.697E-01
 1.010E+03, 1.456E+02, 9.123E-01
 1.020E+03, 1.428E+02, 8.889E-01
 1.030E+03, 1.464E+02, 9.354E-01
 1.040E+03, 1.494E+02, 9.525E-01
 1.050E+03, 1.543E+02, 9.911E-01
 1.060E+03, 1.531E+02, 1.000E+00
 1.070E+03, 1.510E+02, 1.006E+00
 1.080E+03, 1.566E+02, 1.066E+00
 1.090E+03, 1.532E+02, 9.672E-01
 1.100E+03, 1.455E+02, 9.314E-01
 1.110E+03, 1.473E+02, 9.132E-01
 1.120E+03, 1.492E+02, 9.605E-01
 1.130E+03, 1.517E+02, 1.018E+00
 1.140E+03, 1.460E+02, 9.234E-01
 1.150E+03, 1.502E+02, 8.979E-01
 1.160E+03, 1.486E+02, 9.088E-01
 1.170E+03, 1.398E+02, 8.695E-01
 1.180E+03, 1.461E+02, 9.393E-01
 1.190E+03, 1.455E+02, 9.235E-01
 1.200E+03, 1.520E+02, 8.847E-01
 1.210E+03, 1.509E+02, 9.783E-01
 1.220E+03, 1.521E+02, 1.020E+00
 1.230E+03, 1.575E+02, 9.596E-01
 1.240E+03, 1.482E+02, 9.090E-01
 1.250E+03, 1.499E+02, 9.345E-01
 1.260E+03, 1.497E+02, 9.531E-01
 1.270E+03, 1.481E+02, 9.439E-01
 1.280E+03, 1.523E+02, 9.471E-01
 1.290E+03, 1.520E+02, 9.401E-01
 1.300E+03, 1.544E+02, 9.725E-01
 1.310E+03, 1.511E+02, 9.669E-01
 1.320E+03, 1.530E+02, 9.305E-01
 1.330E+03, 1.460E+02, 8.578E-01
 1.340E+03, 1.468E+02, 9.458E-01
 1.350E+03, 1.489E+02, 9.205E-01
 1.360E+03, 1.554E+02, 9.363E-01
 1.370E+03, 1.499E+02, 9.161E-01
 1.380E+03, 1.464E+02, 9.775E-01
 1.390E+03, 1.427E+02, 8.976E-01
 1.400E+03, 1.516E+02, 8.941E-01
 1.410E+03, 1.503E+02, 9.336E-01
 1.420E+03, 1.508E+02, 9.451E-01
 1.430E+03, 1.538E+02, 9.589E-01
 1.440E+03, 1.514E+02, 9.176E-01
 1.450E+03, 1.518E+02, 9.526E-01
 1.460E+03, 1.535E+02, 9.107E-01
 1.470E+03, 1.504E+02, 9.343E-01
 1.480E+03, 1.513E+02, 8.884E-01
 1.490E+03, 1.482E+02, 8.946E-01
 1.500E+03, 1.514E+02, 8.950E-01
 1.510E+03, 1.499E+02, 9.395E-01
 1.520E+03, 1.495E+02, 9.196E-01
 1.530E+03, 1.544E+02, 9.053E-01
 1.540E+03, 1.532E+02, 9.578E-01
 1.550E+03, 1.592E+02, 1.026E+00
 1.560E+03, 1.522E+02, 1.025E+00
 1.570E+03, 1.577E+02, 9.474E-01
 1.580E+03, 1.547E+02, 8.864E-01
 1.590E+03, 1.535E+02, 9.489E-01
 1.600E+03, 1.466E+02, 9.699E-01
 1.610E+03, 1.513E+02, 9.721E-01
 1.620E+03, 1.628E+02, 9.322E-01
 1.630E+03, 1.522E+02, 9.669E-01
 1.640E+03, 1.537E+02, 9.217E-01
 1.650E+03, 1.530E+02, 9.401E-01
 1.660E+03, 1.493E+02, 9.625E-01
 1.670E+03, 1.500E+02, 9.345E-01
 1.680E+03, 1.566E+02, 9.801E-01
 1.690E+03, 1.503E+02, 1.015E+00
 1.700E+03, 1.499E+02, 9.569E-01
 1.710E+03, 1.569E+02, 9.275E-01
 1.720E+03, 1.579E+02, 9.363E-01
 1.730E+03, 1.539E+02, 9.342E-01
 1.740E+03, 1.546E+02, 9.915E-01
 1.750E+03, 1.549E+02, 8.975E-01
 1.760E+03, 1.531E+02, 9.461E-01
 1.770E+03, 1.519E+02, 9.310E-01
 1.780E+03, 1.563E+02, 8.938E-01
 1.790E+03, 1.493E+02, 1.046E+00
 1.800E+03, 1.481E+02, 9.279E-01
