s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 8.000E+00, 2.196E+00
 1.005E+01, 8.000E+00, 1.628E+00
 2.001E+01, 8.015E+00, 2.111E-01
 3.004E+01, 8.275E+00, 2.922E-01
 4.002E+01, 3.957E+01, 1.809E+00
 5.003E+01, 4.148E+01, 1.366E+00
 6.005E+01, 4.329E+01, 1.483E+00
 7.004E+01, 5.076E+01, 1.276E+00
 8.005E+01, 5.247E+01, 1.184E+00
 9.003E+01, 5.260E+01, 1.163E+00
 1.000E+02, 6.444E+01, 1.033E+00
 1.100E+02, 6.533E+01, 1.165E+00
 1.200E+02, 6.101E+01, 1.147E+00
 1.300E+02, 6.502E+01, 1.090E+00
 1.401E+02, 6.594E+01, 1.102E+00
 1.500E+02, 6.918E+01, 9.866E-01
 1.600E+02, 7.447E+01, 8.205E-01
 1.700E+02, 7.440E+01, 9.349E-01
 1.800E+02, 7.604E+01, 9.656E-01
 1.900E+02, 8.201E+01, 9.539E-01
 2.000E+02, 8.273E+01, 1.012E+00
 2.100E+02, 8.641E+01, 9.024E-01
 2.200E+02, 8.890E+01, 8.497E-01
 2.300E+02, 8.957E+01, 8.132E-01
 2.400E+02, 9.002E+01, 7.829E-01
 2.500E+02, 8.739E+01, 7.741E-01
 2.601E+02, 9.016E+01, 7.544E-01
 2.700E+02, 9.548E+01, 7.580E-01
 2.800E+02, 1.030E+02, 7.606E-01
 2.901E+02, 1.062E+02, 8.016E-01
 3.001E+02, 1.063E+02, 7.977E-01
 3.101E+02, 1.044E+02, 7.568E-01
 3.201E+02, 1.053E+02, 7.332E-01
 3.300E+02, 1.062E+02, 7.279E-01
 3.400E+02, 1.106E+02, 7.332E-01
 3.500E+02, 1.118E+02, 7.307E-01
 3.600E+02, 1.099E+02, 7.204E-01
 3.700E+02, 1.161E+02, 7.642E-01
 3.800E+02, 1.156E+02, 7.628E-01
 3.900E+02, 1.214E+02, 7.335E-01
 4.000E+02, 1.245E+02, 7.396E-01
 4.100E+02, 1.235E+02, 7.757E-01
 4.200E+02, 1.247E+02, 7.323E-01
 4.300E+02, 1.230E+02, 7.176E-01
 4.400E+02, 1.240E+02, 6.754E-01
 4.500E+02, 1.275E+02, 6.983E-01
 4.601E+02, 1.307E+02, 7.365E-01
 4.700E+02, 1.288E+02, 7.314E-01
 4.800E+02, 1.278E+02, 7.537E-01
 4.900E+02, 1.354E+02, 7.636E-01
 5.001E+02, 1.308E+02, 7.767E-01
 5.100E+02, 1.327E+02, 7.460E-01
 5.200E+02, 1.359E+02, 6.541E-01
 5.300E+02, 1.276E+02, 7.167E-01
 5.400E+02, 1.331E+02, 7.145E-01
 5.500E+02, 1.335E+02, 7.310E-01
 5.601E+02, 1.394E+02, 6.611E-01
 5.700E+02, 1.369E+02, 6.744E-01
 5.800E+02, 1.415E+02, 7.214E-01
 5.900E+02, 1.436E+02, 7.483E-01
 6.001E+02, 1.439E+02, 7.299E-01
 6.100E+02, 1.443E+02, 7.264E-01
 6.200E+02, 1.447E+02, 7.305E-01
 6.300E+02, 1.469E+02, 7.013E-01
 6.400E+02, 1.437E+02, 7.521E-01
 6.500E+02, 1.460E+02, 7.299E-01
 6.600E+02, 1.438E+02, 7.167E-01
 6.700E+02, 1.459E+02, 6.872E-01
 6.800E+02, 1.473E+02, 7.299E-01
 6.900E+02, 1.443E+02, 7.152E-01
 7.001E+02, 1.531E+02, 7.359E-01
 7.100E+02, 1.471E+02, 7.191E-01
 7.200E+02, 1.432E+02, 6.626E-01
 7.300E+02, 1.456E+02, 7.185E-01
 7.400E+02, 1.529E+02, 7.609E-01
 7.500E+02, 1.525E+02, 7.760E-01
 7.600E+02, 1.457E+02, 7.578E-01
 7.701E+02, 1.532E+02, 7.612E-01
 7.801E+02, 1.510E+02, 7.133E-01
 7.900E+02, 1.481E+02, 6.840E-01
 8.001E+02, 1.488E+02, 6.910E-01
 8.100E+02, 1.515E+02, 7.626E-01
 8.200E+02, 1.529E+02, 7.777E-01
 8.301E+02, 1.537E+02, 7.756E-01
 8.400E+02, 1.515E+02, 7.029E-01
 8.500E+02, 1.607E+02, 7.050E-01
 8.600E+02, 1.512E+02, 7.434E-01
 8.700E+02, 1.494E+02, 7.327E-01
 8.800E+02, 1.568E+02, 7.432E-01
 8.901E+02, 1.532E+02, 7.641E-01
 9.000E+02, 1.545E+02, 7.512E-01
 9.100E+02, 1.520E+02, 7.300E-01
 9.200E+02, 1.557E+02, 6.864E-01
 9.300E+02, 1.595E+02, 6.995E-01
 9.400E+02, 1.496E+02, 6.768E-01
 9.500E+02, 1.559E+02, 7.076E-01
 9.600E+02, 1.578E+02, 7.488E-01
 9.700E+02, 1.593E+02, 7.229E-01
 9.800E+02, 1.551E+02, 7.033E-01
 9.900E+02, 1.546E+02, 7.144E-01
 1.000E+03, 1.571E+02, 6.929E-01
 1.010E+03, 1.606E+02, 7.009E-01
 1.020E+03, 1.628E+02, 6.975E-01
 1.030E+03, 1.589E+02, 7.608E-01
 1.040E+03, 1.571E+02, 7.437E-01
 1.050E+03, 1.528E+02, 7.397E-01
 1.060E+03, 1.613E+02, 7.175E-01
 1.070E+03, 1.590E+02, 6.689E-01
 1.080E+03, 1.537E+02, 7.087E-01
 1.090E+03, 1.584E+02, 7.131E-01
 1.100E+03, 1.583E+02, 7.307E-01
 1.110E+03, 1.546E+02, 7.011E-01
 1.120E+03, 1.587E+02, 7.197E-01
 1.130E+03, 1.596E+02, 7.518E-01
 1.140E+03, 1.538E+02, 7.077E-01
 1.150E+03, 1.581E+02, 6.831E-01
 1.160E+03, 1.581E+02, 7.106E-01
 1.170E+03, 1.578E+02, 7.209E-01
 1.180E+03, 1.598E+02, 7.404E-01
 1.190E+03, 1.586E+02, 7.246E-01
 1.200E+03, 1.554E+02, 6.603E-01
 1.210E+03, 1.536E+02, 7.016E-01
 1.220E+03, 1.527E+02, 6.450E-01
 1.230E+03, 1.567E+02, 6.867E-01
 1.240E+03, 1.545E+02, 7.100E-01
 1.250E+03, 1.497E+02, 6.545E-01
 1.260E+03, 1.544E+02, 6.186E-01
 1.270E+03, 1.552E+02, 6.924E-01
 1.280E+03, 1.559E+02, 7.005E-01
 1.290E+03, 1.593E+02, 7.092E-01
 1.300E+03, 1.614E+02, 7.453E-01
 1.310E+03, 1.601E+02, 6.928E-01
 1.320E+03, 1.601E+02, 6.340E-01
 1.330E+03, 1.574E+02, 7.178E-01
 1.340E+03, 1.509E+02, 7.342E-01
 1.350E+03, 1.593E+02, 6.965E-01
 1.360E+03, 1.644E+02, 6.654E-01
 1.370E+03, 1.493E+02, 6.486E-01
 1.380E+03, 1.514E+02, 6.677E-01
 1.390E+03, 1.536E+02, 6.593E-01
 1.400E+03, 1.580E+02, 6.484E-01
 1.410E+03, 1.562E+02, 6.336E-01
 1.420E+03, 1.532E+02, 6.646E-01
 1.430E+03, 1.564E+02, 6.596E-01
 1.440E+03, 1.547E+02, 6.914E-01
 1.450E+03, 1.573E+02, 6.401E-01
 1.460E+03, 1.563E+02, 6.980E-01
 1.470E+03, 1.592E+02, 7.334E-01
 1.480E+03, 1.620E+02, 6.819E-01
 1.490E+03, 1.602E+02, 6.615E-01
 1.500E+03, 1.574E+02, 7.026E-01
 1.510E+03, 1.534E+02, 6.656E-01
 1.520E+03, 1.591E+02, 6.869E-01
 1.530E+03, 1.538E+02, 6.825E-01
 1.540E+03, 1.606E+02, 6.181E-01
 1.550E+03, 1.584E+02, 6.328E-01
 1.560E+03, 1.586E+02, 6.873E-01
 1.570E+03, 1.539E+02, 7.226E-01
 1.580E+03, 1.583E+02, 6.593E-01
 1.590E+03, 1.590E+02, 6.751E-01
 1.600E+03, 1.572E+02, 7.385E-01
 1.610E+03, 1.609E+02, 7.352E-01
 1.620E+03, 1.594E+02, 6.360E-01
 1.630E+03, 1.616E+02, 6.506E-01
 1.640E+03, 1.594E+02, 7.161E-01
 1.650E+03, 1.636E+02, 6.989E-01
 1.660E+03, 1.619E+02, 6.956E-01
 1.670E+03, 1.587E+02, 6.756E-01
 1.680E+03, 1.534E+02, 6.791E-01
 1.690E+03, 1.608E+02, 7.003E-01
 1.700E+03, 1.637E+02, 6.775E-01
 1.710E+03, 1.636E+02, 7.030E-01
 1.720E+03, 1.655E+02, 8.002E-01
 1.730E+03, 1.584E+02, 7.845E-01
 1.740E+03, 1.622E+02, 6.520E-01
 1.750E+03, 1.597E+02, 6.551E-01
 1.760E+03, 1.540E+02, 6.706E-01
 1.770E+03, 1.630E+02, 7.516E-01
 1.780E+03, 1.634E+02, 7.199E-01
 1.790E+03, 1.601E+02, 6.920E-01
 1.800E+03, 1.611E+02, 6.511E-01
