m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 1.336E+02, 2.000E-02, 1.400E+01, 0.000E+00
 6.860E-02, 1.365E+02, 6.865E-02, 1.400E+01, 0.000E+00
 1.172E-01, 1.392E+02, 1.173E-01, 1.400E+01, 0.000E+00
 1.658E-01, 1.413E+02, 1.659E-01, 1.400E+01, 0.000E+00
 2.144E-01, 1.428E+02, 2.146E-01, 1.400E+01, 0.000E+00
 2.630E-01, 1.474E+02, 2.632E-01, 1.400E+01, 0.000E+00
 3.116E-01, 1.549E+02, 3.119E-01, 1.400E+01, 0.000E+00
 3.602E-01, 1.611E+02, 3.605E-01, 1.400E+01, 0.000E+00
 4.088E-01, 1.645E+02, 4.092E-01, 1.400E+01, 0.000E+00
 4.574E-01, 1.683E+02, 4.578E-01, 1.400E+01, 0.000E+00
 5.060E-01, 1.768E+02, 5.065E-01, 1.400E+01, 0.000E+00
 5.547E-01, 1.876E+02, 5.551E-01, 1.400E+01, 0.000E+00
 6.033E-01, 1.994E+02, 6.038E-01, 1.400E+01, 0.000E+00
 6.519E-01, 2.087E+02, 6.524E-01, 1.400E+01, 0.000E+00
 7.005E-01, 2.169E+02, 7.011E-01, 1.400E+01, 0.000E+00
 7.491E-01, 2.233E+02, 7.497E-01, 1.400E+01, 0.000E+00
 7.977E-01, 2.289E+02, 7.984E-01, 1.400E+01, 0.000E+00
 8.463E-01, 2.327E+02, 8.470E-01, 1.400E+01, 0.000E+00
 8.949E-01, 2.346E+02, 8.957E-01, 1.400E+01, 0.000E+00
 9.435E-01, 2.360E+02, 9.443E-01, 1.400E+01, 0.000E+00
 9.921E-01, 2.369E+02, 9.930E-01, 1.400E+01, 0.000E+00
 1.041E+00, 2.376E+02, 1.042E+00, 1.400E+01, 0.000E+00
 1.089E+00, 2.387E+02, 1.090E+00, 1.400E+01, 0.000E+00
 1.138E+00, 2.400E+02, 1.139E+00, 1.400E+01, 0.000E+00
 1.187E+00, 2.416E+02, 1.188E+00, 1.400E+01, 0.000E+00
 1.235E+00, 2.430E+02, 1.236E+00, 1.400E+01, 0.000E+00
 1.284E+00, 2.441E+02, 1.285E+00, 1.400E+01, 0.000E+00
 1.332E+00, 2.449E+02, 1.334E+00, 1.400E+01, 0.000E+00
 1.381E+00, 2.455E+02, 1.382E+00, 1.451E+01,-8.399E-01
 1.430E+00, 2.458E+02, 1.431E+00, 1.452E+01,-8.767E-01
 1.478E+00, 2.461E+02, 1.479E+00, 1.771E+01,-5.755E-01
 1.527E+00, 2.466E+02, 1.528E+00, 3.258E+01,-2.703E-01
 1.575E+00, 2.471E+02, 1.577E+00, 6.116E+01,-3.110E-01
 1.624E+00, 2.475E+02, 1.625E+00, 1.332E+02, 3.696E-01
 1.673E+00, 2.480E+02, 1.674E+00, 2.029E+02, 8.012E-01
 1.721E+00, 2.487E+02, 1.723E+00, 2.341E+02, 1.277E+00
 1.770E+00, 2.497E+02, 1.771E+00, 2.434E+02, 1.582E+00
 1.818E+00, 2.508E+02, 1.820E+00, 2.453E+02, 1.280E+00
 1.867E+00, 2.515E+02,NaN,NaN,NaN
 1.916E+00, 2.521E+02,NaN,NaN,NaN
 1.964E+00, 2.526E+02,NaN,NaN,NaN
 2.013E+00, 2.537E+02,NaN,NaN,NaN
 2.061E+00, 2.549E+02,NaN,NaN,NaN
 2.110E+00, 2.531E+02,NaN,NaN,NaN
