m,C,m,C,m/s
Room_z,TC_Room,Door_z,TC_Door,BP_Door
 2.000E-02, 3.735E+01, 2.000E-02, 3.035E+01,-4.556E-01
 6.860E-02, 3.642E+01, 6.865E-02, 2.934E+01,-4.634E-01
 1.172E-01, 3.681E+01, 1.173E-01, 2.924E+01,-4.680E-01
 1.658E-01, 3.734E+01, 1.659E-01, 2.924E+01,-4.696E-01
 2.144E-01, 3.769E+01, 2.146E-01, 2.925E+01,-4.678E-01
 2.630E-01, 3.816E+01, 2.632E-01, 2.926E+01,-4.656E-01
 3.116E-01, 3.859E+01, 3.119E-01, 2.928E+01,-4.555E-01
 3.602E-01, 3.911E+01, 3.605E-01, 2.930E+01,-4.512E-01
 4.088E-01, 3.986E+01, 4.092E-01, 2.932E+01,-4.402E-01
 4.574E-01, 4.045E+01, 4.578E-01, 2.935E+01,-4.301E-01
 5.060E-01, 4.086E+01, 5.065E-01, 2.938E+01,-4.261E-01
 5.547E-01, 4.114E+01, 5.551E-01, 2.942E+01,-4.188E-01
 6.033E-01, 4.133E+01, 6.038E-01, 2.946E+01,-4.086E-01
 6.519E-01, 4.164E+01, 6.524E-01, 2.948E+01,-3.891E-01
 7.005E-01, 4.213E+01, 7.011E-01, 2.950E+01,-3.806E-01
 7.491E-01, 4.265E+01, 7.497E-01, 2.951E+01,-3.680E-01
 7.977E-01, 4.315E+01, 7.984E-01, 2.952E+01,-3.474E-01
 8.463E-01, 4.373E+01, 8.470E-01, 2.954E+01,-3.304E-01
 8.949E-01, 4.430E+01, 8.957E-01, 2.958E+01,-3.186E-01
 9.435E-01, 4.499E+01, 9.443E-01, 3.026E+01,-3.035E-01
 9.921E-01, 4.571E+01, 9.930E-01, 3.232E+01,-2.458E-01
 1.041E+00, 4.653E+01, 1.042E+00, 3.495E+01,-1.403E-01
 1.089E+00, 4.911E+01, 1.090E+00, 3.721E+01, 5.216E-03
 1.138E+00, 5.629E+01, 1.139E+00, 4.049E+01, 1.868E-01
 1.187E+00, 6.806E+01, 1.188E+00, 4.372E+01, 3.186E-01
 1.235E+00, 8.801E+01, 1.236E+00, 4.554E+01, 3.518E-01
 1.284E+00, 1.078E+02, 1.285E+00, 4.881E+01, 4.127E-01
 1.332E+00, 1.298E+02, 1.334E+00, 5.957E+01, 5.100E-01
 1.381E+00, 1.500E+02, 1.382E+00, 7.650E+01, 6.552E-01
 1.430E+00, 1.617E+02, 1.431E+00, 9.332E+01, 7.719E-01
 1.478E+00, 1.649E+02, 1.479E+00, 1.053E+02, 8.787E-01
 1.527E+00, 1.668E+02, 1.528E+00, 1.153E+02, 9.911E-01
 1.575E+00, 1.676E+02, 1.577E+00, 1.242E+02, 1.070E+00
 1.624E+00, 1.676E+02, 1.625E+00, 1.333E+02, 1.195E+00
 1.673E+00, 1.678E+02, 1.674E+00, 1.463E+02, 1.404E+00
 1.721E+00, 1.680E+02, 1.723E+00, 1.603E+02, 1.657E+00
 1.770E+00, 1.680E+02, 1.771E+00, 1.691E+02, 1.734E+00
 1.818E+00, 1.681E+02, 1.820E+00, 1.691E+02, 9.755E-01
 1.867E+00, 1.680E+02,NaN,NaN,NaN
 1.916E+00, 1.674E+02,NaN,NaN,NaN
 1.964E+00, 1.671E+02,NaN,NaN,NaN
 2.013E+00, 1.677E+02,NaN,NaN,NaN
 2.061E+00, 1.686E+02,NaN,NaN,NaN
 2.110E+00, 1.683E+02,NaN,NaN,NaN
