s,C,m
Time,"HGL Temp","HGL Height"
 0.000E+00, 1.800E+01, 2.275E+00
 1.005E+01, 1.800E+01, 1.530E+00
 2.002E+01, 1.802E+01, 1.643E-01
 3.002E+01, 1.804E+01, 1.203E-01
 4.004E+01, 4.394E+01, 1.732E+00
 5.001E+01, 5.085E+01, 1.388E+00
 6.001E+01, 5.495E+01, 1.262E+00
 7.004E+01, 6.077E+01, 1.401E+00
 8.001E+01, 6.593E+01, 1.349E+00
 9.005E+01, 7.124E+01, 1.247E+00
 1.001E+02, 7.340E+01, 1.332E+00
 1.100E+02, 7.629E+01, 1.216E+00
 1.200E+02, 7.401E+01, 1.098E+00
 1.301E+02, 7.837E+01, 1.159E+00
 1.400E+02, 8.254E+01, 1.196E+00
 1.500E+02, 8.479E+01, 1.142E+00
 1.601E+02, 8.843E+01, 1.146E+00
 1.700E+02, 8.744E+01, 1.110E+00
 1.800E+02, 8.592E+01, 1.074E+00
 1.900E+02, 9.091E+01, 1.004E+00
 2.000E+02, 9.534E+01, 1.044E+00
 2.100E+02, 9.474E+01, 1.021E+00
 2.200E+02, 9.647E+01, 1.006E+00
 2.300E+02, 1.001E+02, 9.514E-01
 2.400E+02, 9.606E+01, 9.763E-01
 2.500E+02, 9.905E+01, 9.399E-01
 2.600E+02, 9.886E+01, 9.611E-01
 2.700E+02, 9.891E+01, 9.828E-01
 2.800E+02, 1.049E+02, 9.634E-01
 2.900E+02, 1.095E+02, 9.411E-01
 3.001E+02, 1.096E+02, 9.166E-01
 3.100E+02, 1.078E+02, 9.833E-01
 3.200E+02, 1.143E+02, 9.773E-01
 3.300E+02, 1.116E+02, 9.924E-01
 3.400E+02, 1.138E+02, 1.112E+00
 3.500E+02, 1.128E+02, 1.058E+00
 3.600E+02, 1.127E+02, 9.946E-01
 3.700E+02, 1.199E+02, 9.734E-01
 3.801E+02, 1.199E+02, 1.057E+00
 3.900E+02, 1.219E+02, 1.202E+00
 4.000E+02, 1.239E+02, 1.202E+00
 4.100E+02, 1.277E+02, 1.159E+00
 4.201E+02, 1.218E+02, 1.081E+00
 4.300E+02, 1.244E+02, 1.050E+00
 4.400E+02, 1.250E+02, 1.050E+00
 4.500E+02, 1.243E+02, 1.000E+00
 4.600E+02, 1.194E+02, 9.887E-01
 4.700E+02, 1.193E+02, 1.047E+00
 4.800E+02, 1.168E+02, 1.043E+00
 4.900E+02, 1.214E+02, 1.038E+00
 5.000E+02, 1.259E+02, 1.016E+00
 5.101E+02, 1.207E+02, 9.794E-01
 5.200E+02, 1.245E+02, 9.930E-01
 5.300E+02, 1.262E+02, 1.012E+00
 5.400E+02, 1.157E+02, 9.821E-01
 5.500E+02, 1.205E+02, 1.026E+00
 5.600E+02, 1.195E+02, 9.372E-01
 5.700E+02, 1.223E+02, 9.277E-01
 5.800E+02, 1.244E+02, 9.642E-01
 5.901E+02, 1.215E+02, 9.880E-01
 6.000E+02, 1.244E+02, 1.006E+00
 6.100E+02, 1.207E+02, 1.029E+00
 6.200E+02, 1.340E+02, 9.664E-01
 6.300E+02, 1.233E+02, 1.059E+00
 6.400E+02, 1.276E+02, 9.931E-01
 6.500E+02, 1.286E+02, 1.077E+00
 6.600E+02, 1.278E+02, 1.045E+00
 6.700E+02, 1.285E+02, 9.696E-01
